0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1469,1057,572,736,485,1334,1068,591,927,363,1139,669,830,1409,438,465
1077,734,986,1088,442,1496,653,788,431,974,583,384,581,297,935,280
1604,822,1181,989,1060,1157,564,960,731,829,5328,803,2304,1905,1823,800
672,627,735,977,757,835,879,622,1618,1027,1071,705,3351,2133,1132,443
222,633,1182,621,609,994,683,4000,1663,2267,736,2760,1867,1336,776,1405
1237,472,1036,1251,1479,3580,1027,856,1334,679,917,1126,1632,1023,1207,587
936,432,5681,433,1254,915,754,859,372,367,886,519,465,1307,1072,1438
1335,4427,977,1062,2189,1322,1936,2261,1492,404,943,585,1062,2439,395,502
666,873,1100,839,1182,683,472,513,865,433,829,811,538,877,1018,928
4653,224,1758,490,683,478,729,414,517,575,569,1513,1022,821,1647,521
613,1632,1365,258,517,861,515,523,768,295,1587,519,624,525,1624,1565
1025,1267,471,616,9999,1967,1495,434,1080,2885,530,1400,637,1400,1291,2394
442,1336,905,1304,1034,515,806,1302,1232,3296,409,358,709,1195,654,4671
1191,401,8754,500,2922,657,3050,2390,1700,750,507,1728,1277,574,1121,1953
537,694,977,912,854,1184,902,837,4795,3704,560,3180,1424,1126,648,3547
696,480,439,567,967,759,1297,704,1024,616,1541,2094,1453,1261,1782,634
1385,908,441,656,2327,493,1349,2032,991,1926,7000,735,545,380,381,543
798,1583,1273,1561,1129,1558,1972,2165,1437,2139,1171,1165,432,3462,853,1029
515,490,1201,943,1074,1690,641,1503,4992,788,607,253,803,1517,1209,905
645,1013,1453,495,1249,491,570,1289,882,833,263,766,562,1653,615,3904
1437,348,551,1197,371,2663,1628,967,1193,908,943,1201,821,448,1403,1204
2769,305,3856,425,2836,1424,544,461,2555,591,281,2922,1025,983,758,1404
673,1054,588,689,747,1494,988,666,1243,1000,1814,2644,688,939,1306,2393
713,981,1251,1899,894,394,1800,3081,556,7432,432,2112,789,1104,589,927
1017,620,524,615,648,445,6275,846,573,667,1059,565,647,570,683,408
575,1344,756,1201,1056,542,901,633,669,1161,756,1365,361,319,1250,497
477,426,1303,1992,369,788,2313,780,1101,1541,509,494,410,1638,577,1510
1347,479,1057,464,443,322,938,915,395,1071,773,2077,457,906,577,492
425,286,516,431,2503,622,946,444,2662,542,648,305,268,542,412,1632
398,1841,2344,450,480,4385,500,4582,931,2071,623,14300,849,912,1555,1150
752,841,1142,519,252,559,1655,358,887,791,1172,1103,257,399,725,938
1263,377,638,1049,1226,752,713,2107,1568,2372,481,1612,1618,1044,7408,761
758,524,346,442,621,260,384,448,287,829,380,870,593,418,255,1086
614,453,1253,1604,557,431,735,939,461,565,572,300,238,996,810,752
1113,676,1411,752,1772,467,2053,345,1250,670,534,4169,2419,1023,1094,400
992,448,997,519,699,862,421,908,1235,322,3183,1997,870,689,1402,1199
701,1107,1372,1260,791,1366,587,621,898,522,2245,1873,1086,478,446,571
382,578,427,1375,303,835,1063,535,701,308,716,369,577,493,737,733
422,707,678,607,1167,1348,453,792,711,1641,519,1154,312,383,680,702
6926,778,816,1019,2368,1246,900,1129,948,1636,1369,5217,1334,3307,1155,498
665,703,1323,908,701,1195,1190,1595,1635,1724,980,3296,598,513,1322,793
370,296,463,717,789,621,602,222,378,1329,235,909,319,621,273,796
822,2243,754,6302,1682,1895,299,4050,1563,1871,454,1502,926,562,1423,1274
787,3151,1393,2075,1106,2851,910,1545,1150,1188,883,703,681,2807,2078,1506
2133,1261,610,1305,753,1610,1481,1526,1056,945,889,1423,1746,885,1433,493
412,898,2069,382,632,1649,589,344,335,854,265,776,279,478,248,589
731,1869,1618,619,749,776,1070,1253,634,674,420,1573,1801,1896,3057,509
663,834,1159,297,729,568,874,1451,911,232,942,488,455,835,673,1231
4025,991,804,1510,1044,623,567,1246,2391,1971,1697,719,4449,796,466,2840
1274,2946,434,1392,591,1246,869,616,4429,934,2699,1489,597,451,433,1456
364,255,980,1992,738,1561,1630,1430,1443,572,4189,767,1054,1246,689,341
2658,632,724,483,829,527,2573,751,1009,1127,766,1349,1100,1360,1037,1949
529,502,3646,407,1432,2230,435,523,416,1369,615,452,670,2112,693,558
538,730,533,941,1335,1877,350,394,606,371,427,677,596,1128,975,645
926,2536,715,751,694,698,288,713,1172,1221,521,370,563,2348,1390,498
734,1663,927,627,996,576,2546,856,975,1744,848,1024,942,1971,1708,864
689,600,1092,1884,1276,2264,983,5457,1499,740,1960,605,2077,1522,1025,726
526,598,776,477,968,2015,769,1561,9348,680,711,1113,698,1165,386,982
888,970,576,668,695,1119,3281,319,735,486,615,1377,1474,902,558,394
427,886,651,655,5589,512,347,1067,750,839,511,1161,1316,2209,1233,400
924,619,811,1260,586,708,1360,608,766,1476,1358,1035,2096,1453,1632,398
2784,1251,1296,750,5066,743,2657,1476,1471,481,453,607,513,847,963,1647
634,1240,1290,793,533,4704,4362,823,1573,875,1120,893,4751,3092,4679,3383
988,1558,729,1198,1480,263,1725,836,451,1600,899,648,184,1216,540,1357
501,646,848,3261,5529,513,2569,689,338,796,413,654,1881,979,1359,748
541,1074,260,623,939,1564,419,735,1662,375,1047,1186,1468,422,721,489
683,1550,379,1351,432,3644,394,1050,3254,581,528,2039,1585,503,1672,1856
2433,4804,399,772,539,978,1943,23431,1393,877,1899,1570,1247,1170,1756,562
926,636,413,472,1282,565,460,523,1068,552,939,1205,457,943,1201,928
637,4141,414,687,1238,1129,1202,5972,2030,767,1192,2111,1528,1214,1025,1449
486,501,631,330,571,1993,686,515,509,547,636,617,493,367,1035,1216
1584,755,2013,627,171,1436,883,448,1076,1508,1118,1092,1059,1197,733,455
955,1233,1031,587,955,419,1670,363,2208,715,722,1210,481,910,540,1112
933,1037,743,970,1372,1112,1562,7886,462,615,906,1418,1761,1448,2468,712
775,1114,766,711,1507,532,1795,1838,994,1687,1643,2438,5809,817,3161,842
2283,1380,1173,2720,2261,852,1021,2102,934,1283,4655,1573,620,1348,583,1833
455,773,852,929,1349,1626,721,2480,591,568,1928,1025,3115,503,447,488
948,931,1155,1349,544,1248,522,1240,464,329,307,422,2205,946,577,641
1010,1739,728,1267,2247,638,1849,492,935,1007,1087,998,945,565,711,762
532,1765,865,675,956,618,597,737,4573,450,750,4142,1119,2037,1006,377
1527,2979,525,336,1136,500,2064,3035,673,854,503,772,1469,448,2054,5477
1106,1244,1411,801,294,1278,913,428,1221,901,1979,226,570,784,488,459
875,829,896,539,1529,3370,729,1258,375,1358,1210,1584,1387,3346,1270,1232
577,1434,1013,680,429,1724,1272,337,668,1155,368,741,881,2318,790,349
2847,1074,1347,394,695,521,674,1777,532,420,562,1652,517,306,2347,750
340,3127,634,1263,597,977,1116,868,698,523,2318,658,1583,1624,414,1006
349,598,1633,1694,1514,1552,767,1030,554,903,2666,1082,823,1060,384,1053
965,2033,712,985,583,1690,779,935,507,1088,3700,1850,667,1062,653,2123
1222,1196,3625,292,587,346,460,985,446,802,247,677,4784,349,853,272
773,688,507,460,433,926,736,1857,1116,965,1608,563,740,815,442,1364
1018,381,1953,2106,520,4006,1906,3645,846,738,3043,996,1065,625,1270,2285
424,421,792,2525,1113,554,534,549,541,2959,2360,462,4829,1138,1429,1083
3589,1224,728,1890,411,2620,549,805,595,496,1061,398,598,645,682,742
549,477,559,414,478,354,1875,374,1052,983,667,595,420,425,1795,518
918,581,470,613,1705,1546,551,967,793,636,1216,1232,976,726,483,565
971,3561,3071,1827,2685,708,2263,1059,2837,1069,3002,781,335,654,916,1625
544,1120,1020,319,513,693,500,884,2550,952,11133,3234,777,1309,1724,1216
1377,2440,654,328,421,942,529,409,389,387,928,897,295,759,321,1931
361,2609,1113,3070,1286,438,838,526,1918,689,785,425,2249,413,1976,1282
667,1344,2024,475,3889,586,678,1643,1771,1834,1108,1390,1128,3018,1673,3667
1300,833,1478,1174,494,486,787,481,732,274,484,2377,441,1448,376,2339
716,1785,454,1367,1178,1173,1681,1003,767,857,703,1160,1081,2056,7018,3303
733,440,776,3060,543,713,424,337,343,2621,672,425,2876,2278,443,550
1486,486,548,543,534,711,1804,1258,1147,1069,1471,1420,692,1218,727,1814
771,2342,1744,642,623,754,2903,630,1721,668,3925,375,502,547,1189,1028
817,376,556,696,394,633,519,376,408,416,245,513,367,1053,614,962
2681,802,334,2573,634,670,1415,697,248,1836,1135,2015,469,704,2276,280
714,590,309,431,1732,433,2240,1601,2388,1863,3740,476,1537,484,2971,744
663,1934,842,889,696,1249,1398,527,1977,858,643,338,266,992,1552,882
566,627,545,1486,1218,630,464,1213,461,557,1143,1553,1209,933,882,1122
687,1703,777,549,2219,1496,2448,452,744,1773,1421,646,518,1031,1260,1552
2160,2217,550,1004,1557,1830,1486,966,5271,765,370,1229,980,984,1074,1212
475,1086,700,444,1585,617,1076,1866,1228,705,1851,598,517,1112,507,637
2757,2048,448,547,959,507,9639,682,5304,856,1480,1244,4100,886,683,600
392,672,404,375,566,753,977,891,405,588,1379,652,633,951,259,408
526,1082,405,809,2738,745,1903,431,784,3280,1301,637,922,476,843,737
1018,582,566,543,485,288,1573,715,605,1103,811,595,344,491,679,697
694,730,832,837,1249,741,9437,870,194,769,321,621,2744,2657,1637,369
509,405,1251,3893,3133,540,757,1865,3686,932,605,544,880,1323,737,542
2303,305,1314,3786,807,880,1058,562,372,1057,1015,1760,643,704,584,1364
455,1091,1458,1852,1444,907,1266,823,502,2027,4653,911,1178,680,1503,511
1283,842,805,1520,1236,522,1267,2417,467,1453,1176,577,1506,1017,774,550
785,628,528,1018,761,351,978,709,263,450,500,384,1603,292,641,891
944,1384,1634,2537,288,1296,2056,1831,780,708,1219,618,462,1438,735,697
644,250,478,1363,1052,769,1508,961,431,501,1187,376,517,1155,776,962
3154,812,2010,719,1517,838,567,1884,288,1167,355,2709,2556,591,498,485
489,1557,1577,888,353,4489,1155,1554,475,471,531,725,1172,339,930,1226
1248,655,469,695,356,1668,1209,1825,851,403,326,800,641,953,922,1832
860,689,317,2687,1478,3134,4777,827,1173,432,407,557,767,874,1620,461
1173,720,926,830,485,785,520,1732,1119,575,480,544,479,515,560,1096
791,1478,712,425,5064,1249,935,481,1076,615,641,1154,557,596,401,484
647,1418,194,759,563,321,586,1144,435,1545,264,424,176,299,257,438
2176,751,616,979,1538,2328,1047,1541,825,1141,1052,1853,1317,1297,1528,1480
940,1739,1029,1346,1006,497,889,489,376,513,686,1306,3489,545,606,1070
185,399,593,386,569,821,535,707,756,619,1089,561,443,283,442,538
731,1150,832,511,836,604,1863,451,955,568,893,985,712,1193,1455,510
7899,2812,1834,912,374,3303,1002,834,934,725,866,1179,878,848,1237,1864
4365,1723,913,2070,727,346,906,952,469,552,2695,1490,486,906,3255,2880
550,581,394,1238,2168,738,774,703,485,554,2600,542,1239,477,896,823
974,2299,1179,1234,1975,1547,673,2466,1313,599,781,451,371,1447,2028,834
447,795,625,381,698,1093,927,1318,4066,586,686,3328,681,682,850,546
546,727,372,503,399,841,528,1332,1089,1180,1058,1420,1410,612,322,740
317,1062,735,661,496,865,667,540,536,385,840,393,837,952,301,633
971,547,667,1349,3081,1730,725,1751,1217,865,877,985,527,1096,1074,696
904,2461,568,496,1851,1842,1167,474,735,1058,1281,420,498,898,1195,2755
787,515,366,610,426,295,790,337,347,453,883,1081,296,668,553,1489
428,842,1070,1148,1359,2027,1230,2682,2982,997,842,561,491,1902,3463,848
1564,945,1702,629,1631,1014,381,1562,393,505,951,549,869,1763,462,366
819,447,745,538,519,2634,601,505,786,355,999,808,1093,1405,990,646
1354,1781,1777,1800,713,1905,792,1524,465,1093,1157,767,1798,1973,778,1643
1088,702,320,1012,940,2488,466,621,1813,855,675,1385,754,1423,1503,687
1176,1965,1047,1594,1449,1408,4026,997,812,1677,1106,1575,1003,602,4732,1542
2431,1343,918,1125,1686,843,1363,769,2363,3541,512,1833,432,577,1441,877
1508,922,996,1119,592,2272,2526,1154,1086,594,1111,488,3751,1091,998,2830
1175,1712,721,917,1631,785,1288,3474,2263,779,654,413,793,694,853,991
2473,876,947,1240,604,601,528,728,469,1427,1319,1017,3327,648,584,1665
407,704,5973,1749,884,1133,2193,947,683,1203,684,553,1703,588,1888,1070
1561,428,5667,366,1275,861,602,1009,2109,7210,981,599,1135,1634,504,1485
1085,3189,430,1525,1921,1397,1812,2849,1028,801,722,610,441,401,518,1630
589,889,703,484,2115,1079,1453,747,392,987,1118,754,928,1291,710,708
304,664,600,5919,446,464,1148,501,615,271,625,515,636,241,463,265
862,1219,558,370,517,555,2111,6928,649,2181,1600,1200,1034,1879,1071,587
1760,375,5326,946,497,2085,634,732,2707,860,506,634,1774,1150,368,660
624,504,767,1529,827,1062,786,1504,466,895,6518,1521,398,810,1381,407
851,592,1879,837,1631,595,598,401,968,267,1881,755,786,938,240,742
1295,1847,1817,1358,2035,5004,2826,878,1474,1694,1314,717,2742,3545,3538,535
904,425,534,992,433,630,490,543,758,758,2274,868,922,582,490,1568
739,524,462,1339,353,438,789,507,350,1534,865,279,562,1375,2604,288
873,814,318,2078,1649,3281,15064,422,2604,489,503,1404,1790,1772,2165,538
443,574,215,643,629,871,964,385,522,2083,1159,728,417,1742,462,361
1199,8177,511,561,765,660,547,1555,5064,1703,1281,2569,903,492,370,375
2123,534,2912,1613,1440,561,665,1204,1185,1377,614,457,954,829,1332,1154
643,299,501,666,1192,1632,287,262,377,819,291,779,942,682,1370,567
1333,974,469,506,659,1045,685,648,651,1309,1411,4636,493,1287,1048,2054
859,4723,1577,457,2061,2411,899,945,773,1586,939,3526,1220,721,1058,627
658,1730,988,338,1522,2366,395,1051,1636,2041,897,1516,1592,1844,1437,2291
302,383,946,2438,1003,658,466,645,869,340,507,370,459,657,688,545
1180,487,1190,1086,2529,422,1083,1126,865,780,1065,958,891,634,239,949
610,777,799,919,642,1783,574,939,1309,979,1367,3344,1378,5984,673,1698
363,1751,611,1461,408,580,1108,460,365,655,2009,457,1359,447,330,347
242,297,229,564,232,329,317,731,343,228,1069,546,262,591,427,777
776,626,923,883,5160,401,713,365,868,611,1584,1977,455,1149,603,674
983,720,1237,357,2201,4947,3663,331,1214,5628,462,717,643,818,881,1793
563,1090,765,495,1074,1117,559,622,2477,1268,1237,1087,763,1918,467,897
406,482,450,707,1727,523,821,2073,3608,511,612,298,4356,1730,637,918
1027,438,2233,850,806,623,1457,928,439,438,1000,1182,1252,1009,787,1159
464,367,670,530,715,898,393,692,498,546,428,544,388,690,888,368
485,699,1252,1229,2761,746,833,913,2186,602,736,1012,406,1081,1187,718
888,2591,506,575,1237,7916,886,528,554,1647,375,1805,2010,465,1496,1020
2034,292,2237,1771,1209,1859,1306,410,3816,292,970,393,581,1735,958,4326
525,1203,628,1390,3482,795,1114,820,600,1274,1158,788,653,656,3173,772
2827,1202,975,812,2267,664,505,1378,2022,479,1104,3239,2806,821,538,2371
1392,762,2098,2587,558,276,325,512,1042,392,9538,923,461,964,1821,1950
361,541,346,141,486,799,242,337,299,606,559,663,631,518,348,335
326,11867,383,1482,980,1139,1048,427,736,1190,764,1530,4788,510,432,1853
367,369,1275,508,631,1094,321,834,1647,441,516,480,1063,531,498,1033
1002,673,395,1824,676,1198,415,844,477,655,465,1601,826,2827,269,548
890,534,575,475,963,393,235,513,1195,709,648,490,239,342,1031,523
325,718,891,812,2966,1150,550,1084,846,1029,1257,1144,1605,982,666,5615
1350,406,397,1435,948,669,1861,708,275,714,215,739,528,554,470,708
544,586,460,667,1899,861,549,2429,516,1003,413,958,326,994,729,1979
401,674,2124,879,536,1769,360,799,714,1062,1199,1171,2293,457,247,2009
1685,777,685,789,1163,457,473,1510,1331,261,562,941,505,911,299,819
754,1026,540,1999,889,1571,295,463,1670,486,479,1166,919,364,812,1525
5846,491,742,435,879,934,292,433,2114,1686,785,645,2322,478,760,613
1455,765,655,1037,1803,738,757,703,1314,589,1402,1106,2168,1651,607,1523
327,352,427,389,477,358,538,569,311,965,444,214,239,344,459,398
884,394,978,757,720,573,375,1019,1199,747,1132,1805,768,937,522,1672
2626,2753,992,933,982,1253,440,946,1004,894,494,1690,802,919,1734,687
1025,642,1329,492,569,2196,345,395,2105,1199,417,657,411,417,2129,1296
3004,715,507,465,1513,655,326,916,184,4797,1514,370,1137,462,1789,1194
2423,362,1846,1333,948,1397,1976,1120,1672,804,769,1773,557,478,347,1321
308,802,448,633,551,1078,2158,1358,889,232,379,1098,1057,1966,955,979
550,1484,786,267,2592,526,391,11537,951,927,547,1133,2332,747,758,1069
780,310,1479,606,890,561,1510,1012,465,639,251,780,405,438,335,650
1489,498,1636,493,1348,665,736,621,1496,599,1062,321,1625,1223,407,1413
1068,1003,5404,1870,787,784,580,1051,585,379,1598,4037,3392,1948,1627,944
654,398,775,1422,661,845,2602,706,1222,1613,445,645,2180,677,374,513
323,1104,1109,340,874,265,1189,520,255,424,1459,867,282,561,198,598
453,598,453,907,793,1302,1574,4024,430,1077,1652,2558,2688,1152,925,2314
1044,2655,1056,2912,740,1467,1662,607,970,559,822,961,1672,1029,3419,4214
3057,877,936,1620,2830,718,614,506,584,580,522,694,686,839,753,2391
404,2328,6259,879,374,841,1274,2505,4269,2867,1910,1384,1543,740,452,580
2536,1580,1111,597,1233,2135,938,1685,1146,490,1252,751,866,701,1515,888
960,327,1451,692,808,904,838,1855,637,713,684,590,819,2652,558,507
604,6380,370,849,1507,707,640,831,692,2548,6369,1228,694,921,3577,446
1141,822,1995,635,933,962,1714,2840,5818,2241,442,2278,953,2197,3983,713
753,1746,994,2724,1650,2763,720,823,1780,1443,1097,307,1246,857,515,577
418,1215,1638,406,807,1595,644,550,666,542,1337,777,592,2101,698,425
779,467,606,1009,397,1084,1470,852,1348,555,2652,415,438,965,430,1007
1055,804,1203,447,3729,1232,1539,297,2826,263,866,991,1346,388,684,646
1116,1262,979,1295,824,394,800,1512,519,2973,1425,796,326,1190,922,627
1243,360,548,1322,2627,484,1242,686,933,4182,1278,958,822,1041,1546,1200
1720,454,304,802,941,548,899,4085,3300,2398,560,748,2793,542,1907,600
