,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,3,361,8,7,10,1,5,7,28,20,165,2,4,648,12,18,9,24,7,53,8,62,16,8,19,540,42,2932,4,6,15,12,4,6,7,26,31,2,33,0,16,10,4,7,5,251,15,51,1949,16,1147,6,5,6,9,133,13,17,30,24,5,18,156,15,341,3,25,5,522,5,2,39,13,24,40,6,44,14,4,87,26,7,49,2,5,30,6,6,13,13,15,21,151,3,6,7,4,25,5,27,727,29,51,0,18,73,2,2,29,3,13,22,5,18,25,9,30,13,32,22,165,25,9,40,42,10,88,0,30,6,464,36,4,22,6,2,11,20,4,53,8,1175,5,32,12,1,17,16,12,6,12,38,13,268,7,18,15,13,5,173,16,5,61,8,1,3,10,74,7,4,1,11,26,2,2,15,43,7,24,6,1,7,35,6,4,7,7,3,13,5,3,1,4,8,10,509,160,16,58,6,3,4,6,0,7,10,2,18,8,39,2,5,10,28,76,17,2,9,7,42,8,8,6,63,3,17,4,6,9,5,5,6,1,13,91,123,2,468,48,16,1,6,6,206,15,11,6,38,2,3,3,4,9,37,4,18
11,59,21,32,1,11,5,5,9,181,244,4,11,5,11,30,10,266,16,4,3,24,12,2,27,9,20,15,10,16,4,10,3,11,0,2,62,11,1,14,13,4,4,37,4,5,7,4,44,4,6,6,7,2,138,28,2,5,13,21,13,8,5,14,5,2155,106,4,146,3,2,188,1,4,6,6,8,616,7,11,10,41,3,3,47,11,9,7,13,3,4,17,62,224,4,14,12,22,33,5,2,6,6,70,7,8,6,3,16,4,4,7,8,17,363,6,1,9,9,8,5,12,77,4,15,3,22,3,2,6,300,2,3,33,5,230,9,24,1,12,18,2,10,11,16,4,16,64,6,19,3,12,1369,7,2,3,11,75,23,31,2,7,4,16,6,2,6,8,13,10,7,4,14,88,8,5,12,8,3,20,24,11,7,20,1314,14,5,10,2,6,6,22,17,28,5,5,24,4,8,3,17,42,6,7,7,152,9,10,1,38,1,2,52,23,5,9,6,5,59,12,7,1,13,4,121,59,12,2,7,6,12,3,27,4,4,12,1,2,3,26,4,1,8,2,11,5,724,5,1,2,5,3,14,3,8,1,7
12,1,1809,347,2,10,16,15,49,5,8,4,9,5,13,32,3,8,2,2,8,5,10,130,19,10,87,26,17,0,45,6,81,1642,3,3,4,3,7,5,7,32,8,2,1,5,15,29,1,2,17,3,3,4,8,40,18,17,29,3,13,156,3,3,3,8,12,7,33,4,23,4,17,10,15,18,317,4,18,23,20,7,4,20,12,20,20,9,21,14,5,26,54,4,3,110,8,117,1,2,47,6,343,45,33,5,26,7,5,3,43,426,7,10,331,16,56,12,9,8,2,7,14,3,5,1897,309,25,7,7,3,21,2,6,31,5,11,26,273,14,3,3,14,2,29,4,9,29,20,7,190,20,14,1506,16,0,5,9,7,18,7,2,5,18,9,156,157,8,22,14,5,350,30,32,108,8,7,20,48,26,23,10,4,10,20,6,5,25,5,54,37,8,47,3,5,5,8,20,3,11,2,6,11,2,5,12,8,113,14,5,66,5,2,5,19,8,477,7,78,17,13,3,13,2,4,4,3,21,7,12,241,434,64,2,26,6,233,16,1,9,48,7,7,9,28,4,31,463,4,8,41,90,48,234,19,101,615
13,1,22,219,6,14,3,19,14,14,8,9,7,8,7,3,6,7,1,5,8,7,9,21,14,510,430,13,51,8,1,8,4,9,2,150,5,3,3,2,2,3,5,10,7,2,49,4,16,907,72,3,22,2,0,0,8,91,8,14,13,4,52,12,14,53,24,159,52,11,8,5,4,18,7,3,43,12,20,12,120,11,3,112,4,1,9,44,6,44,8,2,6,9,3,203,3,6,12,26,73,22,3,21,306,37,2788,14,4,3,5,24,8,4,259,4,10,15,5,5,0,8,42,4,134,5,21,5,16,24,3,8,24,6,6,7,8,18,8,17,2,53,347,15,5,5,58,116,0,11,5,4,2,10,49,8,8,25,3,69,32,29,14,5,12,12,20,15,23,65,1354,1,21,118,25,9,5,12,8,17,104,16,5,79,2,5,6,4,52,8,19,14,2448,5,3,12,7,17,17,6,5,13,26,72,4,22,127,18,9,8,17,4,3,4,124,26,23,3,40,10,6,3,8,27,36,16,1151,15,14,7,1,11,1,0,6,4,12,109,6,5,8,7,8,8,7,25,3,1,1,18,3,2,20,21,12,7,4
14,26,8,3,4,1,3,11,43,259,22,2,3,11,20,16,7,5,846,117,33,19,28,33,28,9,9,11,4,45,13,28,7,2,202,13,3,2,39,11,1,1,64,2,8,4,4,5,15,15,6,11,11,16,3,30,60,0,17,9,5,37,3,6,6,5,25,22,540,6,33,7,12,101,27,9,14,117,25,5,4,5,0,17,16,30,694,9,1752,90,39,7,6,9,3,283,883,3,14,10,6,17,50,153,7,18,12,1602,5,6,1634,13,3,24,8,7,17,37,10,20,37,56,7,172,20,12,4,20,6,2,3,26,33,6,14,76,11,13,15,1,5,10,10,14,7,502,15,7,60,32,20,7,6,3,6,78,75,31,0,3,6,10,8,22,206,83,4,17,17,4,5,32,9,21,70,18,32,2979,9,11,111,9,11,9,4,129,3,7,9,20,1,1052,225,11,10,4,6,4,10,5,9,7,3,61,10,19,289,3,28,14,144,9,5,6,9,6,67,15,37,17,4,15,9,2,30,9,311,109,17,4,21,48,9,136,13,5,9,23,469,1,22,4,5,3,4,46,4,8,23,19,140,3,2,6,4,63,15
15,6,5,37,923,29,19,13,86,2,2,13,5,5,747,6,4,7,12,2,13,4,4,7,26,10,5,6,11,7,16,7,38,2,6,6,10,7,29,6,18,5,9,2,43,1,12,56,23,3,8,11,7,3,35,7,1,75,1173,7,24,1,14,9,6,3,101,3,5,18,10,5,10,8,45,13,17,98,513,5,8,8,3,5,12,4,11,3,9,7,18,13,1669,7,13,13,8,6,29,63,7,6,7,15,18,10,7,13,136,437,22,1,3,108,2,5,13,5,869,45,14,16,19,16,1,196,7,7,6,47,12,7,3,3,2,3,4,84,15,8,2,4,6,29,6,9,9,16,41,11,19,1119,26,8,2,5,7,10,5,8,7,4,9,5,3,27,23,365,504,10,4,7,5,13,9,8,139,9,3,34,6,38,2,5,58,791,53,5,9,106,6,1,107,40,7,0,19,4,6,8,13,14,14,9,8,4,5,12,8,11,1,10,7,8,97,21,27,106,7,11,16,13,32,17,2,3,10,285,7,13,24,4,55,12,9,18,1,8,6,57,26,32,237,44,21,4,2,1,2,3,10,23,108,4,193,10,20
16,5,16,29,15,1508,38,37,3,38,22,4,33,3,3,1040,12,413,8,19,153,194,4,5,37,827,5,51,22,4,7,2,11,7,29,72,1,5,5,7,10,33,8,15,36,7,44,6,11,26,10,200,6,2,71,9,21,18,1,59,6,17,4,32,250,2,9,31,18,38,81,2,25,3,1,290,5,3,4,40,4,110,12,16,14,8,28,5,7,798,3,6,9,11,34,205,28,9,6,4,28,21,8,2,2,3,5,24,44,111,11,38,404,3,2,137,9,52,2,3,6,3,47,3,24,4,61,2,7,4,27,5,13,15,2,2,3,8,5,7,4,15,144,180,22,1,5,1637,14,2,14,21,7,13,6,7,5,26,4,5,5,8,64,10,16,7,14,225,49,1,12,12,38,7,9,16,9,7,20,13,11,5,12,7,17,10,24,7,11,37,0,9,283,28,7,13,6,28,369,4,21,12,40,3,15,1030,4,6,345,10,2,6,5,36,31,10,63,10,90,5,58,2,14,733,108,36,10,4,7,5,45,3,8,3,7,13,1033,2,24,11,19,5,8,19,12,46,1,4,4,4,42,27,0,5,11,299,22
17,13,10,1,10,11,5,10,6,37,10,21,1,4,3,3,3,2,1,738,51,8,0,15,11,3,2,4,22,13,5,4,2,14,19,3,3,6,14,8,16,8,118,19,22,6,49,1113,9,14,7,11,0,23,2,18,49,57,205,14,58,2,1,2,28,8,33,14,17,5,36,22,5,5,556,10,8,1047,11,6,2020,5,42,19,14,10,23,10,12,67,5,7,6,49,10,5,2,13,26,8,6,75,29,1,4,169,51,8,2,8,7,2,26,15,6,219,15,10,13,70,5,18,3,6,4,8,4,3,11,0,8,23,8,11,23,3,27,13,19,4,147,7,3,6,63,12,9,19,2,14,11,0,3,57,23,3,9,3,15,11,17,1,9,4,2479,11,21,16,4,23,26,19,4,21,8,14,0,224,1,4,5,7,15,4,15,5,3,10,3,39,4,24,12,1842,97,3,1257,7,18,8,10,13,3,3,5,12,5,2,8,16,3,3,3,149,4,8,4,8,2,35,10,15,57,16,9,5,10,23,4,56,6,16,12,5,20,25,25,7,90,18,8,13,4,2,13,4,0,2,7,2,7,5,2,5,10,4,18
18,11,76,70,4,17,13,8,13,6,16,303,522,3,13,316,2,7,10,7,5,5,6,322,31,7,3,21,106,13,15,9,4,6,11,58,15,9,5,18,9,444,5,16,4,683,4,7,32,2,89,2,13,5,21,18,2,12,2,13,118,10,11,33,19,47,11,42,19,19,5,8,8,6,13,14,9,11,39,26,41,1157,1785,1385,21,2,57,23,6,138,2,27,6,9,3,185,6,14,8,72,5,4,39,10,60,3,47,39,7,12,1,407,5,6,1632,3,18,8,4,1,16,8,1,10,3,16,3,3,5,5,10,27,37,94,3,38,15,33,20,7,9,3,2,9,410,139,288,54,12,12,4,3,4,40,12,7,402,89,25,4,2,9,4,1,1,3,5,4,45,12,110,16,64,4,7,4,1,101,3,259,10,2,11,27,10,8,3,8,24,3,14,11,8,6,9,23,4,1,2,719,87,3,8,14,244,12,1,3,6,5,14,12,5,10,19,5,1,11,14,5,8,3,4,11,4,24,3,2,4,21,9,12,10,3,3,4,11,7,5,5,1,11,5,34,40,3,6,105,240,9,4,278,6,29,4,81,5
19,68,9,111,8,7,4,105,4,25,2,5,19,3,17,27,20,27,3,3,8,30,5,2,2,5,9,19,1006,43,5,6,74,2,19,9,14,4,2,149,9,2,10,7,24,142,9,29,28,8,3,40,5,9,6,47,3,7,9,3,7,72,55,5,6,39,8,184,12,12,0,17,59,4,17,47,272,15,653,4,7,9,9,90,4,108,21,2,16,11,15,27,2,20,10,30,21,5,16,11,10,5,17,5,10,4,5,17,11,10,6,4,548,4,24,23,5,28,7,5,188,2,315,18,10,3,13,16,13,44,70,7,13,13,18,30,5,19,9,5,56,10,1,24,476,16,8,15,17,11,5,113,1,12,2,1082,49,14,5,4,4,573,6,158,9,5,72,6,11,4,2,212,3,10,4,20,6,18,3,4,45,7,7,20,12,6,9,367,4,7,22,49,7,6,841,25,192,6,22,7,8,2,3,3,14,8,73,428,11,1,6,21,18,18,34,5,12,2,3,2,643,87,48,8,3,4,11,28,1,31,6,2,146,24,13,15,7,63,136,2,12,38,3,5,4,12,11,6,15,3,16,45,14,7,9,6,2
20,4,4,11,29,20,4,1,0,27,12,12,18,26,12,61,9,57,12,210,64,31,13,9,8,3,13,10,11,11,1,4,1,9,13,4,1,6,2,133,31,4,12,4,31,469,22,11,5,7,11,15,25,6,9,6,8,583,11,87,16,5,1,4,108,83,5,14,601,20,8,9,14,123,16,2,36,7,15,10,13,13,9,3,8,495,3,10,5,10,8,6,5,5,6,105,44,12,12,2,5,3,13,8,15,44,22,39,12,8,7,5,5,1,6,106,38,3,1,8,3,22,1,45,3,7,17,10,139,7,9,90,118,11,3,4,7,15,1,2584,3,8,7,240,5,58,234,20,7,48,0,165,2,11,27,8,8,11,1,12,36,2,134,8,3,20,5,526,15,9,3,8,4,40,6,7,2,5,16,67,305,467,31,5,59,5,5,24,11,31,98,65,20,129,41,17,9,2,3,7,10,13,6,15,4,2,5,137,2,5,2,4,45,7,5,6,1197,3,12,58,22,34,21,11,5,11,4,4,0,127,3,8,3,52,21,9,6,5,12,12,1,7,2,25,9,34,6,6,1716,19,11,2,131,8,5,5,2
21,60,7,18,3,10,10,1,17,13,36,13,37,36,227,15,3,9,5,66,20,7,19,7,24,23,8,2,7,1,6,3,45,6,876,6,5,23,12,15,5,33,12,13,5,3,8,2,10,6,25,5,20,6,57,11,7,5,13,37,3,2,14,4,21,6,3,4,8,7,1,0,3,10,38,25,1,8,5,22,2,15,6,3,26,3,1,2,19,31,34,6,2,1,5,7,189,1,12,5,14,5,12,193,20,35,12,66,22,73,2,9,330,13,20,4,3,14,3,4,25,6,6,1,49,12,2,836,37,2,42,3,239,19,2,5,12,74,16,4,85,14,3,17,2,16,17,9,21,21,2218,6,8,1,10,45,8,70,330,1645,1,8,3,5,124,3,4,7,8,7,338,13,229,5,19,5,4,5,10,5,1722,2,7,18,7,66,56,3,15,19,3,168,28,3,11,4,6,8,36,210,4,1,7,6,11,175,6,5,30,6,11,2,7,23,245,27,6,6,12,287,11,12,18,13,6,16,18,168,703,15,6,37,8,4,10,6,4,1,17,81,18,10,8,215,80,2,3,4,7,15,9,2,1,6,6,17,21
22,6,12,24,6,2,3,3,3,18,438,4,6,6,172,35,23,19,102,5,5,48,34,8,21,3,8,1124,49,19,148,6,8,5,766,10,142,476,0,9,8,12,6,1,6,205,4,9,32,22,7,7,42,2,13,11,1,4,2,49,13,2,6,41,4,23,5,409,8,13,8,9,291,16,2,79,10,22,433,4,4,10,59,7,67,43,4,272,35,22,13,6,9,51,79,6,1,1,49,6,9,21,161,100,98,4,24,2,8,6,353,69,246,11,18,35,2,257,8,53,9,2,25,2,5,11,10,0,7,7,22,4,15,46,5,4,5,26,8,6,3,8,9,10,440,49,4,1,33,6,2,13,1,196,6,17,4,41,11,11,19,6,28,27,34,262,12,12,2,29,6,11,1,146,0,83,22,15,5,354,15,18,14,6,8,121,5,3,16,14,17,2,5,22,6,6,2,4,137,7,6,5,41,11,4,73,1,14,6,9,26,2,19,2,10,5,4,3,18,5,10,5,21,1,14,3,12,4,3,97,16,12,6,21,137,9,13,11,68,33,6,3,12,10,26,6,3,81,111,9,1,6,19,15,10,59,7
23,101,3,8,24,13,6,7,6,5,42,10,30,46,12,3,19,8,98,10,6,3,20,140,24,2769,20,12,19,12,11,14,17,2416,2,9,9,56,27,11,8,5,17,8,20,7,7,2,16,8,52,5,27,9,9,10,10,56,4,8,4,341,1641,10,9,5,2416,3,3,9,40,8,14,15,9,8,6,4,14,1,7,9,5,253,10,736,26,29,38,13,126,3,11,196,23,11,4,39,14,13,5,32,19,1,5,109,11,1,2,30,15,3,4,6,4,32,8,11,3,124,14,42,1193,35,18,23,8,468,1,685,86,98,33,21,1,20,6,20,10,6,88,18,22,14,12,8,34,5,326,53,21,3,21,4,2,19,2,13,1,5,2,15,2,10,3,4,6,11,11,11,101,10,2,55,4,7,8,11,8,15,3,8,8,30,3063,22,7,5,5,4,6,3,2,110,9,334,1,20,22,10,1672,6,2,22,617,3,2,8,11,5,4,6,10,65,8,11,21,15,18,7,12,30,3,50,137,6,9,84,5,15,31,9,145,14,13,38,3,6,6,5,4,6,32,9,5,24,6,5,5,3,2,51,78,7,15,19,408
24,7,3,51,3,10,5,6,5,58,198,6,328,3,2,15,5,2,10,4,15,3,9,2,241,38,27,6,30,6,14,35,2,5,12,2,15,231,3,12,14,5,9,3,0,1,7,2,21,9,6,6,6,41,14,10,3,1,7,1,11,16,12,10,6,8,15,161,79,1,6,3,2,3,2,6,3,3,3,12,250,9,2,11,10,7,14,12,3,6,12,10,7,6,71,8,4,2,11,8,21,16,149,87,11,2,3,15,6,7,5,4,3,6,65,39,5,4,17,231,2,3,5,138,6,176,381,59,11,6,5,8,9,3,6,6,20,1,4,2,14,8,9,4,9,13,13,21,5,16,11,44,9,28,25,27,4,5,2,2,2,4,19,6,9,46,123,15,6,85,9,8,25,5,33,4,10,3,1,19,47,18,10,10,9,4,26,5,75,39,728,19,46,32,13,48,40,5,48,6,2,13,2,13,3,4,814,6,37,993,5,19,26,7,10,26,5,7,15,5,11,58,18,398,88,5,10,20,7,1344,5,10,26,5,54,9,10,8,9,2,3,19,4,38,4,5,16,8,8,8,8,16,272,6,6,773,6
