,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,48,43,41,27,49,56,37,38,37,28,52,45,44,48,38,45,40,49,36,55,42,40,38,39,46,51,36,33,57,38,47,41,58,24,44,43,40,36,52,31,42,37,41,46,58,32,36,37,44,35,36,55,46,38,40,37,36,35,45,35,27,52,49,52,48,45,47,44,37,49,32,33,33,38,52,33,62,56,22,52,42,39,40,26,38,34,45,41,45,46,35,33,48,42,35,35,26,33,54,20,38,41,36,41,35,28,30,39,35,50,38,45,48,26,46,36,29,42,57,17,42,53,45,43,34,45,44,44,36,36,48,56,36,32,42,40,36,36,37,44,37,41,42,55,34,38,16,36,39,40,31,48,32,37,25,48,44,37,43,57,52,36,21,37,42,40,47,36,27,35,50,58,44,37,35,41,51,39,45,46,19,43,44,43,39,22,39,48,30,25,39,44,39,36,33,58,17,44,45,43,28,46,38,51,44,48,36,43,34,39,61,49,41,42,39,47,30,36,47,36,22,29,55,43,32,35,37,50,29,43,32,39,41,44,39,35,35,50,36,41,49,37,36,42,52,57,31,41,33,43,46,55,30,41,42,32
11,45,51,42,38,28,50,46,43,55,32,20,47,39,58,43,40,54,36,45,37,40,57,59,46,43,26,19,40,51,33,39,30,34,29,48,28,37,36,31,45,35,43,37,44,46,50,34,55,44,20,22,32,44,39,48,33,35,33,30,58,51,16,36,38,19,47,34,49,30,45,43,40,46,40,34,46,36,46,46,36,25,42,39,53,26,19,53,45,35,36,43,39,55,44,38,35,40,41,28,36,36,28,52,40,59,47,47,35,48,37,37,37,38,29,24,30,43,40,37,35,44,42,49,43,49,39,52,44,38,45,43,39,49,49,45,47,59,44,43,30,54,28,53,59,44,48,35,20,52,33,37,21,33,30,37,41,31,30,40,39,37,52,43,44,43,46,47,30,47,43,42,42,44,44,44,37,48,23,44,33,40,25,40,30,25,33,31,47,53,32,33,39,39,60,36,48,39,41,37,35,54,51,45,33,37,53,45,46,42,34,49,55,44,50,30,32,32,38,37,36,37,47,43,54,45,52,35,35,53,40,52,39,33,35,46,36,39,43,46,42,36,39,60,46,53,46,27,43,17,36,39,36,38,47,31,54
12,27,34,52,17,26,38,33,17,31,31,22,44,36,42,45,39,39,22,57,36,53,45,21,44,32,44,47,48,60,41,52,36,52,52,39,33,43,40,39,37,51,43,31,40,40,53,31,52,40,35,55,37,39,43,40,52,44,37,36,50,40,33,33,47,37,38,42,52,25,46,30,41,38,38,45,36,35,39,31,49,58,54,50,49,46,34,40,43,40,33,49,29,31,43,47,42,44,45,48,33,47,46,38,38,38,36,31,31,50,45,45,45,43,45,32,58,39,54,47,32,45,47,35,45,51,40,38,29,30,36,35,28,35,43,45,61,26,43,33,43,51,41,57,55,42,46,45,31,53,40,31,41,36,33,32,44,33,46,38,31,39,37,43,38,33,31,34,51,50,42,42,42,53,49,45,44,46,43,50,47,56,37,57,48,19,49,44,56,47,25,48,41,28,45,37,33,45,38,24,21,47,53,24,33,42,44,52,26,38,43,39,49,41,54,38,38,43,52,47,43,56,46,37,37,35,39,52,35,38,42,50,40,52,33,46,32,53,44,24,53,52,42,20,41,34,38,35,41,16,46,41,42,41,36,42,33
13,22,54,60,43,41,50,43,48,45,35,48,34,40,40,21,30,35,34,55,38,44,60,35,44,55,53,17,30,46,40,51,37,35,50,43,41,50,29,60,29,31,47,60,35,43,50,48,43,43,37,41,38,51,39,33,48,25,40,42,38,28,47,30,36,40,45,31,43,45,35,27,53,47,33,48,37,53,32,36,25,50,36,43,19,29,43,55,37,53,45,48,43,42,21,49,31,41,45,39,57,51,47,29,35,52,32,49,40,33,56,31,44,53,61,41,42,19,44,41,57,41,51,49,30,51,45,31,50,40,36,39,53,44,47,37,50,35,42,38,39,38,33,38,54,50,58,32,39,47,48,46,53,38,30,40,44,51,38,38,47,48,38,44,46,48,29,42,40,48,45,35,45,52,40,37,34,39,46,32,36,50,34,41,57,43,58,46,41,31,30,46,35,56,29,42,59,39,48,36,33,41,51,29,47,38,33,43,37,49,39,30,37,54,30,32,44,41,51,30,47,34,34,34,32,53,54,44,53,34,43,43,38,47,33,35,41,46,47,50,47,43,32,42,55,40,45,23,35,36,43,26,38,35,48,33,47
14,46,35,36,47,44,34,23,45,49,40,55,56,32,56,48,51,43,33,49,44,31,43,33,40,49,34,45,52,42,53,48,44,58,45,35,34,54,55,36,40,48,52,35,31,32,29,45,49,32,30,34,38,47,49,55,60,59,37,52,38,36,41,52,44,47,52,39,33,46,58,41,36,43,52,50,49,32,44,57,41,40,55,45,45,35,47,53,44,20,40,47,25,31,36,54,38,47,51,36,41,46,32,42,37,38,38,41,32,31,50,49,39,39,45,44,34,55,48,35,43,45,37,50,39,26,31,31,27,40,20,39,35,46,44,36,44,41,42,40,39,42,41,38,40,41,54,33,38,27,45,44,62,35,39,18,44,34,50,42,31,47,33,41,31,28,54,40,37,33,37,45,53,37,36,37,35,38,32,42,32,42,42,36,31,47,55,51,48,33,46,40,42,30,44,43,40,41,50,34,31,39,38,33,25,41,35,36,24,41,38,30,41,49,35,37,37,55,40,35,49,39,44,50,51,40,28,42,47,28,45,53,47,39,32,31,42,45,29,46,50,46,39,45,37,19,30,36,47,36,51,44,40,56,39,41,30
15,53,47,36,41,43,37,55,35,47,45,39,46,39,47,30,48,39,43,57,39,48,46,34,42,59,44,34,34,33,40,32,41,56,47,43,36,28,50,23,31,38,56,41,41,49,39,43,35,51,54,38,42,42,39,35,27,21,48,36,54,58,31,43,29,40,34,18,47,41,36,43,31,37,35,49,38,52,39,26,42,33,44,41,35,53,35,30,37,42,39,55,49,30,33,40,29,57,27,41,23,46,40,53,41,30,57,37,41,31,39,58,44,27,44,26,40,36,26,31,28,47,52,52,51,44,41,30,33,36,38,46,43,46,48,46,37,41,47,50,42,56,36,33,35,46,42,39,31,29,50,38,37,39,53,35,37,42,48,51,41,31,32,39,47,29,44,52,46,41,39,42,39,38,31,49,43,45,42,39,31,35,19,36,46,38,49,45,38,37,45,52,42,37,43,38,37,36,50,42,30,52,30,26,32,60,41,34,58,35,49,50,40,47,41,29,43,50,30,39,38,37,40,35,38,41,59,38,39,36,39,40,45,46,39,31,28,39,34,33,39,39,22,34,56,21,30,62,28,44,52,43,33,27,35,38,59
16,43,29,56,30,42,38,36,49,18,46,52,44,42,40,31,46,42,51,36,32,34,20,41,46,32,34,31,44,33,52,49,35,33,37,61,40,38,30,54,29,36,34,39,41,50,55,41,46,29,33,45,39,43,45,32,46,33,27,34,40,53,50,27,30,41,39,39,39,62,43,36,42,32,25,30,54,43,32,39,42,41,37,56,32,28,43,41,53,45,37,54,37,48,52,37,34,35,40,31,38,36,34,33,29,40,33,33,27,31,51,38,41,38,30,31,57,32,42,37,39,45,57,36,27,29,30,44,34,26,42,29,47,43,34,34,43,47,59,31,45,40,41,40,22,36,43,19,25,39,35,40,27,37,43,40,49,33,52,47,47,43,61,39,39,32,36,45,54,38,31,35,36,35,38,45,33,34,42,45,45,43,44,43,38,33,46,40,45,43,46,43,54,39,43,36,48,32,47,22,41,37,38,46,45,45,39,40,46,31,40,48,32,45,39,43,28,41,47,58,41,48,49,38,38,50,51,37,40,55,38,38,44,48,43,44,47,45,58,57,49,43,33,47,39,49,37,47,36,33,40,50,41,32,50,31,37
17,41,46,36,39,50,40,39,27,40,34,32,23,49,26,24,45,41,32,48,36,42,37,43,31,43,57,47,45,48,41,21,40,43,33,51,57,33,50,31,39,23,31,45,30,35,39,48,37,42,59,51,39,38,32,21,48,42,49,40,44,41,40,43,43,34,45,44,58,48,39,40,43,45,34,42,29,34,44,29,48,53,23,43,34,33,45,24,36,38,48,24,47,42,38,39,47,37,39,45,42,48,41,59,53,43,52,52,34,48,45,48,46,33,32,34,36,38,29,49,50,38,50,40,50,48,48,40,38,43,36,35,33,34,50,33,39,33,33,38,29,43,35,33,49,42,44,40,37,51,30,39,41,35,45,36,43,36,33,32,51,36,35,29,20,47,49,34,52,16,34,42,51,44,32,48,41,54,39,52,45,30,38,49,45,44,35,43,41,27,36,46,46,36,49,50,42,36,33,50,43,54,42,42,38,36,34,38,46,41,50,43,41,48,40,41,54,49,51,49,37,46,38,38,38,45,24,37,32,48,34,37,20,35,42,41,40,24,53,20,39,38,38,28,34,52,61,50,43,34,47,36,51,40,40,38,29
18,41,42,46,24,32,44,41,39,38,48,51,39,46,54,44,47,36,35,25,45,58,39,45,41,50,50,53,36,37,43,34,48,36,50,45,32,34,42,31,34,47,41,47,22,29,28,30,31,38,41,51,36,44,43,43,53,53,37,45,30,41,23,37,47,57,44,47,40,40,40,39,40,34,17,48,31,25,44,49,55,26,40,31,33,30,28,33,43,34,49,50,45,42,44,29,42,49,43,52,42,55,49,54,25,40,34,31,35,45,39,43,59,35,19,39,48,50,40,39,54,38,40,60,60,36,46,46,40,47,43,60,53,40,30,47,33,58,39,35,44,39,45,43,20,50,34,30,35,56,44,43,48,45,54,37,34,46,52,38,35,43,57,38,28,25,45,39,32,31,40,49,42,33,45,29,43,26,24,39,34,46,42,41,48,53,35,31,30,42,41,26,37,35,54,31,51,28,36,41,46,35,29,37,41,33,29,44,33,55,26,43,45,34,51,32,36,40,43,44,25,51,49,37,35,39,57,40,53,48,49,40,41,36,53,29,39,52,32,40,37,45,39,41,36,35,35,33,39,42,43,42,41,35,25,42,41
19,50,56,52,52,47,41,37,25,41,51,34,35,43,45,36,34,54,34,47,41,47,24,41,39,45,35,41,38,51,48,43,39,36,39,56,37,46,44,46,23,47,45,37,34,44,50,32,42,32,28,42,44,43,54,41,32,46,41,43,31,33,44,46,52,49,23,31,45,45,40,32,37,40,35,46,39,39,42,51,35,44,37,41,46,42,54,33,33,28,46,55,49,36,43,34,44,27,33,41,47,27,36,39,21,35,29,42,38,46,49,32,38,41,48,45,56,31,49,34,41,51,29,42,39,29,50,52,48,44,41,32,52,37,37,28,41,53,47,29,43,28,32,53,20,39,44,26,42,38,32,51,45,41,35,21,45,37,39,18,35,34,40,34,46,33,48,52,19,38,17,44,26,32,49,45,35,35,44,30,38,46,55,46,53,49,36,48,55,47,54,52,42,36,35,32,32,41,42,43,53,41,35,40,46,46,35,45,44,60,36,45,47,41,51,45,41,42,43,29,44,37,41,45,33,43,44,46,33,48,39,35,30,30,43,40,39,40,44,52,26,47,32,44,39,42,34,50,56,40,54,44,51,46,25,45,37
20,40,56,33,38,40,21,41,29,42,58,40,42,35,55,40,17,49,44,31,31,50,60,37,43,50,43,43,33,45,35,47,45,30,31,39,40,37,55,35,41,43,36,48,32,39,36,41,47,37,35,60,50,34,44,56,30,45,55,40,51,33,58,44,45,47,43,58,43,38,30,44,41,38,38,41,49,45,41,21,42,23,46,30,37,53,61,49,43,34,46,56,26,54,49,37,45,33,45,33,38,22,54,31,33,41,41,27,38,35,33,42,55,24,47,48,41,46,36,37,43,33,54,30,41,52,42,39,53,31,41,40,32,50,44,44,36,38,35,48,57,29,49,43,40,26,36,60,32,35,46,59,49,44,44,45,58,48,39,38,47,45,38,30,55,19,49,30,45,39,43,60,56,43,37,36,45,47,48,44,39,48,36,32,38,18,26,36,44,54,42,47,42,51,37,39,16,38,38,23,57,32,46,27,23,46,26,32,54,50,35,37,50,43,44,37,51,57,53,33,54,60,45,31,45,51,37,61,48,43,33,39,46,46,36,46,31,45,38,33,59,42,30,43,51,54,43,48,31,32,57,26,45,47,59,56,41
21,48,31,54,30,46,41,38,34,33,40,54,55,29,53,45,46,42,44,46,58,32,42,46,28,55,39,45,41,39,54,42,45,33,46,42,37,39,42,31,41,43,38,41,35,36,42,48,35,40,47,39,55,51,45,40,44,43,35,34,54,45,40,32,42,43,32,38,40,33,42,55,36,45,49,48,43,49,44,25,40,30,35,33,38,47,20,40,50,49,41,51,41,33,33,60,36,40,38,41,42,34,38,43,43,51,54,25,36,41,48,40,29,38,39,50,47,41,37,56,49,46,25,38,40,44,51,42,55,54,48,34,28,48,34,47,34,33,45,46,43,40,44,38,47,35,52,38,39,39,30,38,37,50,41,37,37,43,49,32,45,34,39,37,50,32,54,35,38,27,51,47,32,39,45,54,36,39,40,53,44,37,30,37,42,49,41,23,46,51,46,39,46,46,48,41,44,38,24,48,50,24,51,35,44,30,52,27,43,53,38,41,43,25,37,34,36,33,24,35,61,31,42,47,53,54,33,43,35,42,32,35,40,30,48,38,43,36,48,44,41,53,36,48,47,38,38,56,33,30,43,41,43,46,44,37,45
22,26,49,26,54,41,48,38,46,34,34,26,49,26,58,48,48,50,43,45,35,29,38,39,35,36,51,47,41,35,30,39,32,16,40,57,35,48,51,28,37,51,37,44,33,26,18,48,35,32,52,29,47,41,30,36,55,30,29,31,40,40,52,37,36,45,35,50,34,44,52,43,33,28,59,30,46,60,34,41,40,38,23,44,45,29,55,23,43,46,42,56,61,36,37,27,44,30,51,38,35,34,38,35,56,33,38,47,43,38,47,34,46,46,35,42,40,30,50,41,41,42,43,50,44,41,34,45,41,39,55,35,41,40,38,43,48,53,21,43,46,37,43,46,47,39,44,44,23,42,31,32,31,34,57,46,44,39,43,48,59,44,37,50,35,50,37,41,44,46,43,39,37,47,46,34,42,49,42,47,44,48,48,42,51,52,52,35,50,35,59,52,34,51,40,36,56,37,39,43,26,37,48,32,43,43,42,36,42,49,51,45,45,43,34,39,42,54,35,34,32,49,49,48,44,34,40,33,38,40,36,28,39,37,47,31,46,47,42,43,38,38,31,46,49,35,52,49,50,38,45,37,50,36,40,33,52
23,48,57,45,43,45,32,48,31,31,20,46,58,27,35,36,43,32,36,54,38,41,40,43,39,37,54,33,37,32,52,41,32,38,38,45,30,53,39,42,41,17,46,29,49,35,28,38,53,48,29,51,37,61,40,41,38,44,42,31,45,27,58,41,37,35,36,43,39,44,39,43,20,41,53,44,40,32,35,40,36,40,29,45,50,31,40,57,49,39,52,35,40,40,43,42,36,35,50,45,43,46,32,50,46,21,52,35,38,35,38,35,41,59,37,52,46,26,47,40,52,61,52,43,50,45,24,37,58,59,52,57,36,19,42,31,55,40,47,41,35,41,41,40,35,46,40,41,40,55,42,41,36,22,32,45,44,44,58,33,44,43,42,38,38,42,43,41,39,35,43,55,52,43,42,38,42,53,44,48,43,40,33,43,31,32,38,40,54,31,38,39,39,43,41,30,31,32,52,37,34,33,33,25,41,49,33,58,42,33,39,25,54,32,56,43,36,35,53,44,39,43,33,32,41,46,26,62,33,42,40,34,39,38,28,35,34,49,40,37,44,46,38,43,30,43,39,35,37,28,46,27,55,42,57,32,35
24,40,31,38,37,32,50,25,44,58,23,55,58,56,33,45,24,44,41,35,41,40,49,29,45,50,41,52,31,57,40,24,31,28,43,33,43,57,49,48,44,36,57,44,36,45,39,35,49,41,60,61,44,36,41,57,50,56,32,46,27,43,58,28,54,41,43,38,36,22,40,33,35,48,26,26,32,35,42,59,41,38,47,40,31,36,52,36,38,59,36,28,41,37,37,44,42,37,38,49,44,40,47,34,41,50,55,31,31,54,45,38,49,56,28,29,55,38,36,53,50,44,30,35,34,35,42,48,55,40,36,32,47,36,48,41,26,30,48,42,40,52,41,36,48,39,16,32,38,31,40,39,42,39,42,37,40,43,33,34,38,59,35,49,58,50,45,53,47,34,52,19,48,35,41,48,48,40,43,37,35,37,39,35,39,53,37,38,35,41,34,40,33,42,41,38,35,52,48,46,41,54,43,21,46,22,37,50,26,52,36,52,22,36,41,44,46,35,47,39,49,30,36,33,40,43,45,50,36,39,21,46,53,35,57,40,27,41,45,44,31,58,20,37,44,41,42,24,49,42,43,41,50,41,43,30,36
