0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
551,476,1178,370,331,336,556,916,236,258,588,319,347,591,562,2685
1060,366,536,1456,945,363,1264,303,203,326,479,4369,1024,1347,1758,1121
315,543,516,557,532,640,630,687,292,220,197,537,733,730,433,202
522,469,305,661,442,788,420,1115,1238,505,530,802,990,317,241,1504
290,389,286,605,252,312,387,362,523,424,826,912,215,342,363,1057
2551,1646,677,754,1004,1425,255,424,943,296,692,484,4409,2306,449,464
862,805,478,5309,464,889,830,1267,1700,675,336,1820,262,181,586,850
347,743,602,448,454,441,549,233,399,912,622,1022,890,566,558,1025
1906,388,236,789,839,557,851,780,221,296,1726,4647,555,801,270,209
239,573,520,216,583,394,674,341,181,207,495,888,593,1162,153,358
1022,364,914,8320,174,117,482,2043,239,380,494,333,1227,1469,707,783
520,250,355,470,511,1013,277,1398,893,642,174,249,350,1677,1437,1076
375,383,399,628,430,873,1042,661,259,317,225,855,695,490,886,358
568,296,259,471,1044,2124,634,221,789,205,1523,799,808,518,375,385
557,256,464,1837,1072,335,545,905,1023,484,596,504,360,453,843,621
266,157,1298,506,3491,281,1028,2264,384,660,256,1397,1015,403,523,365
330,396,1573,375,798,763,517,1254,1210,329,459,1279,825,379,565,2167
380,341,640,265,1830,522,2629,530,500,540,617,631,239,662,925,3198
896,3275,481,1034,582,1082,2039,1056,1071,878,644,907,1354,472,895,1195
612,879,1226,597,229,244,511,486,491,595,317,718,2046,1107,255,836
1103,3135,513,268,4391,1368,334,415,1190,763,354,1053,330,487,1305,849
550,887,800,191,3081,163,528,210,366,210,370,273,448,517,391,156
210,642,553,479,249,1058,771,553,351,1287,715,1176,6014,379,628,2895
913,657,559,871,786,340,184,1791,364,985,1437,893,437,1062,1059,931
696,483,446,401,653,510,1466,721,820,983,624,806,409,1150,490,260
245,420,432,1315,213,820,371,524,235,450,2837,187,257,668,293,1487
405,796,620,602,2674,290,275,1001,706,683,671,393,521,564,493,535
1145,1169,369,759,1102,1218,302,1142,687,1249,248,741,1011,1725,391,414
843,956,414,2815,800,1881,296,536,455,715,1785,296,482,312,639,3497
193,594,326,621,324,266,266,261,240,135,495,336,902,205,1166,351
467,1042,1546,1157,1779,993,485,911,1333,287,470,1275,1112,959,833,1864
489,401,3309,411,644,740,417,465,1259,708,227,722,603,562,572,209
346,263,2781,1201,2291,936,745,2000,1541,505,547,452,1244,1328,8656,580
432,617,154,297,395,818,204,849,436,287,247,340,402,1111,752,611
886,272,718,176,567,750,398,256,371,345,210,653,286,644,392,585
558,736,252,327,271,735,544,468,500,665,526,348,334,1324,1034,336
624,573,941,842,738,452,749,359,479,886,1122,439,2873,1071,979,1100
195,589,644,1994,838,821,497,294,821,200,362,1503,1713,121,354,235
210,294,219,426,407,263,161,1637,241,851,655,482,1655,1051,617,311
1747,9689,1086,604,1199,640,3572,342,231,1251,591,603,1009,1169,238,396
372,1535,325,1960,613,896,685,1176,271,931,313,1235,541,518,2449,459
230,819,332,811,696,1191,872,1626,611,294,546,331,618,498,673,815
929,604,484,1017,959,697,209,639,559,265,724,1669,259,595,971,241
542,428,313,799,927,495,514,523,266,659,330,322,440,390,336,1130
870,380,5198,429,246,1407,943,899,556,783,516,785,770,1223,1196,203
553,485,414,651,524,437,1123,905,804,494,646,620,273,370,769,482
300,256,325,502,537,407,457,199,222,288,630,871,367,1045,558,363
417,763,336,325,316,878,4138,1111,864,1301,2245,264,216,5306,1097,2060
693,687,3623,1316,184,1278,537,1311,514,762,480,1838,431,608,1765,768
1245,227,521,660,1028,453,646,495,740,513,540,744,591,264,322,571
575,1876,225,1150,498,253,948,524,1102,321,424,641,1292,501,383,438
454,499,352,864,825,1654,1131,368,372,425,304,2181,1100,1180,465,419
1110,522,359,959,360,246,663,873,916,707,1007,357,587,5311,662,432
549,515,715,519,347,3088,390,293,390,1541,1595,739,451,3158,286,517
948,825,433,621,335,203,1556,249,1137,1147,522,1476,903,539,476,4029
467,1125,15111,1190,437,747,1576,518,405,543,1437,412,1476,1113,325,484
1329,880,330,620,6725,1239,380,1031,605,425,334,710,515,828,265,747
634,357,659,170,760,379,497,958,521,1468,679,726,425,448,384,384
531,248,482,1611,1516,683,1460,605,271,323,321,224,986,778,629,814
1070,524,719,248,717,640,526,211,177,3391,2341,1482,3006,223,690,1153
970,204,1800,1549,366,1826,241,167,386,267,826,1123,13072,785,769,1455
391,842,754,1198,1224,749,1422,606,1029,1092,770,1142,199,374,913,294
1038,452,285,383,500,622,1845,1280,329,405,1158,312,282,711,1048,661
778,310,646,271,709,424,286,833,3051,475,401,351,917,427,587,349
881,435,346,1030,560,238,600,1455,337,1286,198,1734,350,833,438,1266
548,214,1036,566,1265,676,623,195,356,1078,304,846,650,451,1027,620
559,126,343,1194,435,537,374,181,929,596,387,1029,467,276,576,610
958,488,2651,521,421,706,486,506,631,953,1682,738,608,8840,1915,2314
236,295,243,216,229,454,196,311,404,483,312,308,179,263,336,479
429,493,350,764,966,532,363,1227,1166,752,351,573,697,579,407,820
1984,538,352,339,715,280,538,1858,1595,384,292,244,132,678,1462,226
2157,265,449,525,465,314,770,2089,247,1459,6539,1078,526,335,510,287
628,490,377,788,420,2568,622,903,374,2584,1734,1532,1145,297,557,323
498,1088,647,217,193,158,497,460,160,225,225,495,708,171,639,300
366,603,485,285,518,421,388,447,1013,757,259,308,797,517,772,1189
143,1996,684,592,247,624,1611,190,589,419,558,2105,198,312,922,300
644,169,300,1387,574,1410,451,960,1248,756,171,496,413,386,381,347
832,1174,345,323,638,291,707,581,869,1006,1130,537,333,279,384,164
557,189,188,380,438,315,289,1285,565,774,360,266,475,212,784,220
789,323,336,644,392,3399,1039,360,265,1298,402,427,1007,2324,882,730
1231,496,583,349,210,330,323,831,291,221,303,287,399,528,401,686
552,259,656,1864,604,349,155,367,603,722,618,419,1418,444,1444,1497
716,1244,365,1063,835,513,1160,1410,929,390,643,725,1116,713,1667,481
722,281,219,475,7748,397,373,165,652,853,332,424,496,4118,370,321
1292,1805,493,618,361,295,1196,854,353,2259,470,423,167,406,644,415
627,573,686,4768,704,304,247,1702,327,662,884,976,323,340,1865,897
615,1157,350,573,1059,578,2686,2101,2507,592,537,595,808,7284,291,496
301,472,811,366,754,843,560,1007,300,270,666,280,1200,505,1191,349
750,2670,336,252,301,1510,652,485,580,361,1314,520,454,389,646,199
422,667,804,353,512,650,879,652,341,509,415,921,501,395,425,668
285,681,333,558,537,350,750,331,247,1630,780,288,957,268,313,982
3857,691,151,3686,1739,1216,222,248,553,924,453,747,368,340,326,446
475,2019,8142,395,291,6020,1112,342,551,317,1074,1598,455,827,395,3047
581,323,1735,364,6794,1292,549,508,436,762,1407,803,1346,1117,1054,428
994,2015,680,1096,426,548,749,209,693,3096,2560,479,952,459,349,716
1141,354,689,1215,1013,2150,134,573,892,285,462,592,3152,880,1157,1013
441,1092,297,3879,1056,323,312,1768,667,338,466,894,457,490,830,1221
464,972,302,360,761,925,288,588,375,1141,213,511,200,555,317,165
181,877,429,313,173,360,359,266,713,383,175,363,4014,265,226,682
831,915,386,331,1050,823,1641,553,639,237,524,999,485,293,870,1833
642,753,896,515,2243,1238,636,203,433,519,805,390,1020,245,1906,288
333,874,379,212,429,346,302,476,581,334,815,1137,382,586,1635,622
362,2946,2073,364,1032,495,747,1174,2302,635,1073,1036,576,445,807,480
1496,308,1084,2975,2632,873,1258,494,706,1013,620,448,825,749,924,939
423,1410,687,954,385,765,1069,687,1712,569,253,319,2520,1035,527,701
310,427,560,317,340,458,545,848,386,515,381,503,445,548,330,559
446,348,100,644,691,357,521,298,257,584,322,132,411,807,412,820
796,2248,530,8460,1169,465,306,818,752,386,1202,1170,381,351,433,239
372,265,585,784,348,666,912,683,828,304,912,432,853,205,238,457
367,682,194,515,789,204,782,1471,205,628,508,807,272,477,932,430
961,318,198,939,414,1442,1743,596,1415,817,551,1081,267,527,806,307
374,513,444,328,679,630,217,784,521,708,3208,831,459,122,213,159
501,540,257,609,235,1527,4719,1355,1400,668,540,604,338,232,733,291
325,659,699,283,931,439,589,329,199,290,208,670,202,196,417,1059
459,384,569,439,954,1391,978,323,704,1012,722,2259,1559,223,383,652
522,267,852,168,521,334,862,198,874,632,361,742,166,254,551,1016
534,592,3711,711,314,327,947,1082,894,881,637,1167,328,1892,417,299
622,779,540,429,849,477,399,208,3529,517,226,1967,411,750,288,466
267,396,256,439,269,299,487,375,165,377,176,1108,527,296,478,482
1016,1789,822,113,601,389,548,1236,198,769,378,639,282,4590,726,445
445,1310,884,597,1137,862,1090,369,548,1233,669,230,428,432,1566,511
972,570,449,285,708,228,259,644,735,434,865,1281,501,967,645,271
1341,1327,281,281,428,2879,242,269,377,974,453,674,772,575,1645,411
689,325,396,400,396,557,182,280,2615,311,736,571,973,544,337,319
343,164,1018,538,385,354,221,309,883,214,451,204,583,661,786,453
2187,309,977,486,1031,631,212,1113,773,435,284,812,212,430,1420,531
209,413,1035,327,1490,505,751,506,407,435,459,217,251,738,441,312
833,308,137,472,1469,533,963,1089,920,685,648,289,185,178,377,247
1314,1292,847,425,258,221,768,713,724,2891,1043,668,273,301,432,677
283,640,617,270,239,272,640,666,464,468,468,942,820,708,570,232
535,630,1257,440,487,329,330,358,1455,285,808,287,366,1235,330,1531
3349,821,661,1693,978,4651,217,713,2741,5809,851,697,442,1162,1185,1378
2669,652,482,892,170,678,388,1063,644,224,416,1610,380,521,416,427
621,233,204,1151,308,4478,2126,34942,847,304,605,705,1924,428,1173,397
409,1217,1472,3354,644,310,418,324,1012,1116,846,290,371,644,813,701
298,705,980,1124,1573,449,1562,1082,1580,1043,510,5229,556,373,3788,733
411,1202,534,240,272,358,571,900,326,1009,612,635,321,598,622,369
1159,904,582,673,2854,359,1431,363,14528,237,1361,592,710,661,590,497
497,179,489,204,533,744,266,1367,843,2508,431,3803,432,440,567,426
442,465,383,1023,338,1257,1755,291,623,523,1036,566,1158,329,621,217
367,198,221,135,462,400,479,173,329,399,746,353,95,508,546,240
424,2482,172,320,564,1039,784,767,611,1796,2252,960,1072,392,771,336
323,346,402,1351,481,945,503,1140,450,534,174,232,249,476,994,857
1666,279,219,1002,1057,1722,757,887,677,1079,508,665,463,685,288,664
8849,748,814,1127,974,618,1254,917,432,792,950,670,545,1314,359,686
3561,251,962,380,871,670,381,411,1143,359,2222,709,867,5872,646,422
553,670,694,1822,278,548,2534,689,504,1406,482,348,1201,308,1153,889
1025,420,1751,223,1086,565,708,274,541,903,585,331,524,622,633,322
143,546,311,822,487,298,176,591,772,309,599,2738,376,954,485,396
322,399,1101,335,901,606,456,330,317,644,6954,407,462,1411,1798,461
942,356,617,282,265,1048,382,634,1392,1145,394,1067,262,402,538,579
478,211,437,786,201,186,569,321,146,238,751,275,220,487,445,322
251,194,569,463,341,221,365,1161,613,188,358,799,1150,1465,1656,778
1000,557,429,747,739,474,745,635,1036,297,897,452,1215,634,689,186
328,600,896,811,466,654,1467,1100,502,835,687,716,257,433,456,710
737,459,176,556,1527,293,379,248,501,979,332,354,404,274,120,318
888,251,571,1790,293,670,646,729,3508,843,4369,640,412,1109,374,1242
717,282,261,506,6619,374,295,833,383,456,361,259,220,293,410,973
211,872,396,1382,337,918,823,803,761,396,1804,575,520,1226,1227,855
598,1110,346,582,356,460,140,316,786,146,309,157,616,499,320,1077
1270,549,512,243,465,907,701,524,446,308,219,316,2773,709,834,1103
611,333,1313,842,376,248,1192,380,2055,491,585,455,564,771,2734,936
1270,248,782,688,1153,1292,498,1161,604,755,580,211,762,754,155,601
259,174,266,758,337,247,156,421,293,251,314,409,562,185,295,272
541,733,303,569,358,344,1543,311,320,365,660,1482,347,535,605,898
1537,252,512,160,691,503,2435,623,673,483,343,214,647,294,137,861
123,464,4378,812,640,193,2120,661,895,285,486,201,407,502,334,340
777,1780,293,399,2488,395,508,231,488,688,1302,624,320,1012,691,695
582,633,230,209,429,250,2132,385,1143,217,1196,399,1078,254,274,308
147,1898,1016,1206,425,1381,468,344,321,646,612,852,165,450,402,459
589,423,257,450,1222,684,873,732,1020,290,873,2450,1275,275,433,236
575,863,1292,1300,1050,546,780,1816,1376,787,398,552,658,1141,1010,496
622,330,1133,484,456,448,928,254,1635,282,509,1853,2262,322,530,153
264,453,410,274,1262,1471,607,365,370,420,575,904,569,1129,274,3925
257,789,447,269,1063,499,520,415,648,355,527,234,544,507,872,488
212,1425,159,229,195,829,1506,452,1503,1423,381,225,392,502,255,387
531,686,556,208,308,518,628,527,458,938,580,608,121,182,261,844
649,233,370,300,264,187,451,757,265,404,687,315,572,245,390,479
1471,324,677,1368,402,441,557,781,4641,1209,497,473,280,925,1523,924
340,1151,388,265,339,596,370,603,1089,589,818,1112,1307,391,929,1567
550,441,1352,374,1296,876,1516,715,582,705,1157,338,1678,277,900,420
255,298,714,217,972,1028,674,496,405,361,324,352,1154,362,236,398
220,196,1440,729,2058,694,2237,462,970,337,645,378,1091,321,470,1170
149,263,223,244,218,374,670,341,209,328,152,129,255,262,246,198
279,510,1071,537,859,3509,741,389,1787,234,665,299,1016,745,673,3475
392,714,397,1413,589,377,1179,618,623,292,729,4565,735,574,1932,529
844,1084,1229,2318,645,948,493,872,2264,736,602,332,387,666,388,1025
844,770,710,282,270,638,282,604,187,803,291,315,286,564,463,434
1168,545,416,393,195,1114,1567,413,418,1131,304,769,888,550,699,912
347,1466,533,224,2332,2037,741,2557,1470,1029,303,378,1902,8028,383,723
301,191,354,434,284,146,364,454,558,288,289,254,262,696,185,290
906,894,4511,801,761,1039,584,532,787,494,494,808,822,291,1222,2404
450,1430,548,906,475,880,730,270,1451,896,318,516,1006,758,611,1008
439,908,293,430,241,272,597,387,765,1224,2788,962,2000,857,5005,289
587,616,426,321,505,1340,269,161,1795,644,334,516,194,513,1100,4434
220,185,858,768,335,223,265,430,835,421,335,155,393,362,400,347
372,641,791,696,858,693,424,555,1357,959,706,395,181,726,242,373
253,603,1285,673,219,651,473,517,535,298,1058,1619,1251,275,640,2159
594,685,328,493,830,182,4196,2115,671,798,340,717,728,1206,593,774
785,208,1006,862,389,2160,504,910,1287,313,463,490,365,371,708,366
371,441,536,551,1262,410,813,775,294,477,479,553,1324,1453,308,1376
822,1379,381,1225,391,1219,337,787,277,433,765,510,4276,504,1258,492
215,768,291,666,726,510,415,712,1053,1077,291,784,237,320,552,11193
2012,892,523,193,431,478,516,1194,534,235,332,262,637,1331,331,296
627,727,1298,2347,1019,697,913,1065,684,345,1260,910,508,987,733,1760
947,1186,821,577,535,1048,643,426,1206,593,401,375,491,881,765,2476
141,350,211,90,145,265,485,136,304,154,145,227,205,163,325,282
327,508,164,1716,229,419,777,281,433,1312,983,643,797,289,363,1478
295,313,260,448,240,493,522,672,532,480,269,364,337,243,294,281
160,687,5065,202,254,444,241,191,214,483,658,304,320,333,741,664
540,732,937,655,607,1231,1331,839,939,625,499,1625,988,786,361,3739
628,428,584,592,322,639,568,358,3709,253,297,258,1821,695,504,1829
1373,1548,7503,335,329,555,359,848,338,408,1278,275,269,465,1137,506
847,405,655,679,543,948,4505,4867,238,249,648,287,669,3083,341,484
329,642,340,312,411,686,382,393,890,974,446,184,192,323,1906,1489
2697,669,2726,934,935,393,121,356,565,617,511,416,675,726,260,302
536,366,187,864,255,476,297,468,516,219,250,579,507,400,275,345
1359,686,455,279,500,836,1326,666,361,297,511,515,269,314,2944,348
412,1024,184,327,395,2869,713,408,1093,351,257,860,683,217,507,2194
346,607,441,355,1814,833,599,491,437,284,572,483,536,228,2312,511
633,1112,2490,2327,848,1091,442,303,801,223,427,550,289,484,1661,321
246,494,523,397,4613,607,600,990,1215,659,1027,387,456,277,393,399
269,777,4680,953,728,477,625,1788,651,409,562,2715,360,360,938,2439
464,393,357,348,564,354,309,787,727,1201,1417,1757,1742,518,298,527
570,465,518,303,509,378,1597,509,426,620,296,1231,443,258,464,169
1893,204,1188,542,516,395,1042,212,345,971,525,675,1592,246,394,487
1362,658,543,1613,988,999,655,237,830,356,1041,206,187,3833,1637,1907
405,484,594,383,455,1391,956,1303,458,973,411,544,246,1116,406,514
1368,339,4707,1009,303,1183,762,1723,582,275,573,995,277,491,1131,1252
608,982,272,371,686,1333,321,2665,268,617,382,178,2113,1052,1151,1273
268,377,606,237,218,558,411,360,352,851,432,475,189,175,370,229
570,576,654,511,514,499,391,254,1060,832,1234,573,590,734,883,838
1104,458,284,428,407,641,805,702,3642,811,358,513,837,519,551,1487
387,500,161,503,448,1219,200,223,2605,247,249,250,173,128,291,853
871,1034,866,268,292,393,555,229,214,814,527,486,419,841,426,553
93,380,259,218,217,333,226,662,240,189,567,178,193,323,161,506
452,664,388,354,568,592,134,353,825,270,1376,989,565,358,1644,1312
759,314,349,482,731,320,1429,2954,1386,382,527,1551,247,357,358,1386
135,630,450,245,226,472,275,209,285,285,282,338,217,881,203,662
323,176,530,1356,870,232,592,939,543,467,458,784,930,6506,1011,844
313,2442,740,263,419,348,380,355,769,336,669,862,438,273,1243,990
399,1381,876,253,1555,861,453,446,472,1703,842,536,329,940,787,347
424,427,266,270,663,459,435,285,525,247,636,855,374,1256,297,452
612,262,266,285,499,352,633,346,402,539,946,441,911,375,153,452
470,289,1078,735,171,526,324,198,661,381,526,260,1606,431,991,1137
1052,1941,1635,1918,1231,323,433,625,906,365,1199,467,438,367,721,544
78,448,219,282,195,322,205,634,200,379,213,535,254,497,281,344
510,206,836,595,1544,810,318,285,609,255,407,759,564,347,298,467
567,301,301,332,265,189,949,245,270,183,230,404,271,296,134,248
365,297,706,270,228,465,729,342,592,666,538,478,311,447,997,242
513,415,770,454,834,1702,444,432,1042,1062,1621,943,640,316,477,538
808,475,967,516,849,1599,735,205,906,652,883,388,675,714,2537,495
303,311,498,492,795,389,259,656,330,790,479,735,902,363,459,719
907,290,542,256,424,471,416,330,267,377,203,274,118,247,340,274
605,529,239,364,539,372,960,469,431,1418,786,643,865,568,726,560
808,563,322,1521,343,463,889,354,1119,2171,956,1859,191,585,529,729
1727,1064,863,810,438,345,454,291,370,611,268,852,334,1043,7971,637
674,1158,1081,312,326,663,760,1115,1305,765,277,191,4612,519,274,256
404,836,326,284,625,1233,658,333,1262,281,710,375,365,195,866,243
483,405,693,536,361,961,284,855,655,1680,542,898,1263,225,351,805
160,408,857,367,442,241,651,339,684,330,299,390,1126,378,441,496
246,308,258,486,367,310,315,236,423,1210,177,751,1238,291,470,336
905,202,527,422,731,411,703,196,681,2105,1796,427,395,729,947,623
1624,6173,503,354,400,652,419,1406,1200,1470,1169,1166,897,1383,501,270
204,365,284,472,439,207,675,717,542,464,1180,483,737,415,365,283
778,336,484,489,596,666,319,252,652,868,409,806,240,280,981,334
1314,632,562,1268,432,306,811,578,1592,902,490,235,288,1352,2044,495
480,593,969,1154,1124,373,456,993,194,974,1572,1687,1035,697,605,265
6468,848,458,603,1397,656,1505,383,480,352,1662,1020,1023,1080,1123,1412
1125,679,587,1195,464,831,7637,534,496,248,625,1373,1056,391,551,1555
917,814,358,508,317,338,746,288,730,744,199,291,1056,346,464,863
1238,717,1006,269,2519,1070,1069,1233,434,287,502,182,543,214,304,1239
373,521,310,809,1399,1057,229,1362,283,322,1107,419,286,667,138,1397
1032,439,1042,725,617,388,2858,352,464,401,712,283,1642,656,844,653
374,1368,364,310,552,1321,949,530,569,1036,846,884,284,778,1045,245
458,562,281,624,360,1661,606,394,2471,382,460,1263,391,285,854,347
285,2825,245,396,242,457,755,454,996,274,898,576,229,991,2594,479
834,1183,272,545,278,570,180,1550,877,562,242,1312,284,869,490,859
345,1238,896,694,320,1317,628,763,2004,574,459,376,215,1552,1029,245
1124,1054,290,1288,730,273,515,392,559,442,339,238,322,1198,494,811
676,480,392,636,504,1865,2024,473,817,250,3013,849,844,1045,359,813
520,226,412,593,3130,253,335,574,499,424,1083,1657,412,300,137,911
269,344,738,393,191,461,253,200,144,200,1235,270,200,617,396,196
552,1110,2807,963,7328,384,1302,608,349,220,1250,1270,624,426,873,2355
643,830,561,545,288,1461,507,1821,840,361,579,587,552,334,1245,693
269,276,286,171,391,929,890,369,404,410,433,588,368,777,246,312
579,196,341,2243,554,1178,517,212,702,292,540,337,300,1638,335,589
360,550,196,167,206,219,184,329,521,156,422,432,523,225,462,334
802,886,308,361,911,536,1813,1343,1366,290,523,191,739,1635,693,2881
116,477,2235,490,745,271,614,1124,573,642,642,429,216,260,467,324
990,805,1079,653,795,378,775,221,418,805,536,1235,1569,1798,706,655
344,731,378,333,280,350,231,895,511,248,259,244,397,596,130,213
651,1011,768,1476,522,393,288,315,395,327,340,507,470,533,266,697
842,226,284,712,956,715,596,430,324,430,396,960,380,440,3482,385
587,393,235,662,437,866,1366,324,273,438,353,735,314,1048,302,551
195,410,237,238,478,702,298,391,281,883,828,578,946,301,757,302
1057,694,492,711,205,1014,691,862,466,361,689,2606,503,1108,315,1349
164,367,361,486,447,603,483,459,341,806,272,399,1257,745,1384,780
1045,407,486,1145,305,1670,822,559,635,859,842,1180,239,620,494,651
351,244,230,145,313,382,402,518,96,333,175,103,247,203,261,177
222,697,1402,304,832,720,540,1279,359,336,910,816,207,767,1004,1845
3077,295,352,1028,2477,1440,564,1314,439,2067,1173,1460,554,1286,332,247
927,385,462,737,1114,1286,1091,1468,707,873,1266,373,811,393,483,265
423,407,144,247,291,577,332,255,445,441,1301,274,381,490,1022,290
241,651,966,306,517,314,689,1626,565,228,386,2546,312,944,331,1129
242,235,887,279,534,724,678,371,283,237,293,718,419,425,478,297
666,241,480,665,875,1309,1184,938,914,550,438,366,427,645,1079,246
579,366,394,306,356,299,299,574,438,285,344,853,574,304,1327,457
427,1475,622,2004,293,1130,579,268,920,424,332,1726,485,1161,282,545
1188,189,410,153,1454,854,770,1130,435,279,500,1913,485,603,750,838
892,254,764,453,672,446,1244,386,411,473,7423,1633,492,261,2523,424
392,2382,664,284,426,567,408,585,464,332,920,1080,1198,749,1422,1055
397,631,427,1082,1860,423,353,511,656,1670,438,435,1082,806,843,632
1577,1047,358,1988,600,2079,662,447,1405,432,909,602,246,946,2072,668
356,669,995,443,511,228,1774,377,969,1034,558,411,1961,271,482,1030
1150,230,253,266,2758,380,483,1542,699,803,3472,619,337,831,1437,386
994,365,1343,534,555,173,174,228,289,336,186,400,433,277,277,1305
1075,403,2005,938,1346,259,233,1287,462,546,667,947,958,298,231,835
235,363,499,1120,417,241,630,657,1307,1135,394,187,484,306,252,692
601,734,674,1595,2412,1069,273,1201,252,640,472,553,296,1184,879,390
291,775,1014,535,675,265,421,428,1065,456,712,151,1331,236,1379,300
2911,627,627,731,253,928,340,926,1008,1078,787,1906,263,405,876,234
3915,1785,1039,950,982,2253,3808,789,583,1340,688,467,1158,702,2865,4366
1135,348,1129,867,950,844,838,475,1231,1514,891,276,227,402,1022,1282
12103,687,2266,1486,317,628,845,649,1009,834,298,342,1347,5361,1302,1831
812,314,728,812,1672,1198,1072,931,221,220,655,363,395,1003,438,661
1233,386,589,693,749,809,686,469,549,514,1023,1497,525,377,428,556
397,991,377,2405,285,326,1853,904,477,210,1145,573,165,422,474,410
445,475,352,562,925,289,256,374,783,649,180,921,202,798,335,1462
264,932,1064,573,608,325,475,2178,1149,2048,276,1232,455,2166,2523,722
596,337,503,2652,480,308,217,239,418,816,150,583,668,381,6172,758
