,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,22,13,19,18,12,19,23,21,15,19,22,26,9,16,15,20,22,25,22,19,14,20,20,13,18,20,27,16,15,13,9,19,17,7,14,25,22,14,17,15,17,19,24,21,19,18,22,23,14,18,22,15,14,22,7,19,18,20,30,20,20,25,17,19,20,13,13,21,18,15,23,14,20,25,18,21,14,22,13,15,17,24,20,10,24,10,28,21,15,27,21,22,19,23,22,21,23,17,17,21,25,20,18,22,19,20,19,25,16,14,17,19,18,15,27,19,16,24,20,23,25,13,19,18,24,11,18,19,21,29,21,20,16,20,15,21,25,15,15,31,17,16,25,18,12,8,17,24,13,12,23,17,22,18,17,20,10,20,23,21,19,22,20,24,21,14,19,22,27,21,22,25,30,18,23,21,20,13,14,11,13,29,20,18,8,18,17,21,21,22,20,18,15,20,22,17,24,19,26,24,29,23,15,11,23,27,17,18,19,16,17,14,22,22,12,22,21,23,20,17,19,16,19,13,27,24,24,16,18,17,17,16,19,22,14,22,26,18,21,13,13,18,16,27,16,23,19,15,16,18,15,14,19,25,16,18
11,19,22,15,24,20,19,16,22,17,15,17,22,18,20,25,13,19,32,19,19,28,22,25,14,16,23,26,24,20,19,20,12,18,20,22,20,20,21,15,14,19,22,16,23,18,20,19,16,24,18,21,22,11,13,25,23,13,24,28,20,16,22,22,13,16,25,20,9,21,20,14,19,22,17,24,19,20,20,18,18,23,24,24,17,20,26,26,20,19,24,18,10,19,18,17,29,17,25,17,21,19,18,8,18,10,25,30,22,11,23,28,17,26,17,22,13,18,23,16,12,11,22,24,15,27,19,25,27,17,23,12,27,23,15,18,21,22,14,15,17,19,14,19,24,22,20,22,22,27,13,14,28,15,27,15,16,28,22,28,28,21,27,21,17,19,22,8,22,7,25,20,17,9,30,23,19,25,27,17,21,21,30,29,18,22,13,17,19,20,11,18,14,10,15,24,19,19,20,24,17,15,20,25,19,20,21,22,25,13,15,16,12,8,22,13,13,15,28,19,23,12,16,26,15,13,25,14,25,21,20,17,15,15,14,7,27,23,25,23,17,14,17,20,17,18,30,12,18,20,9,21,31,16,20,23,18
12,26,22,8,11,16,25,13,22,15,15,21,22,11,14,16,20,21,16,25,16,21,13,28,19,14,14,13,21,16,21,13,23,22,14,17,19,22,23,10,10,28,27,12,12,8,8,17,21,19,27,21,19,16,20,12,25,21,17,24,12,22,23,27,17,22,21,25,15,19,8,15,17,12,18,22,16,19,21,27,25,16,13,21,20,15,16,27,11,28,23,13,19,15,25,27,23,20,22,16,26,27,12,16,25,16,25,18,18,17,23,18,19,19,29,22,24,16,9,12,17,14,18,14,11,13,9,21,21,19,26,24,18,26,30,16,22,22,21,20,11,18,19,9,26,11,14,18,18,19,21,16,22,12,10,14,22,24,22,17,26,22,26,25,13,18,22,16,23,18,16,22,27,17,19,24,14,22,21,17,17,20,8,28,27,15,9,21,16,15,9,24,15,16,26,11,13,23,23,11,12,10,22,19,18,20,19,22,20,17,9,16,18,17,17,21,8,17,20,14,26,21,12,22,21,17,20,16,22,22,24,19,12,15,20,20,17,12,22,16,20,25,15,29,23,15,17,8,23,23,13,10,20,22,12,15,17
13,23,23,20,17,16,17,17,21,23,12,23,22,25,24,16,13,11,25,22,20,15,15,16,20,20,22,26,19,23,20,26,17,18,25,19,20,30,14,25,10,19,20,23,23,17,17,26,26,11,20,7,17,15,11,13,22,22,20,19,17,21,16,15,16,9,14,21,26,24,18,15,18,15,9,19,20,28,14,26,17,14,17,22,19,24,20,18,15,24,17,26,19,12,26,17,20,20,25,20,12,16,23,18,27,13,19,11,27,15,17,19,15,10,24,22,9,29,14,16,11,16,18,18,22,22,22,17,17,22,22,13,22,19,16,16,15,15,28,18,10,17,17,19,16,23,25,25,13,24,13,15,13,21,16,13,22,24,18,23,26,23,17,22,17,20,21,22,28,21,25,20,18,25,23,17,21,15,12,20,22,19,25,20,26,14,19,15,17,22,24,18,15,23,22,13,18,15,20,13,19,27,17,25,15,16,18,27,19,19,21,28,19,21,26,23,19,27,24,26,22,10,20,12,18,10,15,13,22,14,19,21,28,30,22,16,18,23,12,19,24,16,21,21,17,16,15,23,13,18,23,15,18,23,15,17,20
14,25,27,18,26,22,17,28,18,13,11,23,30,15,16,12,18,17,18,10,21,15,24,23,16,19,21,20,26,19,27,26,16,11,25,12,25,18,14,28,18,13,21,20,23,14,16,22,27,23,15,28,22,23,19,15,28,18,22,17,25,18,14,13,16,27,12,20,15,16,23,16,10,24,14,14,20,20,10,21,17,13,17,18,9,24,10,17,9,16,18,14,19,26,29,19,16,22,14,20,15,16,21,20,21,17,14,15,12,13,14,20,26,10,17,21,11,8,19,16,23,15,16,20,20,11,21,14,18,24,21,17,7,23,21,20,13,21,22,28,11,24,21,21,11,22,15,11,18,19,8,11,22,18,19,28,19,17,24,10,26,23,26,15,8,10,21,23,15,23,23,23,17,26,20,17,15,13,12,16,18,26,15,10,21,12,14,21,17,19,20,14,12,17,24,21,16,23,26,25,17,12,26,29,18,18,17,16,16,25,21,20,17,26,21,23,18,23,13,18,26,9,21,16,16,24,14,16,21,5,15,13,22,8,22,25,14,27,22,9,16,19,13,21,22,16,16,24,25,24,24,15,29,22,12,13,23
15,28,21,24,7,17,24,20,19,18,26,18,21,26,20,18,26,23,20,23,27,28,21,18,21,12,16,12,20,20,18,16,8,21,20,18,14,23,17,29,29,29,20,23,29,21,15,19,20,15,26,19,25,28,16,25,20,21,13,19,21,22,21,17,15,22,15,16,10,25,22,25,17,15,16,17,4,23,9,17,16,22,16,19,15,25,20,17,17,26,23,7,18,19,23,15,17,23,30,17,23,16,12,23,23,22,15,18,15,18,17,23,15,11,19,20,6,11,11,23,16,17,23,19,22,11,15,27,30,17,12,13,24,21,18,24,16,28,22,17,16,20,16,23,19,17,21,21,20,21,20,30,15,9,21,22,19,15,21,20,23,5,16,23,17,12,19,20,27,27,12,19,12,16,25,15,23,29,20,15,20,19,21,24,18,17,24,11,12,21,24,26,21,14,19,20,21,18,12,16,21,28,20,13,14,20,15,13,23,19,25,15,18,25,21,23,28,17,17,16,14,17,24,7,18,26,18,22,18,19,13,16,10,29,23,21,27,25,9,24,14,16,23,21,12,16,14,24,20,30,25,23,22,13,18,22,21
16,17,22,24,22,14,18,28,10,21,15,14,23,20,17,14,21,16,17,21,14,10,10,19,20,16,14,18,18,13,17,18,14,24,18,16,10,15,18,19,18,11,21,15,10,26,25,12,19,22,25,20,26,19,27,15,22,13,16,14,24,14,13,15,19,18,18,17,17,13,26,25,26,5,21,27,15,18,20,14,21,25,14,26,20,11,16,27,14,21,17,16,19,20,20,17,19,26,23,16,18,21,24,8,19,22,13,17,24,14,22,27,14,16,19,25,16,20,18,8,17,18,10,23,18,24,17,24,17,27,26,20,23,20,22,22,15,12,26,21,13,13,19,18,20,17,17,14,12,14,22,15,19,8,16,22,20,20,23,14,21,14,23,13,12,30,27,18,18,22,16,26,20,27,23,24,14,17,20,25,12,19,22,18,28,12,15,22,22,23,19,22,10,23,16,18,15,12,18,21,28,24,14,20,20,17,17,25,15,18,28,15,21,22,14,19,16,24,16,20,19,28,22,22,24,19,15,17,20,13,22,19,16,17,21,19,15,23,13,18,19,21,26,15,17,23,24,10,25,26,25,13,18,17,25,23,20
17,21,18,13,27,21,14,25,23,15,19,10,22,16,13,14,22,18,17,24,19,16,29,12,28,21,21,19,21,22,17,17,12,20,16,22,16,25,14,26,21,16,23,20,18,12,23,16,19,19,21,16,15,14,16,18,22,19,20,13,17,17,20,20,14,23,14,15,27,16,11,21,25,18,19,19,26,15,21,22,19,15,22,22,18,23,26,18,25,22,15,15,17,26,23,21,23,27,26,11,24,8,15,18,20,19,26,18,18,13,13,16,19,19,19,11,21,24,27,19,18,19,20,17,18,18,15,23,24,25,13,16,16,14,24,25,18,18,16,19,11,15,22,14,16,18,24,26,20,27,8,14,15,14,21,13,10,18,24,9,8,21,20,15,22,21,15,19,16,22,29,20,31,19,18,19,11,12,14,11,22,24,24,19,26,21,17,11,24,14,17,16,20,19,12,18,21,11,17,19,14,15,15,24,17,19,16,17,9,19,15,11,17,27,20,26,23,17,20,15,22,17,24,17,11,14,18,22,16,21,21,24,12,16,28,16,29,21,12,19,19,15,16,21,17,17,23,12,9,15,29,16,21,23,19,21,30
18,25,16,12,28,16,29,14,11,25,19,19,20,14,21,19,20,23,15,22,17,28,19,12,16,20,17,23,14,24,20,21,17,13,13,16,26,19,23,18,15,17,21,20,13,19,10,15,21,21,25,29,24,20,16,18,12,25,25,18,23,14,11,21,15,21,21,9,29,19,26,21,26,25,17,16,26,26,25,24,20,18,16,29,15,20,15,22,17,29,20,22,28,18,20,13,23,31,19,25,27,23,24,16,10,16,21,21,23,22,14,25,18,19,22,20,13,13,20,16,24,16,25,21,19,19,11,26,18,14,13,16,15,17,16,8,16,17,20,24,24,22,27,16,18,12,16,25,17,15,11,26,20,19,21,10,25,14,13,26,19,23,17,31,21,13,14,12,22,18,24,25,17,19,22,15,16,20,22,23,18,17,23,20,21,19,16,20,14,18,17,23,22,19,19,18,19,21,15,19,25,17,16,11,23,22,23,11,13,21,18,21,20,11,25,21,22,15,13,19,19,14,15,16,16,25,17,21,16,20,14,16,20,14,18,19,14,23,28,17,12,11,19,25,19,22,8,24,22,14,20,19,12,14,17,24,24
19,28,16,17,19,17,16,18,15,24,16,18,27,14,16,22,21,24,23,20,25,22,21,21,18,22,15,16,12,20,22,19,11,18,9,21,18,24,22,9,13,30,27,9,15,24,19,10,28,19,24,12,20,16,22,17,13,16,6,26,13,22,14,21,21,13,13,21,18,28,15,10,23,22,17,23,16,25,22,16,19,20,20,21,23,23,26,20,15,25,11,16,10,21,25,21,26,12,20,23,19,23,16,27,16,25,24,14,11,17,28,14,29,18,13,13,13,19,22,29,18,18,23,11,22,17,20,19,17,14,15,27,16,17,18,17,15,23,19,17,15,20,21,24,21,21,13,23,28,21,12,28,14,21,13,23,23,13,18,16,22,20,16,22,14,18,25,23,10,8,22,15,14,24,24,11,23,25,22,13,26,10,21,18,23,12,17,16,21,16,12,26,20,12,16,18,19,19,22,19,27,21,29,20,8,28,18,19,18,16,25,13,19,19,20,15,12,21,28,16,16,21,17,24,23,21,27,16,21,20,10,16,18,28,13,27,16,18,19,11,14,9,22,24,19,26,13,27,22,22,25,15,16,31,14,24,28
20,17,26,19,24,22,10,30,22,19,20,24,12,24,19,10,23,18,19,22,23,15,17,27,22,14,18,18,25,20,13,11,14,21,22,22,15,19,18,22,30,20,21,17,20,22,13,22,18,19,13,21,27,25,9,15,15,30,27,9,12,13,17,21,19,25,18,21,16,12,17,17,19,18,28,18,16,16,17,21,15,12,28,18,26,23,21,20,16,24,13,21,23,28,8,9,15,15,20,18,22,22,15,17,26,21,24,21,21,17,24,27,20,24,21,14,23,12,20,24,23,16,14,20,17,18,16,17,17,22,22,22,12,12,10,20,15,17,26,17,21,20,19,20,23,20,23,21,19,20,26,14,23,14,16,30,26,24,24,17,8,22,18,14,15,28,23,14,10,30,22,18,23,23,24,15,20,20,26,20,21,24,19,20,16,12,19,14,26,20,26,21,16,26,27,15,16,11,22,30,18,28,21,18,22,26,19,15,23,29,24,22,29,20,22,17,17,22,19,17,10,14,17,19,16,15,12,11,28,25,23,19,16,19,12,16,19,22,25,29,29,18,24,19,25,19,10,28,23,17,13,18,23,23,26,23,19
21,18,14,19,14,17,16,17,10,21,17,18,24,27,19,17,18,27,15,19,16,26,18,18,19,27,24,11,18,16,26,14,26,17,22,28,15,22,17,19,23,22,23,23,27,19,21,20,18,24,23,25,27,21,29,25,18,18,28,18,16,20,12,15,15,17,24,16,16,27,16,23,19,15,20,26,19,23,23,27,10,26,13,25,10,25,16,14,24,22,18,18,22,19,15,10,12,16,18,11,18,26,21,10,19,17,21,9,26,19,20,17,15,28,23,22,19,13,18,20,16,10,21,15,14,15,15,22,18,29,23,25,27,23,17,24,12,19,18,21,9,18,16,22,18,13,26,29,21,20,21,21,17,21,11,17,14,14,16,12,13,9,25,19,21,19,22,24,18,15,18,10,22,30,11,11,18,24,24,19,20,20,9,22,12,30,10,25,24,23,13,19,20,14,21,16,17,20,24,7,13,12,14,18,26,21,25,30,26,25,18,14,22,18,20,21,24,21,17,16,20,12,20,16,17,23,19,22,20,23,18,31,20,16,24,20,21,14,23,16,18,17,22,10,21,8,29,26,20,9,22,10,14,12,16,27,21
22,24,24,14,22,16,25,22,22,22,18,20,22,20,24,14,17,26,19,15,20,26,22,14,20,16,20,21,18,21,9,19,11,16,17,21,11,12,13,18,18,17,18,21,17,21,18,29,15,13,27,21,24,21,23,15,22,15,18,14,18,10,17,24,17,16,22,7,18,14,16,18,23,29,9,17,23,14,18,13,12,22,16,28,14,18,13,19,16,22,14,10,19,17,17,21,19,19,11,13,19,23,10,16,15,20,18,27,17,17,21,22,21,23,18,14,18,13,22,12,14,19,18,15,19,22,17,26,13,9,16,15,9,21,28,20,23,27,18,23,12,25,30,28,13,16,20,21,24,14,16,21,13,15,12,27,17,21,13,25,13,22,19,20,20,11,13,17,23,17,24,20,27,25,21,14,13,16,20,19,21,20,13,21,22,23,16,24,14,24,20,24,21,25,21,22,19,17,20,25,18,27,25,29,20,28,16,21,15,25,22,11,23,15,23,16,18,13,19,24,18,16,21,21,20,22,24,15,17,25,19,28,17,26,18,16,11,18,22,24,16,10,19,23,13,23,26,13,14,19,23,27,17,15,19,27,25
23,20,15,16,24,25,15,23,20,20,19,26,19,12,15,19,22,19,18,28,12,15,16,14,22,21,14,20,24,23,23,18,20,17,28,9,15,29,14,24,12,18,24,13,20,22,24,20,25,13,12,18,18,18,19,25,24,19,20,24,22,27,14,14,13,21,13,24,16,25,23,20,26,23,11,14,19,11,16,25,14,24,20,18,9,22,21,17,22,23,27,19,22,19,16,18,15,17,19,22,22,17,22,13,15,15,25,23,18,20,14,29,21,10,24,19,18,27,16,22,10,28,23,25,25,19,25,24,28,27,18,12,21,16,30,25,19,21,28,14,19,19,15,21,16,27,11,16,16,23,26,19,16,14,16,24,22,12,12,25,25,12,20,20,19,13,14,25,22,13,19,26,26,15,19,20,25,24,19,23,21,19,24,15,14,20,28,19,12,23,12,23,20,18,15,16,21,13,15,30,23,21,17,17,21,21,19,9,21,23,20,16,18,25,16,17,28,17,12,26,12,22,20,20,21,14,24,26,18,19,16,15,20,20,16,30,27,16,17,14,16,21,9,19,28,19,24,16,23,18,16,24,15,15,22,7,21
24,24,20,30,26,22,18,16,14,14,26,21,11,21,26,19,27,25,28,22,14,20,13,15,14,25,18,18,23,16,9,28,16,18,18,12,17,16,15,25,17,20,22,25,23,14,23,13,19,16,23,17,19,20,16,16,27,16,11,19,23,10,17,23,13,24,11,13,19,20,26,16,21,29,21,23,20,22,29,26,18,22,21,14,21,16,13,22,14,23,27,26,16,22,13,16,29,28,18,9,25,27,16,17,21,11,6,18,22,14,25,25,14,17,24,16,27,23,15,15,23,23,14,14,19,23,23,28,12,15,14,15,28,15,18,25,23,23,24,25,29,22,28,14,27,24,23,9,12,17,20,27,18,19,22,21,20,26,26,18,14,18,24,16,16,14,11,13,15,16,17,27,13,15,20,22,24,18,26,30,24,21,16,9,13,11,20,16,14,18,10,12,24,26,17,9,24,13,20,20,25,20,11,18,11,16,20,18,21,21,14,20,25,12,16,17,8,19,21,20,27,15,19,19,19,16,18,10,23,21,20,10,24,9,18,30,14,20,28,14,20,22,26,16,16,23,20,13,20,21,20,19,22,27,18,23,24
