,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,6,3,14,6,5,9,2,5,1,5,8,5,3,4,5,8,7,1,5,9,8,12,7,7,8,22,4,8,5,6,11,8,6,7,4,3,5,3,8,7,5,2,8,4,5,12,9,6,6,4,5,10,8,6,7,11,5,6,4,3,10,4,10,6,4,16,5,8,6,5,9,7,4,6,5,1,8,4,6,0,1,5,6,10,4,12,9,18,7,9,4,6,6,5,8,4,4,16,10,5,9,9,3,4,5,4,7,4,4,9,4,4,8,9,9,3,5,5,7,12,7,17,3,12,7,14,10,10,5,1,12,8,11,0,8,3,8,6,8,10,8,6,5,2,2,7,11,19,12,6,3,10,5,11,14,3,2,3,5,23,6,10,8,3,8,5,7,5,3,5,10,10,9,5,6,6,7,11,10,12,8,12,8,2,7,9,6,8,6,6,8,10,9,9,7,3,23,7,7,10,4,7,6,13,6,6,6,14,7,5,7,5,5,3,3,4,3,5,3,7,11,6,7,8,6,3,7,4,6,6,2,4,15,7,10,3,13,2,11,9,5,5,3,4,6,6,6,5,9,6,6,7,10,8,9,4
11,4,11,3,7,7,6,4,6,5,2,7,2,9,10,5,4,6,6,4,13,8,12,3,6,6,5,9,9,11,5,5,4,7,7,8,10,8,1,6,8,8,22,11,6,13,2,2,8,5,8,4,6,5,6,4,21,6,6,1,3,1,5,8,10,7,6,7,12,9,9,8,6,8,21,13,4,6,4,6,17,18,6,6,10,8,9,7,5,6,6,6,8,6,6,7,6,10,6,6,3,6,2,14,4,11,8,7,6,6,3,11,7,9,5,4,3,10,9,12,22,4,2,11,6,8,8,5,5,2,4,4,3,3,13,3,12,12,9,10,11,8,7,8,9,12,4,4,6,6,3,2,5,13,8,5,4,4,7,2,10,13,1,6,4,2,6,6,6,6,7,6,27,14,13,3,5,5,5,10,4,8,21,11,6,9,7,8,4,8,3,10,8,11,5,11,6,9,6,5,6,11,5,7,8,3,10,8,7,8,10,2,9,9,4,5,6,4,4,6,5,5,5,15,11,2,5,6,2,5,4,6,7,6,11,7,6,6,7,4,6,6,24,6,3,14,3,3,5,5,4,7,7,6,5,4,14
12,9,5,5,11,7,6,9,8,5,14,9,4,10,9,10,6,10,9,11,4,6,12,6,3,8,9,4,10,9,7,4,11,6,7,7,10,8,3,11,7,12,9,8,4,3,10,5,3,8,5,12,7,7,17,5,8,5,6,6,13,9,9,8,9,5,3,9,11,2,8,6,3,7,6,6,9,3,4,3,8,10,18,2,6,4,8,6,9,5,2,8,9,8,5,9,9,8,11,10,7,3,9,5,6,5,11,5,5,5,8,3,12,5,5,6,4,8,4,5,13,4,3,7,10,4,5,3,11,5,4,8,13,7,4,3,5,6,13,8,21,8,6,7,3,10,3,6,13,4,7,13,5,2,4,4,7,5,5,4,9,2,7,6,4,5,2,8,4,7,16,4,8,7,5,5,6,7,6,5,5,10,10,6,10,26,7,8,8,5,22,19,7,6,5,7,20,10,8,8,7,13,11,4,7,5,8,3,9,9,6,7,10,8,9,7,5,13,4,12,5,1,4,5,10,6,12,10,5,10,6,1,3,9,6,4,4,10,9,9,10,8,6,6,3,17,11,9,10,5,9,10,6,4,6,9,16
13,1,3,5,8,8,6,7,6,7,5,5,6,15,5,5,3,9,8,5,8,5,5,4,15,5,6,13,4,7,3,7,9,16,11,3,6,9,13,16,7,5,7,10,6,10,4,5,5,4,6,8,8,9,3,6,9,7,4,11,8,4,6,5,6,7,3,3,9,5,4,4,4,8,9,13,3,3,9,4,6,7,21,9,8,3,4,6,9,9,5,9,11,4,13,7,13,19,7,6,7,7,9,6,5,12,12,8,9,8,17,16,7,6,8,7,9,6,5,6,11,6,5,8,8,8,12,5,3,8,4,6,4,3,11,5,9,7,9,4,7,4,6,2,12,9,4,21,4,3,8,10,6,6,3,8,6,10,6,3,7,3,5,4,6,11,3,15,4,6,5,8,2,7,6,12,6,7,6,7,8,36,4,6,10,5,8,13,3,4,10,3,5,6,3,8,5,17,12,4,5,4,12,4,6,7,3,4,1,4,4,6,4,7,9,3,7,7,5,12,2,5,11,9,5,9,8,9,5,5,19,14,4,12,15,7,9,26,5,7,8,7,26,9,6,3,2,9,2,15,5,4,5,2,8,3,8
14,3,4,10,8,5,3,7,5,7,8,8,7,6,8,4,10,8,4,8,4,11,5,6,8,5,8,5,2,4,4,8,6,11,5,16,5,4,3,6,10,5,6,5,9,3,2,6,2,5,11,4,2,3,7,9,9,6,7,6,7,8,9,2,7,5,8,3,6,5,15,8,10,5,18,5,6,6,8,6,8,6,4,9,8,11,3,6,11,6,6,7,9,9,5,5,5,6,12,11,3,5,4,4,6,5,4,8,5,8,6,6,4,7,6,10,4,9,3,8,10,7,2,10,5,5,6,7,3,13,4,9,8,4,8,7,9,7,5,5,10,10,7,6,9,9,7,4,9,4,5,2,8,5,9,11,10,5,12,10,8,7,2,6,8,11,4,8,8,6,2,4,5,2,16,7,11,10,9,6,8,12,15,6,7,10,34,9,13,4,9,4,6,3,5,20,4,10,4,13,7,6,6,3,2,6,11,7,6,7,8,9,3,3,8,4,7,3,4,5,3,6,7,5,11,5,10,6,7,7,14,3,16,4,9,6,7,9,10,4,2,6,5,9,8,5,8,6,5,11,6,3,6,6,8,11,9
15,9,3,5,5,12,7,7,8,7,8,4,6,6,0,5,7,7,9,1,7,5,5,19,2,3,8,4,3,3,7,12,10,7,2,18,5,8,3,2,4,10,9,6,9,12,3,5,10,11,5,8,5,4,8,13,6,4,5,7,5,4,7,8,5,7,7,5,6,7,4,9,4,2,12,6,5,5,10,4,4,5,30,8,5,5,4,9,7,10,5,7,5,13,9,8,11,6,5,4,4,5,4,9,8,5,7,8,6,5,11,12,11,6,10,8,8,7,3,12,17,1,13,10,9,8,7,9,3,7,9,9,5,9,8,12,6,6,25,4,21,10,5,7,8,3,6,4,7,8,7,9,12,8,11,6,5,8,5,4,9,5,4,4,6,7,13,9,6,4,4,8,4,11,7,8,10,9,8,6,7,4,25,6,5,4,5,6,3,9,7,2,9,8,5,11,6,4,10,8,5,6,15,7,10,4,2,1,19,16,7,5,8,5,5,8,10,6,5,10,7,11,9,2,13,12,4,6,3,12,8,9,9,10,3,6,4,7,10,5,9,7,8,4,3,7,8,5,10,11,2,8,8,4,2,10,9
16,5,10,8,9,7,4,4,4,8,29,5,7,4,4,3,9,11,6,10,4,5,4,6,10,10,6,7,7,6,9,5,10,7,8,15,6,8,4,5,1,9,8,5,9,5,7,9,8,6,5,10,7,10,11,5,2,7,10,7,5,3,7,12,8,5,6,3,3,10,10,7,13,4,7,6,5,10,20,8,3,5,17,19,3,6,6,8,28,2,9,6,5,7,6,19,3,3,8,4,11,7,5,3,4,8,10,3,4,8,7,7,8,5,9,9,7,9,6,3,9,14,4,13,5,8,5,17,10,9,7,3,9,10,5,8,6,4,10,4,8,5,7,7,8,18,14,11,17,5,26,5,26,3,11,4,7,6,10,3,5,4,6,4,10,4,12,2,6,8,6,10,4,8,3,13,11,7,2,8,10,10,3,7,9,5,11,14,8,4,7,7,9,6,5,11,7,6,5,6,9,8,6,4,5,4,10,6,9,6,3,4,4,7,7,6,7,10,13,8,3,4,5,16,6,6,10,9,9,2,5,6,9,10,4,5,11,5,5,15,4,5,8,8,5,4,3,8,12,10,4,10,5,10,10,8,17
17,9,2,2,5,7,9,22,13,9,2,7,9,7,14,5,14,4,14,4,4,4,14,6,3,5,10,9,9,9,14,4,12,11,4,9,7,9,14,7,7,10,3,4,6,7,6,7,3,6,7,3,7,13,4,11,5,4,10,12,8,15,2,8,6,6,8,3,14,5,7,8,10,4,2,5,6,8,8,5,3,5,6,4,6,5,15,2,6,7,1,7,10,10,6,5,5,4,28,10,7,1,6,13,14,3,3,10,7,6,7,8,9,9,7,8,5,3,8,5,6,3,4,5,6,4,4,10,9,14,7,7,5,5,8,12,27,7,8,11,5,3,4,3,5,5,11,6,7,3,10,8,8,12,4,9,5,3,4,9,5,6,6,8,6,4,5,9,3,8,5,10,11,5,8,6,6,5,4,6,5,7,11,2,9,15,6,24,11,3,5,2,9,6,1,6,4,2,14,6,4,10,7,9,6,11,8,9,4,6,5,7,6,8,7,6,15,2,0,7,9,6,4,3,6,7,5,5,5,22,10,8,4,8,6,13,12,7,9,6,3,9,27,8,9,5,5,6,8,6,4,6,7,5,3,9,5
18,3,3,8,9,6,14,7,4,5,7,4,6,11,3,6,0,8,17,9,7,6,6,7,7,9,4,12,5,8,6,6,10,4,7,9,9,5,1,6,13,7,10,6,5,14,18,2,7,5,6,5,3,3,8,8,7,15,7,5,10,12,14,5,11,9,2,7,4,6,5,7,2,6,8,3,5,8,3,5,4,5,8,4,4,10,0,9,12,6,8,6,6,7,10,12,7,6,5,3,13,2,3,8,3,4,1,4,6,8,4,4,6,8,10,4,8,2,3,5,4,6,3,4,4,3,7,8,7,9,4,5,6,7,9,2,8,7,6,3,9,2,9,2,5,5,8,8,5,8,9,4,13,5,6,8,9,5,5,7,12,4,7,3,14,8,8,1,3,8,6,4,4,4,9,8,13,7,6,5,4,4,9,9,18,5,8,9,7,8,8,1,6,9,6,6,2,4,5,6,5,9,4,7,5,5,3,9,7,9,11,21,8,6,11,1,10,6,7,9,8,32,10,7,11,11,1,7,4,8,8,11,14,10,5,4,3,8,6,8,3,7,16,5,5,31,10,5,6,10,6,5,9,8,4,8,2
19,10,5,5,3,6,5,6,7,7,8,7,7,10,9,6,5,12,9,6,9,6,15,15,23,8,11,11,11,5,6,20,4,4,2,5,1,3,6,8,4,4,3,5,5,4,5,2,3,6,7,7,5,5,12,5,8,8,11,3,3,5,5,4,13,18,10,6,8,13,6,7,11,6,6,3,4,1,2,4,5,6,8,7,5,3,13,7,5,5,4,9,8,11,5,11,10,12,10,5,3,8,8,4,2,7,12,9,4,9,6,5,4,7,3,4,2,9,6,8,5,11,9,6,6,5,4,3,11,6,2,4,13,4,8,5,4,2,8,9,8,8,7,6,5,6,9,6,9,7,13,6,5,4,9,5,6,8,8,8,1,7,10,5,15,6,11,9,2,3,2,9,6,5,7,10,4,14,11,5,11,4,4,4,5,12,8,6,6,9,9,10,9,5,7,6,7,4,7,6,7,19,9,4,8,15,3,5,5,22,4,8,7,8,7,3,7,6,3,5,2,9,5,12,2,6,2,2,8,3,10,9,10,9,3,9,4,5,5,10,5,12,5,6,6,8,12,2,5,6,10,7,7,10,6,6,5
20,5,10,8,7,6,7,2,3,10,10,4,3,8,6,6,2,8,7,6,7,3,6,5,7,14,3,5,15,4,9,5,7,10,8,5,5,10,7,8,5,4,8,3,8,12,4,6,4,6,15,12,7,10,5,4,2,2,3,3,6,9,9,8,4,3,15,3,9,10,8,5,8,7,4,7,9,4,3,2,5,4,8,2,2,8,7,6,3,7,12,7,4,8,6,8,5,5,5,4,7,7,5,5,7,6,7,8,6,4,6,6,5,8,6,3,7,8,6,5,6,5,11,9,12,9,5,12,3,6,7,9,9,6,7,5,6,8,5,7,9,9,10,4,6,10,24,10,16,7,4,4,7,4,11,5,9,4,4,2,6,3,12,5,4,4,4,9,9,12,13,4,7,4,4,2,6,3,7,6,7,8,8,11,1,6,14,4,3,11,6,7,11,5,1,6,7,7,10,6,8,5,10,8,6,14,5,7,2,6,11,11,13,6,4,10,4,7,5,3,11,11,7,9,4,6,4,6,5,8,15,9,5,20,9,11,9,5,10,6,9,3,17,11,2,5,5,11,9,10,6,6,11,1,6,9,9
21,6,7,4,6,11,11,4,8,9,22,3,7,12,12,15,8,5,6,7,6,4,4,6,6,1,5,7,9,11,6,3,7,9,15,19,17,13,2,5,9,10,9,9,3,8,3,5,6,7,5,11,12,4,5,7,14,5,4,7,5,6,6,6,3,8,9,6,8,8,6,10,12,10,7,2,7,7,9,4,5,8,9,8,8,4,2,7,6,8,4,3,6,3,4,14,11,8,6,11,2,5,4,7,5,10,10,7,8,5,6,5,4,9,5,10,9,9,27,5,6,10,4,4,4,3,6,8,11,6,2,4,6,8,3,6,5,6,5,8,8,9,5,6,7,6,7,7,7,8,4,9,8,6,5,2,9,10,12,10,4,4,2,9,24,5,4,5,11,5,6,7,5,10,4,2,6,5,5,4,8,2,4,8,13,6,7,8,4,7,5,6,6,8,6,4,7,8,11,5,7,7,8,9,4,6,7,10,4,5,9,2,8,6,6,7,4,17,7,5,8,6,5,4,6,5,7,6,6,4,5,12,12,5,6,23,15,3,4,6,10,10,6,3,6,5,4,7,10,6,11,5,6,4,4,6,8
22,4,5,7,6,4,6,10,2,8,13,8,6,4,8,9,2,12,9,6,12,10,7,6,8,10,7,5,7,9,13,6,10,6,2,7,7,32,4,4,6,7,4,4,10,9,2,8,4,8,6,13,5,2,4,4,4,5,10,2,9,9,6,7,6,11,7,11,5,3,7,2,4,10,5,6,7,5,4,8,4,8,14,19,3,19,5,9,7,4,14,9,4,15,8,3,10,8,4,5,5,9,6,8,8,10,5,3,6,12,14,6,9,5,12,9,25,20,8,9,7,9,9,6,5,5,10,3,9,5,4,9,8,9,9,6,8,4,10,10,3,15,9,14,3,3,8,10,6,3,3,9,11,5,5,9,6,10,3,4,4,6,6,11,5,4,4,6,11,9,21,7,8,11,10,5,4,6,7,11,2,11,2,3,8,8,7,17,7,10,7,13,8,4,12,7,5,5,8,3,5,6,2,5,6,10,15,2,7,5,7,8,4,6,10,10,3,6,4,3,8,7,5,2,7,10,10,3,9,10,12,3,14,6,6,6,10,6,4,9,8,4,4,5,8,5,10,3,10,9,7,9,3,9,6,6,5
23,11,10,9,3,5,10,6,10,5,6,6,8,1,6,6,4,7,6,2,6,9,7,9,4,12,7,3,12,6,8,10,9,7,11,2,7,7,8,6,9,6,4,4,7,13,5,10,7,6,7,6,1,3,9,4,26,3,11,4,11,6,6,4,15,5,3,11,13,9,15,7,9,28,3,7,8,4,7,4,2,5,14,2,5,5,8,8,13,8,8,5,5,8,6,5,5,9,10,8,8,9,10,9,6,4,3,9,3,4,4,2,3,4,8,10,8,2,4,6,9,20,6,4,8,11,13,9,10,8,5,4,6,9,7,7,4,5,5,5,10,7,5,11,8,9,9,10,3,12,7,5,4,5,8,8,9,8,5,4,5,4,5,7,6,3,10,11,5,6,9,8,5,5,11,6,7,2,5,3,7,6,9,3,2,11,6,5,6,6,15,3,6,7,6,4,15,3,9,3,6,8,6,2,6,9,9,10,8,8,7,5,3,8,8,2,7,7,12,5,6,8,10,6,6,8,4,15,11,8,3,8,9,4,10,6,3,25,4,10,5,12,4,5,8,6,11,7,9,10,10,8,11,6,7,7,7
24,6,3,6,5,5,7,3,3,8,6,5,5,4,5,4,8,8,4,6,8,10,6,4,7,6,28,4,7,7,3,6,8,2,6,4,6,5,7,3,15,9,7,10,8,4,9,5,6,5,5,11,9,5,6,14,10,8,2,4,6,2,5,11,7,7,4,3,7,7,4,8,11,5,9,8,7,6,3,19,4,9,10,4,9,4,5,1,6,6,12,6,7,6,10,5,4,13,8,8,13,6,11,6,8,7,9,8,9,7,5,4,9,5,2,6,6,3,12,3,6,9,1,10,13,0,6,11,4,6,8,13,10,7,5,9,7,5,8,6,2,4,5,0,6,7,2,8,9,3,9,9,11,12,8,9,5,8,7,9,6,2,17,12,5,9,1,7,10,13,8,3,8,4,13,7,8,5,9,5,8,6,8,5,5,7,8,7,6,5,2,3,1,8,7,7,8,5,6,4,7,6,5,4,4,4,5,4,9,1,7,2,9,10,5,5,6,8,5,8,10,3,7,8,5,6,3,5,26,6,8,3,8,10,4,6,4,7,5,8,3,4,9,4,8,4,3,9,7,4,4,5,7,11,13,5,6
