,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,6,2,5,4,3,1,3,10,20,2,8,7,3,6,4,7,4,3,3,3,2,4,7,9,4,4,3,2,5,2,5,4,9,2,4,7,1,20,9,2,5,4,3,7,17,3,14,2,3,7,1,14,4,4,10,3,6,1,4,3,5,5,1,5,3,6,40,5,8,4,7,4,7,6,4,6,3,11,9,3,1,4,7,1,7,5,5,8,5,5,6,9,8,6,3,10,4,6,8,2,4,3,7,4,4,4,0,2,8,5,11,9,4,8,12,4,6,3,7,6,4,6,8,8,7,5,9,6,3,10,4,7,7,10,5,8,5,7,2,7,6,2,5,7,9,4,6,7,6,5,8,1,9,10,7,7,13,8,4,2,1,4,3,8,6,12,10,7,2,8,12,3,6,6,1,7,5,4,11,0,10,6,3,2,5,3,8,12,3,2,3,4,9,8,2,8,10,0,8,6,4,1,2,2,9,5,3,6,4,5,22,5,3,3,3,4,6,7,0,7,5,4,7,1,8,5,5,3,2,6,7,8,3,5,5,2,7,7,2,3,5,6,2,7,6,8,7,4,3,3,3,3,4,0,9,5
11,3,4,5,6,5,4,6,5,3,4,3,5,6,9,8,4,3,4,3,4,6,3,6,2,5,6,1,8,7,22,1,3,7,8,6,1,4,6,2,4,1,3,7,4,6,8,4,3,2,12,6,3,6,3,8,5,11,3,2,8,4,4,4,6,4,5,5,2,7,3,4,4,9,7,6,3,6,4,3,4,0,2,7,4,4,10,4,3,9,3,6,4,11,6,3,8,4,3,8,19,9,4,2,3,7,8,6,2,7,9,6,2,4,9,9,9,1,18,4,5,3,6,4,5,5,3,2,2,3,5,3,3,4,16,5,4,5,5,1,2,5,8,5,1,8,2,8,7,3,5,3,9,3,5,9,3,8,8,2,4,4,3,5,3,9,6,5,2,2,3,8,3,1,9,2,6,3,3,4,3,3,3,3,3,2,3,6,2,5,8,7,1,2,5,7,5,6,5,1,5,5,2,1,2,5,9,12,2,2,3,5,6,4,4,4,2,5,7,6,5,0,5,3,6,8,11,4,3,9,5,5,3,8,9,4,3,12,6,1,4,3,9,5,9,4,7,11,13,7,7,12,2,19,6,4,7
12,12,6,7,8,8,2,6,4,4,4,4,3,3,4,5,3,4,2,6,9,11,4,10,6,2,5,4,3,1,7,1,10,4,7,1,3,5,3,5,8,4,5,4,10,4,5,6,5,5,6,2,8,7,6,6,3,5,11,3,3,7,6,6,2,4,1,7,4,3,2,4,8,5,6,5,11,0,2,3,3,10,4,5,6,2,7,2,2,6,5,1,4,2,2,2,5,1,2,4,3,5,3,2,0,3,6,2,3,4,13,2,7,4,7,5,1,1,5,5,6,0,8,0,4,3,2,4,3,7,6,6,12,4,3,8,3,5,3,3,7,3,4,3,4,6,2,3,2,3,5,4,5,4,2,2,8,2,4,10,3,15,2,4,8,4,6,4,8,8,30,17,5,3,2,6,5,6,0,8,3,5,9,4,5,3,5,2,5,5,6,3,7,5,7,3,8,6,1,9,7,7,27,5,3,6,3,4,5,1,6,8,10,5,2,2,3,3,6,5,7,0,2,10,8,2,8,3,4,6,4,5,5,6,7,0,7,6,6,7,4,4,15,5,10,6,8,7,3,4,5,1,4,7,1,7,4
13,5,6,6,5,2,5,6,1,4,12,5,7,4,5,4,5,5,5,3,4,4,6,4,8,5,10,5,6,5,7,4,4,4,6,3,5,4,10,5,6,6,8,8,5,4,10,7,3,3,3,1,7,7,8,1,6,9,6,2,2,4,15,3,5,5,7,6,2,5,3,5,7,3,5,1,3,8,1,1,8,2,8,3,6,8,2,8,5,8,3,6,2,5,7,9,5,4,8,7,1,5,2,5,7,7,3,5,3,3,5,8,3,5,1,1,5,4,2,6,1,6,5,5,8,7,9,6,3,4,8,4,2,4,5,7,2,3,5,4,12,6,4,1,8,9,6,6,6,6,7,2,5,6,4,4,5,6,4,4,6,6,4,4,5,6,6,3,7,3,4,4,3,5,2,2,2,4,4,7,11,3,8,6,2,10,4,5,5,8,2,5,7,1,6,6,3,3,9,6,5,3,4,3,2,6,4,7,2,4,7,7,4,6,2,3,2,7,4,7,7,5,7,4,3,4,8,3,5,1,3,10,5,3,5,3,1,1,2,3,4,5,9,4,2,6,8,3,6,3,6,7,6,1,5,6,4
14,4,7,1,4,4,3,9,3,2,4,8,5,5,2,1,4,3,7,6,2,2,5,4,7,6,10,7,6,4,13,9,4,7,1,3,2,12,3,5,9,3,10,5,8,8,5,5,3,1,9,6,5,5,7,5,3,3,12,5,3,5,3,4,5,6,8,9,8,5,7,3,2,27,7,7,7,7,3,7,4,5,3,7,6,2,7,5,2,5,6,4,2,5,10,1,8,3,8,10,5,3,2,13,7,5,7,4,3,4,3,1,4,9,1,9,5,4,6,5,6,7,10,3,1,7,5,9,13,4,6,4,9,9,3,6,8,5,2,4,8,2,4,3,10,3,7,5,1,3,2,5,3,3,6,5,5,4,9,2,0,5,7,3,5,3,9,5,5,4,4,4,2,6,3,12,16,2,2,9,3,3,6,4,1,6,6,6,4,3,4,11,2,9,5,1,2,5,5,7,4,9,7,0,2,3,2,5,8,2,2,3,3,2,1,6,6,5,7,2,4,12,3,6,15,7,19,4,3,6,7,19,3,5,3,6,2,4,7,5,10,3,0,3,4,3,5,8,4,7,6,7,1,8,4,4,6
15,10,6,5,2,13,5,8,4,10,5,3,9,4,4,13,3,3,6,3,5,3,6,23,11,5,3,7,8,4,4,3,6,6,4,7,5,5,1,4,18,3,3,3,3,1,3,2,3,4,8,26,6,6,8,4,3,2,4,6,2,5,3,4,3,9,5,6,7,6,2,2,4,1,6,8,4,6,2,2,11,6,3,4,6,19,5,5,4,5,7,2,6,1,3,4,2,6,6,6,10,3,7,8,8,5,2,6,9,5,4,11,5,9,5,7,7,3,4,3,4,6,9,0,5,9,3,8,6,5,2,8,9,3,6,8,6,2,9,6,4,3,3,5,5,4,4,1,3,6,2,3,2,6,9,7,5,6,7,2,8,4,4,4,5,4,4,5,5,5,4,7,8,3,5,6,11,6,3,6,7,10,7,7,5,7,3,7,9,6,6,2,1,5,3,7,4,1,4,3,2,5,8,7,4,6,4,3,5,6,6,1,8,7,8,6,10,7,5,6,2,3,5,2,6,3,11,12,7,3,2,5,5,2,4,4,5,7,6,7,7,6,6,2,6,0,5,5,7,0,9,4,9,5,4,6,5
16,8,8,6,6,11,4,6,3,5,11,2,4,3,3,8,4,6,10,4,7,5,16,3,2,6,1,1,8,7,5,5,3,10,2,19,3,6,3,8,3,5,6,5,6,4,6,9,7,2,4,5,1,11,5,4,6,1,2,6,6,5,6,5,5,2,7,3,3,12,0,9,6,6,3,3,1,2,6,4,8,8,4,8,2,5,2,6,5,3,5,3,1,9,6,5,3,3,7,7,8,5,5,8,3,8,9,4,5,6,8,9,5,6,4,3,28,8,3,5,5,2,2,2,7,2,3,6,6,5,2,6,5,7,3,6,12,10,3,6,5,3,5,7,4,9,4,9,12,4,5,6,10,5,4,5,6,6,5,5,2,12,7,7,5,6,8,4,5,5,2,7,6,8,5,7,8,6,2,6,7,5,2,3,3,5,6,3,2,9,4,8,1,8,6,13,3,4,3,5,7,5,5,3,5,4,3,5,3,1,4,5,1,6,4,6,4,7,3,4,7,1,9,3,5,5,1,2,5,5,4,5,5,12,8,5,4,7,7,5,5,7,6,3,1,3,10,5,5,4,4,3,8,12,5,3,14
17,1,4,3,10,3,7,10,8,8,5,4,2,4,3,7,5,29,6,6,4,6,4,5,6,3,4,6,9,4,4,1,5,5,8,4,7,8,3,1,6,4,2,6,6,4,9,5,6,5,3,1,6,1,4,4,11,6,6,7,11,6,7,4,8,2,3,5,0,3,2,6,5,5,3,8,7,13,3,2,5,1,3,3,8,1,2,3,3,10,4,2,3,5,5,3,3,3,18,2,5,5,11,3,8,12,10,4,10,5,8,5,5,7,3,4,3,11,15,3,7,6,5,7,7,5,6,1,2,7,1,8,2,10,6,7,4,2,3,4,2,10,7,5,3,1,10,7,18,22,7,2,8,6,6,3,6,5,5,8,4,4,3,3,5,13,5,4,7,5,6,6,7,7,6,2,6,6,4,4,5,0,6,2,5,6,6,10,8,3,6,4,3,10,5,6,3,6,2,5,1,4,9,4,4,8,2,4,11,4,5,4,2,13,9,6,3,1,2,6,5,3,5,5,6,4,9,12,5,9,3,5,5,3,14,5,11,5,9,2,7,7,3,3,2,4,1,4,8,8,4,4,5,3,7,9,9
18,3,3,2,6,5,2,10,11,6,8,4,3,6,4,4,6,9,3,6,3,3,6,6,2,1,3,4,7,14,4,17,2,1,3,4,2,5,5,6,8,11,6,3,8,3,4,4,6,4,5,3,4,2,1,1,10,2,2,4,9,11,7,6,4,4,27,4,8,5,5,11,6,6,5,5,5,5,11,6,3,7,7,4,5,5,3,2,0,1,5,5,5,5,5,10,7,6,4,4,8,6,4,2,3,3,17,3,2,9,4,3,5,5,2,4,5,1,6,2,5,0,5,11,12,5,5,5,11,7,8,4,17,14,6,5,4,3,2,4,8,4,8,2,6,4,5,6,8,5,5,3,7,5,2,15,11,33,6,0,4,7,2,3,7,6,8,2,8,6,5,7,4,4,5,7,6,4,5,4,2,10,2,2,3,6,3,6,1,6,3,3,7,7,6,10,5,6,10,3,4,1,6,5,4,2,2,6,6,4,6,18,2,4,5,8,1,5,4,3,9,10,7,2,4,5,4,1,1,3,8,3,5,23,5,2,5,2,3,5,11,6,7,4,7,6,6,12,1,4,7,6,3,6,4,6,3
19,8,3,4,6,7,4,5,3,6,11,6,3,8,4,7,7,2,1,0,7,5,5,18,10,6,4,7,2,6,5,1,4,6,2,3,20,5,3,4,3,5,5,9,5,3,6,2,2,4,11,9,10,5,5,3,4,4,5,5,3,3,4,4,3,3,6,4,5,3,5,7,10,3,7,7,0,4,1,5,5,2,6,4,4,5,5,28,5,4,4,5,8,2,4,5,5,5,5,5,4,4,7,3,6,9,3,4,5,11,5,6,4,6,3,5,4,5,2,10,6,2,3,7,8,3,5,6,7,3,4,5,13,6,6,2,5,7,8,4,4,3,5,4,5,3,5,5,2,4,4,4,9,4,5,7,8,5,9,2,4,5,2,7,7,2,6,4,6,9,7,6,3,3,6,1,4,9,4,4,6,5,2,2,5,6,4,5,12,9,4,4,5,4,5,4,4,6,9,9,6,3,4,1,6,11,4,6,3,14,11,5,26,4,3,4,1,12,5,2,4,8,2,3,5,6,4,5,5,3,5,4,5,4,4,4,4,5,5,4,3,6,7,4,8,8,8,6,5,11,13,5,5,5,2,4,4
20,5,3,4,3,6,3,4,7,14,8,4,2,3,4,3,4,5,3,0,7,5,4,4,8,3,3,4,5,3,6,4,6,4,7,8,16,6,7,5,4,4,0,13,5,3,7,10,7,1,12,3,4,4,7,5,8,7,1,6,7,12,1,6,5,7,6,2,5,0,6,0,10,9,7,2,5,1,4,5,7,3,4,5,13,1,5,10,5,8,7,6,1,5,4,3,10,7,5,3,6,5,3,5,4,2,8,4,4,5,7,5,5,6,8,2,3,4,1,2,1,6,7,5,2,3,7,7,0,5,2,1,2,3,3,6,2,2,6,9,7,2,8,2,2,3,7,2,3,9,4,4,3,8,7,4,4,3,2,10,7,3,5,4,10,11,6,3,24,7,10,8,4,7,5,7,8,3,1,5,7,3,6,3,3,4,13,3,4,5,5,7,6,3,9,7,7,4,5,6,6,2,6,5,8,4,2,2,1,3,6,4,7,2,4,14,8,4,11,10,4,12,6,3,1,2,3,7,4,8,6,4,3,4,5,4,4,5,3,13,3,15,5,4,0,2,10,4,5,2,6,5,4,4,8,7,3
21,32,4,4,2,3,4,8,6,1,5,3,4,3,3,3,2,2,4,3,4,6,12,5,6,4,5,6,3,6,1,6,1,5,4,5,8,3,16,5,2,4,6,5,1,4,12,10,9,7,2,7,5,4,6,7,5,17,7,7,8,5,3,3,3,6,9,1,4,3,6,10,4,2,2,2,4,5,8,7,7,4,5,8,7,2,3,3,7,6,5,5,6,7,4,5,9,23,4,4,5,1,4,6,3,4,3,1,7,4,4,7,4,2,3,9,5,4,5,7,5,2,1,4,3,4,3,6,6,3,2,6,14,3,2,3,7,3,3,1,8,7,8,34,4,2,5,10,6,4,1,2,6,6,4,3,7,3,5,5,6,9,6,2,3,3,4,5,4,5,7,3,6,7,5,2,3,5,3,3,4,3,4,3,5,7,2,5,5,2,9,5,17,5,3,5,4,3,3,4,7,8,6,2,4,25,8,6,10,3,2,8,6,12,8,1,4,10,2,6,7,5,5,4,4,5,36,4,4,3,5,5,5,3,3,7,3,2,5,9,4,1,6,3,3,4,3,5,11,4,7,10,28,5,4,3,6
22,4,6,4,2,4,9,7,7,12,6,6,17,4,6,3,6,5,6,2,9,4,7,4,6,7,4,3,4,7,5,7,4,3,1,7,3,9,5,6,4,6,6,9,4,3,3,4,10,4,5,7,6,10,5,6,10,6,4,3,3,11,6,2,8,4,2,6,4,5,2,7,5,6,4,1,10,1,4,2,1,3,5,5,6,7,3,4,8,6,5,3,5,10,7,17,9,4,5,6,4,2,7,2,5,6,5,4,3,3,4,3,7,6,6,8,15,2,10,4,4,2,4,3,5,5,4,4,5,5,10,5,8,9,8,4,4,5,4,4,5,13,0,9,10,8,10,2,4,6,2,2,16,6,8,3,4,7,6,10,6,3,5,5,6,5,1,4,2,15,5,3,3,5,7,6,8,5,5,4,7,2,3,7,6,12,9,5,6,5,3,4,7,14,8,12,5,8,9,4,6,5,5,4,5,5,8,4,3,7,10,4,13,7,1,2,12,8,4,4,7,17,21,2,4,1,5,1,8,2,1,9,2,11,4,7,3,9,3,2,7,6,4,8,6,3,4,3,7,5,3,4,7,5,16,4,4
23,3,4,1,9,2,3,2,7,3,4,4,5,3,7,5,6,4,8,11,4,38,4,7,3,2,3,3,5,2,2,1,6,4,9,5,1,11,5,5,4,1,7,3,1,4,9,6,3,2,3,2,5,9,3,3,6,3,4,3,12,5,5,2,2,5,3,5,7,4,4,1,5,3,5,4,5,3,8,10,5,3,4,2,6,4,5,6,2,5,2,1,8,5,4,10,2,3,13,5,4,7,2,4,14,5,6,6,4,17,3,5,6,3,4,3,8,8,6,2,6,3,3,4,4,3,2,5,2,6,6,7,3,4,5,4,5,6,4,3,4,5,0,4,8,5,4,6,6,6,6,4,3,4,4,3,7,5,5,2,3,5,5,5,10,10,5,6,6,5,8,4,5,3,2,3,5,3,2,7,4,5,5,3,4,2,0,6,2,3,7,5,4,5,3,6,6,5,8,5,8,8,7,5,4,7,3,3,5,27,8,6,10,10,6,2,3,6,8,3,4,4,13,7,2,4,3,4,13,2,5,6,9,9,6,11,6,5,6,12,2,7,4,7,5,1,3,6,2,5,4,6,7,6,2,1,2
24,4,2,5,4,3,12,3,1,4,3,8,4,5,3,4,3,2,4,3,4,5,2,4,6,4,4,6,19,3,3,10,4,5,3,5,2,3,2,8,6,7,7,5,2,9,5,6,3,8,5,6,6,6,2,4,2,2,3,8,4,3,8,13,11,12,4,6,3,2,7,4,7,5,6,3,3,4,4,3,7,7,7,10,4,3,10,5,23,9,7,1,6,4,5,11,4,6,7,6,1,3,4,5,6,4,8,8,7,3,7,7,5,1,4,9,6,8,8,6,5,6,7,3,4,5,2,7,6,8,2,10,4,5,2,5,3,4,2,3,3,2,1,3,4,6,2,4,4,5,13,2,5,2,8,4,17,2,3,8,6,4,4,2,3,6,5,3,2,6,10,6,6,5,7,8,7,5,3,5,1,2,5,5,6,4,2,5,7,3,1,0,9,11,4,2,7,3,5,4,5,4,6,5,4,10,9,14,5,11,3,5,6,3,5,1,2,4,5,5,8,3,3,10,2,10,8,6,7,0,10,4,2,3,5,6,3,17,4,6,13,5,4,2,4,3,1,1,11,15,7,6,12,5,3,3,6
