0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5880,2589,3571,2433,7442,1386,9837,5135,3764,10049,5301,10845,7585,2625,3152,4545
2006,2806,3167,3650,5649,8274,8049,2439,8564,7807,5923,18053,3110,3477,5987,3378
1816,2500,5380,2510,6587,3927,5220,3366,3086,3130,6323,1866,2646,2850,6981,3016
7384,5500,2991,4611,3075,9065,4615,6160,2141,8676,4417,3952,8798,4596,2208,7912
4399,3326,6009,2287,2759,6206,3162,3401,17466,5077,3630,6395,4822,20439,10176,6107
14348,3621,9219,5196,2139,5457,8304,2787,4967,5298,5179,11718,3852,6591,4151,4600
2624,3749,9666,2466,3348,6208,4589,1816,3187,3869,4626,2797,4301,1853,3545,2488
2020,3098,7058,4147,3533,8966,5614,8292,3705,14945,3135,2327,3638,2867,4941,4264
5710,3205,3896,2130,5365,4737,3992,4048,1833,6226,2199,3519,3478,5193,9456,11073
5554,2444,9767,3953,12641,14539,2500,3729,12151,6909,4538,5282,26122,5187,6407,23190
6740,4390,3773,4889,4569,9119,8865,3491,3914,2822,4177,5782,2506,3053,5734,4411
17728,6381,3645,13367,3572,6660,5561,6038,3189,3777,3030,4943,6285,6612,6748,3283
4319,2829,5750,4154,1825,2217,7334,3729,6761,6256,3151,2856,3545,2700,2986,3690
3724,4855,7733,7918,9821,3971,5247,3437,4250,2536,2457,4802,2904,5891,2603,7251
4195,2664,2799,2324,4188,3007,7429,3009,2589,2440,2811,2966,8499,2492,3231,1932
4122,4518,6832,5089,2329,4467,3637,4276,3577,4407,4991,2874,3060,6914,3650,5274
9999,5441,5647,9996,9819,7863,1737,2591,4453,4800,7317,2034,3518,3513,3465,2411
5299,5817,7085,1950,4089,2523,2347,3737,11107,3033,8825,3904,2430,6895,2557,7147
4510,3826,3431,2563,3044,3265,5295,2676,5346,3501,2687,2222,4495,5140,2769,2569
2395,8727,2318,7365,11087,3139,4358,2534,3672,4670,2806,3893,3431,3842,2478,5064
8994,3867,5562,18203,5968,3193,3039,6599,6603,4253,2459,3138,6575,6718,34699,11306
1907,3509,5791,5698,14754,4089,8193,2893,2705,7842,5104,4840,4052,9309,4106,2545
2726,3595,1928,1548,2279,3845,9532,4223,5640,28579,11666,5559,3473,4599,4409,4526
4214,3737,16838,3774,8396,4133,3912,2739,5544,6246,4752,7002,9235,3808,11887,2588
4685,3427,5130,3100,9286,3198,4785,3286,5495,6747,5493,4918,2459,2417,2081,2193
11253,4316,5108,9708,1981,5897,8266,2333,4787,22633,6244,7331,2778,10056,4848,5016
2377,8325,1982,3888,4105,3666,5702,3780,2791,3622,6983,3158,1900,5267,5658,4292
1745,3556,4888,4640,4255,3696,3178,5918,6958,6867,2469,6540,2830,6116,2821,3332
10479,15738,6112,5703,3394,5040,5385,6013,4170,13131,7008,2943,3286,3160,9129,10355
14407,3633,4866,6604,6522,8314,3438,20370,13708,4879,3973,3368,4662,11002,6368,17782
2284,5590,4570,5430,4570,4706,4667,2467,10151,3613,6980,2827,2342,2317,4611,3940
3862,2404,3560,4007,5356,4191,10453,4405,3598,7109,2061,5015,3421,7082,2635,1660
2152,10697,9837,13078,4362,2198,3960,4249,5535,7018,2437,5879,34080,13497,9898,5678
6504,3302,2827,5562,15438,3216,12578,3823,3565,6206,10499,8838,3093,1307,3737,13154
2743,6948,3690,1824,7969,4535,3665,7653,2683,10864,2613,2953,9630,4533,3671,6385
7966,3173,3415,5450,2257,2827,4008,8976,4505,6615,4674,4200,7623,4060,4751,3333
6305,2213,3620,8744,2494,2724,10045,18763,3762,2177,5962,3144,3157,3657,4197,6467
12900,5726,5831,5221,3612,10325,2799,2610,7236,2156,4658,3337,3289,8766,9624,8054
4360,2587,3995,6986,5814,5791,12107,3117,5660,2622,4820,7396,8720,5549,10983,7439
10905,4610,3793,2299,3628,3740,2025,3638,6802,1945,1820,3227,2958,4355,1988,3126
3472,7370,6178,5784,7706,7666,2647,6417,4200,4527,4181,3672,2895,3569,5041,9730
5452,6376,3986,4910,3670,6805,3931,5295,4805,2093,5239,3914,2439,9355,17331,2862
4637,4426,5703,8588,4381,12675,7521,8559,8137,3507,8569,6573,3104,5314,4522,4573
12934,2598,2583,4759,2277,2226,1316,4231,3085,9133,4622,4610,5350,3172,3074,8082
3350,2247,10275,5471,3326,2171,6628,5315,4856,3716,3173,3159,5656,4435,3851,7879
7013,4749,2314,6411,10836,7683,4067,5729,18464,4191,6441,8324,4011,2133,2968,3953
9403,6276,2156,7618,7443,9892,3953,4538,7939,7219,4622,3052,5214,3851,2673,8196
14974,6598,3449,4822,3536,4969,2743,7634,5385,3640,2455,4314,3493,3254,2751,3148
2944,5799,3510,4587,5142,7316,6364,8076,2464,7685,3478,7281,3872,3634,4016,5009
3817,5637,2540,2716,1608,3501,10262,8692,2989,4430,4396,5401,4653,4331,2602,6377
15654,6225,3332,4100,2203,8149,4124,6041,4270,11572,8628,2532,4617,4838,4221,4605
2324,13516,3859,4415,7359,2520,3221,4393,5536,5064,4357,1833,9330,2857,3035,6011
5248,2809,2060,6217,4959,4826,2584,2188,7292,4715,5726,2262,4921,3168,2238,3438
4573,7924,7285,3494,5754,17743,6860,3410,1823,2445,4364,4370,6153,3075,7069,4162
11806,11030,3482,7483,9588,6579,5112,3869,3812,4194,11249,5250,12272,3757,3169,6600
2755,5643,4551,10347,2864,8584,3942,2405,13862,4260,4376,2525,3991,15804,3120,10888
4883,7864,3327,9390,2829,5664,4068,3698,2955,6426,3137,9713,5316,5033,2001,4660
3260,8505,7071,4970,7137,3624,4524,3231,4499,2715,2460,4441,4198,6254,2410,4395
7718,3597,2119,3481,6726,4140,3680,3106,5149,2796,1901,2971,4370,2256,3130,3491
7191,5494,11818,5440,2830,3500,3178,9349,2377,3409,2229,6492,7142,3133,2838,2495
3470,2359,8541,9221,9551,2844,5313,2466,3533,3349,6826,6009,6938,4165,7793,1842
5052,5469,4749,3003,2568,9227,6741,2388,4631,3527,4125,2590,7410,1789,4637,1962
9529,5491,7385,5000,7917,9064,7866,10164,9046,5295,9417,3222,3673,11930,2415,2742
3627,6585,5094,2751,5028,8929,2774,5794,4957,3386,4935,6237,5319,5195,9512,4679
3677,5682,8584,4584,2610,7805,3705,5147,3257,4722,6076,4105,4064,22742,5018,4063
11249,5256,3840,3661,6053,5688,6818,5132,3399,3332,9036,6595,2842,11460,2898,8842
4976,2852,4121,3457,3960,2708,3997,3346,8093,2364,5991,1600,6231,3378,1993,944
2693,3432,3380,2197,5780,6308,3759,5203,3992,6370,6249,3564,3631,5424,2047,3053
2623,2235,4359,7208,2437,6741,4076,5358,9946,2697,2526,4228,7588,2694,10304,3923
5352,4155,2679,3137,11023,3483,2815,4733,7872,10148,3314,5002,5172,3556,18457,3204
5039,2902,3817,6053,2843,9557,3325,3339,2399,9487,2166,3253,3316,3914,10206,2423
3754,4753,4483,4662,12409,2921,6560,3987,2956,1863,2128,2286,7529,4839,5344,5999
5182,1884,2361,4854,2436,2073,4041,2556,6013,3580,4589,3124,1820,4723,3254,4306
1997,3116,5607,4997,5812,16241,3766,6357,3183,5257,2893,2944,2151,16840,3090,7602
2218,5498,3612,9624,3072,5666,4173,7494,2255,2149,3890,4905,6304,3141,3135,4469
6053,12189,7932,1543,4532,11191,3758,3703,8080,8695,5432,4958,4210,3100,3722,10620
4705,5224,3132,3956,2096,6946,7543,8903,2142,8633,16839,3106,3082,6273,3960,3362
2913,4360,11293,13022,3331,3233,5389,10397,7137,6956,1769,2939,2599,4446,3421,9280
5108,7496,9274,3276,4629,3171,3400,2791,3584,4131,2490,2526,5925,3408,21633,4940
3811,2141,11222,7534,4878,5716,5531,7142,7974,3203,11199,3343,2835,2761,2448,2338
7432,5244,2479,13929,2398,5156,5052,5746,6035,2654,5006,5918,9787,2874,3594,3614
2490,2942,5503,7953,2209,3586,2548,6022,3568,10503,4023,2859,3846,3764,6168,3144
3536,4332,1647,4766,8150,3188,3732,5170,8210,5816,13327,4515,8965,3552,4249,8271
1834,3529,3797,4214,6487,3503,3412,5083,7520,3227,7593,6811,5426,4884,7440,2357
3039,4391,3344,2898,2603,3347,3914,3078,3876,4615,2654,4476,2402,2526,2512,3712
3749,5227,2617,6884,14220,3333,2909,3676,3414,2458,2714,5826,13712,3995,5957,3148
6537,4843,8032,4063,17271,2576,3823,1938,2998,4640,4703,6321,4151,5503,2034,2658
4842,5678,3094,2739,2569,4701,2685,5132,3442,2988,3086,3681,3833,3413,2238,7776
5140,13318,5411,11883,7471,2625,3694,8970,7175,2215,4054,5697,7154,3531,3267,3362
4510,3683,7637,3520,2382,4833,2315,6889,6601,3526,5858,5065,4061,4171,3549,4503
6869,6839,3561,3807,3079,4423,8688,5759,4960,5455,13878,3646,5099,4443,2404,11502
7171,12869,11600,16124,5333,2740,3156,5874,3227,3036,3601,2964,5631,2572,16635,5407
3682,2068,4922,2323,5723,1538,3061,2780,1865,4216,3872,2660,3299,4756,4184,5213
7543,2131,4483,2670,2624,1519,2584,4644,2533,3275,3914,2836,4165,2688,4031,1880
4962,6138,2068,6295,2102,6059,2316,2542,4096,3622,4733,2342,3722,4243,2526,4333
4181,4724,3921,5310,3865,7098,7600,4969,6545,2430,11803,2409,4168,3508,5854,5081
18484,2902,3186,2620,3247,7695,3528,3900,5993,4922,3890,2097,3581,4011,3706,6328
3394,6652,3018,7990,5621,3619,4927,4151,5028,3995,6855,6143,4499,4906,5194,4554
3819,2577,3975,2392,1563,5172,2979,3575,2124,5926,2629,5664,7846,12734,3458,9792
7260,6106,11662,8826,14449,2136,4215,2208,6735,9445,5400,2645,9261,8028,3020,4982
2423,7917,3084,1865,6587,3894,3828,4841,5470,8435,1943,2385,1714,4737,2656,4922
4475,4354,2951,9430,2075,9843,3514,12056,6688,2924,2815,2254,4309,2250,3082,1973
6334,4518,10754,4385,4723,4324,10539,2541,2417,6699,5334,4682,2454,1825,5194,5582
2539,6314,3323,7148,3872,4349,8423,16531,2597,11331,4112,6473,2708,5524,12447,4670
3333,3271,5734,3522,4917,5236,2245,8700,2811,3280,3867,2253,8152,3592,3920,5672
9655,2882,4876,3922,4288,7737,2438,2499,6680,4737,9170,6675,3756,10681,9037,3137
5264,3387,2898,2151,3349,5509,3049,7816,4112,4966,1934,1393,5570,6024,2760,2191
3235,4048,6362,7514,2826,4653,2723,4177,7259,3977,4300,2369,4742,4376,2494,3057
7962,7391,5085,3250,3458,6148,6406,5317,6808,4235,6989,5051,3739,2618,5578,3966
5273,2864,2136,3767,5315,3446,4354,4541,4084,2910,2920,5895,7425,6438,2782,8140
4743,11420,10928,2665,6839,5611,5550,5774,3795,9705,3374,6778,5505,4079,3843,4957
6923,16509,6511,4438,10925,6613,12491,2093,4367,5253,12737,5971,3853,3839,9781,10378
3505,2437,4696,4163,1921,3236,13403,3342,3422,3135,5377,4322,4999,3767,3514,2699
5841,3614,6121,4096,13219,2593,3114,6379,5045,3784,3799,7834,3987,4039,2240,13665
5189,2917,4042,7816,6242,5443,4132,6161,3356,1909,6351,2477,9661,2122,3726,3578
3991,9033,3478,3592,6433,15339,3544,7414,3016,2347,6312,2749,4009,7818,9138,2890
5220,7565,3419,2342,5488,2779,2927,5612,2798,4969,10136,9807,8627,3903,6177,5521
5673,4823,2096,13407,2769,6177,4796,1577,1979,27855,9679,3361,6356,2312,7812,2555
4187,5243,3814,11698,3995,12325,5018,5479,4085,11934,4081,2693,7704,9082,2747,41326
4139,3669,4100,11293,2848,12592,2063,3407,12755,2329,20379,3077,5040,4912,3714,3264
2408,3190,1746,3717,1905,2428,3695,8069,2936,2775,3635,3484,4346,2947,6193,3236
4879,6195,2599,7728,4560,7426,3825,3336,5887,2754,3447,3626,6633,4753,1832,2468
3788,2760,2819,2692,4450,5103,4094,4767,3017,3220,3138,4018,2684,6392,4098,6611
6090,5070,1736,2844,3024,1656,2013,5414,11875,3429,7773,4851,5624,6694,3505,6139
3641,4056,5284,6484,3404,4756,17666,3622,3869,6418,5257,2330,6452,2013,7731,3787
2327,2328,4946,2956,5501,3991,3810,4747,5727,2724,5548,7655,9202,7516,17347,3882
2118,1588,5856,6397,5840,2637,2866,9292,6109,5208,11607,6016,1997,6765,8679,2903
3480,4896,3435,3410,8652,2261,8641,10506,17993,5856,3233,4688,4710,4695,3744,2457
11314,5390,2509,2029,7215,14060,6307,3783,5369,5889,6192,2141,3115,3821,4028,5150
2297,4803,3535,4715,6970,19072,7204,2627,6148,7234,3298,3264,5702,7182,2104,6016
3914,4246,5976,4953,6137,6630,9759,5929,4140,2982,3380,12748,3459,2225,5668,4040
4493,3039,4018,2042,9937,5680,6480,2473,7160,4064,3376,3991,7712,3137,7331,2827
1011,2896,1538,1579,3208,2206,3717,2549,2359,2638,1526,2944,3050,2926,2493,1673
7277,2390,7004,4480,3424,3979,6144,3569,12234,5654,6624,5946,4822,8360,4651,6726
2739,8467,4662,3812,1998,3879,20282,2969,2683,3952,8309,23755,3545,5500,8490,5252
5285,7936,3938,3587,5416,4016,7031,2693,2432,4546,2183,3516,9852,5015,3563,2322
5298,4412,7930,3409,3123,4137,3065,3457,1844,2111,4820,10849,5914,3357,8801,7861
3965,2863,6111,4617,1744,2857,4060,9700,4982,5302,3505,3095,3347,10711,3256,4691
12256,5016,9912,7428,3113,5753,22957,9953,3715,3832,10673,4036,7774,2419,4739,2125
5492,2363,5279,5584,5119,2307,5329,7507,42245,4106,3560,4789,2418,21385,7202,4927
2911,6678,3520,4958,4969,2815,6660,3971,5060,2642,4362,3283,2825,11509,3238,3952
3266,4403,7207,5963,3929,7388,6184,3623,1767,8233,2858,5578,2768,27137,4240,4528
14167,2973,2696,4794,4683,5106,4314,15396,1500,7109,2545,7439,4458,4323,3255,1964
3394,6507,1541,8120,2109,1820,4191,5604,2651,2307,2926,3632,5630,3468,3816,13087
2444,3738,7713,16235,10592,3392,2136,3332,6047,5658,11243,8304,3505,3812,14409,5275
8868,3359,5285,3589,3920,5672,6463,2764,7755,4306,3584,4461,2691,2921,12145,2435
1792,2646,2587,2703,5263,6972,9249,2629,3154,2813,4316,8730,8280,3645,9251,12345
2715,1597,7472,3686,5116,5088,2930,2657,3426,4005,3189,5527,5530,6175,2860,8045
7645,7834,2505,6091,6268,1686,2476,5856,2621,8804,2841,2828,1761,8483,8751,5346
2708,3919,6996,5922,3091,4489,11214,5042,6729,5162,4007,3898,4275,5821,6982,2851
6427,12287,2723,6280,7150,4586,6446,3608,3932,3049,2657,5625,11664,7106,2661,5608
4405,3478,3169,4051,4627,3324,4836,5390,3258,2573,2096,7476,13163,2672,4100,4663
3834,1648,1592,2672,4912,8743,3990,1791,2533,14285,4870,3288,3034,2579,5403,3563
5300,9263,3649,4515,4747,5319,3469,5376,3677,4060,3486,10148,5456,2473,6922,2119
3856,3250,11265,7383,3044,1853,2827,2636,2395,5672,5137,4354,8222,2561,5302,4919
3797,8753,6022,3026,4356,5241,3328,4017,6739,3119,2127,3368,2656,3501,3756,4286
5841,2091,12555,6087,5926,10394,6554,2770,3126,11178,7982,2966,15855,2539,7097,20995
4215,1917,17615,3245,10301,2256,6739,3602,1995,1525,4595,3548,4104,5856,3986,2821
1957,2450,3785,2936,5452,4034,7553,7250,2490,4957,6090,2658,8036,4708,5462,4763
5012,4807,3789,12324,4869,12710,3865,3168,8416,4717,1601,5307,4111,2933,2986,4565
1902,7119,4550,10778,5877,2380,14349,4229,2200,3073,7225,6363,2175,4575,5427,4614
3310,4048,3175,1711,1663,2241,3298,2687,2342,4216,5418,12423,1838,2605,5348,9931
6047,4439,2923,4429,2707,2430,12877,24956,1540,5265,3990,3201,2160,5438,3788,2304
1784,8744,4154,5337,17664,8314,8571,10301,4067,5913,2574,5130,4919,5521,4525,6349
1960,3903,1853,4686,4412,6233,7541,4179,1703,4031,8637,1614,5182,3903,2378,7658
15339,5704,1731,8165,2417,4891,10215,4390,2750,7654,10319,5157,8699,16364,4417,4384
2681,1837,4351,4319,4353,4862,3520,3283,3668,6591,3936,8174,6161,5180,2636,5641
