0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
357,284,605,447,589,247,287,143,292,410,210,887,246,307,262,211
1065,509,275,476,656,950,841,310,536,1865,306,390,624,893,410,384
5560,3018,2120,557,799,621,502,664,484,982,317,646,946,636,1802,727
2773,1128,418,638,868,1312,665,476,2201,446,829,518,567,973,468,1018
419,1334,981,1417,1465,1066,615,919,942,2144,1810,922,558,1098,1246,677
376,333,429,209,2270,428,938,1582,1411,489,1298,457,466,585,413,1859
1024,597,807,312,289,813,1051,3523,779,352,2263,524,989,1977,1146,491
355,860,637,663,418,426,2232,461,753,645,740,515,450,912,259,393
382,1355,1362,1009,1605,286,1047,731,1226,459,1359,1171,793,1362,445,308
646,1222,440,469,1044,506,283,1933,393,641,505,1000,407,875,745,1594
648,393,1205,501,598,1812,910,486,333,301,1150,526,512,458,1469,1687
457,385,1441,2943,817,980,1254,1015,14797,465,425,262,1523,686,1025,890
1381,339,418,947,504,794,1011,398,1496,805,369,637,317,5536,1086,365
738,458,1188,566,375,969,372,917,417,724,869,1601,659,291,834,728
1696,952,556,502,681,1709,391,1324,1370,801,604,777,959,732,637,597
663,530,1033,367,574,442,500,731,495,492,456,508,219,1097,314,469
479,1900,425,2594,376,1019,1423,367,585,495,2731,546,328,669,1409,680
755,795,2631,773,458,983,1217,560,821,954,673,1764,778,1328,663,5314
777,863,632,848,630,663,701,493,526,545,620,1724,1605,1337,1062,395
1648,658,2957,1228,1901,362,526,430,555,395,1598,2162,1032,2266,477,710
3453,783,735,442,1034,407,1706,615,994,515,925,1410,378,1744,1034,557
512,914,426,1060,422,1107,750,622,1379,1728,306,276,645,1974,1247,2458
630,431,153,754,728,808,552,1013,2043,524,993,788,707,226,310,1885
657,445,219,1923,897,1058,332,1221,538,678,812,452,859,533,271,397
6601,613,280,465,929,485,1823,645,661,488,1084,1647,210,1401,283,786
656,1294,1984,1470,2090,1807,2040,398,613,4874,1019,658,790,523,1354,3365
636,737,394,395,893,1324,535,377,420,584,1038,321,499,272,413,437
438,491,811,465,436,868,403,323,488,491,994,158,513,561,305,540
508,2146,497,532,1618,729,1943,1919,1417,1149,638,838,336,712,1938,330
470,1522,1214,369,611,581,2165,3687,1397,1291,763,513,890,616,1831,934
363,292,753,295,1801,704,211,807,606,977,207,245,921,526,1128,891
509,1271,790,1188,821,507,1050,388,638,532,531,575,970,1294,794,386
685,1195,1221,525,760,647,956,684,703,480,926,684,744,543,504,737
429,2213,1687,420,221,936,735,369,332,647,520,309,1299,4226,658,1233
667,210,5076,1549,462,404,701,1884,738,396,2434,828,294,1283,1158,1142
1148,862,553,497,871,658,3083,500,725,217,219,480,364,948,319,492
485,428,963,574,638,284,615,714,1095,1637,1340,476,539,1269,492,279
338,648,1510,361,389,493,645,308,303,670,1280,933,348,3004,266,384
641,443,363,800,883,577,693,478,774,573,1328,1167,511,359,2593,869
631,392,631,326,1809,2525,613,579,1809,1253,537,756,586,735,584,2762
627,432,375,822,351,582,785,491,666,877,465,423,2661,1885,538,300
603,497,474,830,3283,788,407,1160,482,6266,1075,466,918,727,480,553
1063,826,357,881,747,370,2027,1196,962,606,603,618,1323,583,1061,1767
881,535,2603,308,2592,1659,1627,2722,615,1128,737,248,1113,2153,961,641
313,799,1469,906,568,218,722,379,1642,522,643,863,711,966,422,1578
616,260,476,230,269,265,392,1004,569,373,380,287,578,215,1253,413
782,390,313,2715,1396,302,455,470,1048,607,393,697,575,1102,662,213
964,976,237,535,521,403,1465,645,475,665,445,223,636,559,706,2499
1000,704,1082,508,272,373,392,287,303,503,426,460,490,433,1452,692
679,341,322,573,375,520,1308,923,429,421,1332,1216,219,302,256,589
587,631,655,416,1028,964,1181,421,347,394,1182,909,492,998,266,525
441,237,567,327,1959,955,908,1206,226,821,488,708,1084,391,405,263
334,481,292,1139,362,549,865,414,1930,1019,303,1059,328,1343,390,366
1003,199,625,865,299,264,1246,796,753,571,707,507,542,377,173,333
535,431,402,550,223,321,353,538,625,297,466,538,259,663,227,185
1435,481,572,1466,1141,5537,353,1777,520,920,9042,546,2806,553,2441,647
817,653,184,696,4087,476,583,780,3215,1289,466,1795,425,788,2904,890
254,759,237,461,353,269,436,576,319,563,216,302,920,375,662,538
427,906,262,1166,401,773,1205,239,850,967,337,195,627,1834,809,478
673,1767,257,465,1164,422,994,778,566,1383,592,386,1240,4401,646,2123
1058,454,5378,1746,1106,1012,1046,643,710,172,581,806,699,749,1397,936
913,326,648,597,344,206,705,210,438,562,1070,264,1509,932,380,797
1037,473,494,813,575,508,700,500,275,342,275,664,1403,438,562,1206
696,643,468,1210,2748,1955,851,406,1024,626,677,857,445,1915,1128,1619
7279,369,1097,585,757,536,972,284,1637,499,1185,280,1155,1413,1200,453
2172,376,1530,440,1403,674,350,1503,731,1948,1298,334,982,390,845,882
458,770,436,509,3521,399,1473,724,956,420,898,739,1256,620,909,495
719,1520,621,863,1386,1078,899,941,659,471,1203,906,335,996,745,328
201,812,1122,1982,868,2352,610,1074,764,792,1357,1519,369,324,864,491
683,384,984,488,555,507,1484,414,1399,767,1189,1889,512,1026,4165,498
1984,909,959,769,756,682,744,560,1866,593,548,514,3844,998,334,1565
658,1277,899,1524,457,539,476,912,862,2229,1220,517,3836,412,688,465
1527,783,337,1140,477,1327,521,804,958,1095,506,1178,2298,1648,249,2966
542,1084,742,363,476,839,750,1186,889,717,295,845,438,2149,1244,803
742,709,292,762,749,1013,641,365,877,626,568,1333,624,1000,1022,889
1208,792,920,959,787,440,394,239,1005,545,1380,696,1771,736,583,309
1409,497,2076,340,367,353,372,1685,1917,547,1117,725,528,849,1693,777
757,265,1661,1151,1892,1540,1626,1852,386,1272,1017,288,3174,597,3163,193
2554,394,704,998,478,1213,791,940,719,763,643,1864,824,322,336,293
536,691,288,1150,518,2087,1489,666,1183,326,1696,1849,5187,282,725,340
229,7754,503,326,1074,666,595,796,400,674,1483,2025,1235,339,794,538
4164,515,532,496,645,1040,844,301,3459,857,809,918,579,1529,469,350
438,848,1135,962,1374,851,714,806,952,2475,751,2665,1030,1211,689,768
375,1618,591,697,612,1137,724,1309,547,410,1159,661,359,826,1263,878
374,334,738,363,1416,380,262,1020,1339,404,1719,398,731,246,424,1443
441,3299,342,628,432,576,1728,417,678,597,242,1737,634,911,370,500
1466,795,497,337,283,285,1165,1203,2894,918,588,397,216,661,549,386
392,617,514,636,426,758,550,357,759,363,296,300,1581,253,206,512
958,562,1321,3135,747,651,533,656,751,315,825,331,570,5342,1669,1091
752,1069,1343,1181,642,298,1370,479,582,1089,1146,248,10818,2080,410,364
697,754,541,225,343,1312,1576,1002,1216,809,837,221,326,366,243,737
417,655,181,1636,735,408,196,1184,593,949,575,548,556,433,1680,218
530,466,536,433,496,425,673,259,788,230,216,184,112,352,1031,363
615,186,760,1109,900,985,371,305,805,432,281,1773,320,1962,1401,845
969,985,1040,315,4412,527,2253,539,559,447,2997,856,326,479,454,668
213,419,469,1820,1700,291,1010,300,934,2648,868,458,595,737,1103,496
285,227,238,774,467,341,415,353,837,1973,415,537,1084,181,705,790
987,639,420,181,334,1113,286,622,502,256,936,536,527,816,956,398
452,389,792,612,2047,2254,988,1019,763,439,1034,1144,357,1078,1509,2375
436,355,538,185,539,514,173,898,1653,734,671,2209,212,391,766,470
1165,1063,3214,550,2033,378,1666,1543,1825,229,1727,956,2251,816,2560,457
328,454,647,659,314,3159,657,1096,402,1094,444,1235,910,460,422,419
915,1350,942,471,1510,409,2276,907,901,793,442,980,1929,861,586,729
374,1069,2285,372,573,663,606,423,1072,816,775,707,601,1229,413,5208
1029,350,979,831,969,2388,540,642,367,879,1950,1229,1682,380,340,276
434,936,426,337,317,441,391,550,286,179,753,562,551,825,329,403
831,1100,980,659,1467,583,1069,1801,977,657,656,698,613,837,1558,431
456,417,656,1230,807,896,2050,664,327,1368,844,1882,217,742,457,266
611,297,620,341,2136,1802,518,434,771,1315,1076,771,636,1219,3246,1265
766,900,699,451,279,890,316,345,656,743,357,552,989,282,1514,516
1297,549,1689,760,360,295,1171,734,1254,2186,1238,1619,1530,363,1277,1293
686,387,984,566,722,529,185,391,529,517,368,338,243,411,343,346
1190,230,415,803,594,356,247,399,270,529,573,269,728,386,373,511
457,272,328,225,145,853,376,250,326,474,350,508,919,129,217,551
1094,421,490,2555,606,1248,414,1085,970,1389,922,1504,564,349,837,623
987,847,1664,325,848,429,701,397,2142,1008,1180,1198,932,993,408,595
2787,1638,1202,631,379,3313,554,836,313,2487,786,820,907,3435,1333,401
680,1203,502,344,729,359,798,2242,693,827,449,606,807,1140,350,1057
1059,393,663,720,1493,2665,870,672,675,990,338,922,629,620,289,569
509,2436,696,862,1079,1414,608,867,621,649,832,311,318,1321,427,365
836,326,1064,908,797,719,1801,247,1398,1308,446,659,880,1274,550,385
251,295,568,371,245,1763,507,422,587,689,470,325,694,311,536,494
1459,370,1171,622,810,457,1283,1511,4924,703,693,213,3525,2242,310,883
1875,311,940,442,243,262,612,330,451,1114,429,1551,1019,988,1006,312
839,3217,4048,1061,1260,426,405,533,1087,1133,710,545,944,2197,692,721
449,666,991,216,943,790,1020,1819,451,406,431,812,558,250,566,697
181,569,423,326,442,446,394,264,453,601,283,185,342,960,298,1949
869,388,2805,667,725,423,441,473,1348,1524,309,238,2439,426,323,748
142,325,258,363,250,474,395,300,153,217,562,380,385,274,686,409
590,1952,1103,921,1247,1404,816,1295,682,1165,908,1435,756,665,588,888
744,474,553,256,545,999,910,1899,466,514,1225,1011,1160,358,454,1149
567,2377,2164,905,724,452,657,1561,1091,362,609,2271,1734,454,231,1138
400,579,1053,1071,1478,539,1507,491,528,723,1480,553,1355,662,523,389
586,667,1065,676,402,949,702,610,568,341,761,337,1265,643,295,610
820,812,574,569,548,802,421,403,643,738,988,1321,2946,781,1099,330
1144,633,1187,2338,2463,388,321,814,332,843,826,985,2465,782,439,2647
672,561,532,1343,328,1082,911,2340,557,481,483,678,506,459,562,641
408,2243,1210,825,1035,1403,485,297,474,681,1095,433,686,275,599,1967
1574,679,661,1039,454,471,794,482,398,294,559,1404,438,407,451,1049
333,151,1833,869,456,561,414,315,251,385,326,311,261,324,192,251
352,804,1255,715,692,681,627,731,484,1168,323,492,1182,346,722,599
480,882,504,525,307,266,3795,247,591,1043,994,442,1043,553,470,578
3677,883,1151,916,1028,1489,1470,528,815,580,1260,727,487,702,912,369
2772,1288,626,941,1803,1051,1328,708,1466,513,1282,1438,520,740,2008,1653
260,796,538,329,176,408,604,323,964,1587,202,451,564,509,1915,612
1315,711,727,872,303,332,1094,770,1088,464,304,1125,568,446,634,932
583,372,548,593,181,360,347,325,1344,718,868,650,548,387,406,806
420,247,750,439,1042,288,463,2011,1234,2124,1000,821,588,945,433,259
344,939,759,404,1164,377,993,532,367,599,501,1172,843,309,531,238
555,209,776,277,835,532,1117,387,395,1354,413,1410,453,1281,619,1071
1182,835,862,309,550,933,364,927,476,434,2229,913,662,1745,763,564
1634,429,1612,427,744,473,885,559,1206,497,179,696,342,564,978,343
1749,589,1182,687,986,749,446,944,1383,1572,1287,681,5606,571,908,773
488,521,654,442,263,1724,1016,1188,349,275,1020,295,1894,2640,963,364
1941,408,469,600,490,861,678,256,1030,459,320,1090,361,373,334,396
648,427,536,5210,1177,341,981,510,369,489,324,439,369,783,275,259
777,996,770,757,326,564,734,562,881,750,1319,631,1297,3062,561,1173
631,483,1238,704,787,432,1135,720,464,805,1054,227,1984,644,473,1597
413,308,1022,883,499,1139,575,901,4877,1433,935,285,568,357,849,1567
1045,609,1581,2102,645,1720,647,423,904,1169,454,711,2413,1914,1207,1350
1121,491,663,322,1074,923,295,745,3055,549,3105,377,288,334,1557,201
691,923,429,465,501,337,720,302,2317,188,490,836,329,471,271,839
398,428,307,777,512,399,217,1205,505,564,382,357,320,542,592,333
490,384,611,580,1185,376,335,1100,368,361,1685,366,761,515,514,287
708,661,331,365,393,1017,4155,434,804,740,681,406,1045,2418,851,470
860,888,578,1497,653,1269,562,1401,790,424,2180,974,927,2957,643,963
472,389,431,924,951,1322,2323,466,1093,2533,392,405,617,3337,273,1295
1657,455,776,568,569,750,1753,436,1135,1056,1656,739,1078,749,708,1078
382,523,328,1341,447,421,242,608,491,893,426,1187,695,970,393,720
950,568,707,384,375,1403,768,2202,551,797,506,586,844,1633,1071,325
1113,1147,304,501,761,1546,1075,1577,611,1007,286,464,975,820,357,835
329,3660,417,927,382,764,1279,507,566,732,1387,1502,470,567,2082,468
598,873,459,540,281,570,347,1396,574,833,338,1156,1331,694,453,423
305,1481,550,1279,393,1146,585,1716,2238,412,955,960,918,1044,2559,1892
3869,324,547,860,537,264,608,464,540,1606,1254,702,266,439,877,1147
609,2483,979,361,1159,1551,1896,1052,2042,353,506,835,385,789,410,841
1396,835,337,305,567,407,835,1431,255,232,965,1644,888,664,955,1157
450,2270,719,590,1274,496,501,1010,522,1888,555,279,697,775,1492,761
887,392,591,404,1922,546,1091,507,574,361,763,472,1678,1958,887,415
995,914,780,1175,618,807,393,1322,661,489,271,562,945,766,1412,908
548,1010,713,450,869,1440,524,1176,435,880,208,954,1027,214,570,917
264,337,489,468,755,409,1018,766,314,622,256,715,640,268,838,660
302,342,422,994,1099,308,345,799,396,1003,1125,588,408,1035,671,557
702,521,963,403,826,2683,775,502,407,252,347,495,1347,512,638,546
140,271,434,622,424,172,1855,765,744,243,821,212,330,721,590,584
234,292,407,388,954,719,415,374,336,314,1345,543,329,426,275,270
281,400,301,168,496,649,299,264,352,745,775,296,294,534,392,749
421,3236,904,393,618,262,162,883,235,249,249,507,1263,394,749,477
588,2142,1091,552,1524,587,552,474,284,4391,915,236,675,1035,824,431
394,1328,979,338,1238,382,691,933,755,513,979,1953,971,546,706,1786
2330,1595,478,1102,639,755,1596,643,487,757,1036,1099,572,1133,1540,365
931,1181,587,302,963,567,573,386,881,404,681,1029,308,1494,1594,874
377,704,433,251,785,443,392,543,966,926,642,190,733,844,404,1044
165,1043,1097,780,2014,1178,554,350,1230,280,1523,493,518,305,1515,889
1433,1126,1022,926,751,1952,2347,872,494,264,1141,522,585,382,392,695
2246,1776,983,551,1267,359,1057,3113,2619,1593,672,1166,495,1704,3071,734
1031,425,1529,753,186,528,1501,1188,1126,1924,2100,626,3049,1506,965,637
765,631,1083,2851,1307,623,648,1038,516,476,460,10019,1423,828,3356,303
754,465,1358,694,305,2744,568,467,384,751,1272,674,229,347,429,673
635,1029,555,1123,1063,860,490,433,584,1298,474,1614,1928,1162,3066,865
381,345,734,776,244,217,1386,533,332,333,2290,420,315,396,798,227
444,758,215,1027,496,627,1115,470,324,437,264,533,505,1449,458,531
6512,755,1147,1021,497,1150,2308,1158,283,602,936,671,513,1086,1171,924
1446,334,2130,338,261,504,817,267,1075,346,503,644,1809,477,534,520
910,695,751,735,401,629,565,3886,451,423,828,1500,859,623,1637,453
433,906,575,439,275,269,410,465,696,334,1195,2129,703,724,201,3873
320,550,231,733,467,2627,717,1189,1189,1021,314,541,572,706,337,1332
2578,413,7311,926,886,335,535,1361,1327,808,980,1085,1660,1561,516,821
607,362,1132,570,980,389,1428,977,5041,610,349,871,209,704,1373,1018
889,307,555,929,339,259,338,763,367,1465,435,845,967,173,471,564
390,318,488,1430,912,263,340,621,2135,413,720,352,1892,2162,1052,4374
428,342,1376,1026,710,591,609,423,352,530,1078,287,700,1504,1077,760
435,184,1408,420,265,1112,554,609,209,719,346,359,474,410,518,504
1355,1355,248,284,1052,1017,377,1013,1222,935,719,327,1285,912,1309,516
1148,2152,2318,1049,1458,737,1428,740,500,356,539,751,827,658,602,354
716,580,1108,452,934,545,858,860,659,2234,659,570,543,1000,899,799
634,1658,637,577,1627,1769,2310,485,1128,741,1760,412,600,444,531,750
3674,706,1335,502,302,1505,763,298,254,1137,1445,585,751,485,884,974
271,880,916,1217,1851,489,1527,403,552,734,440,994,377,727,1310,271
1700,886,1313,1655,726,782,380,335,558,387,603,558,613,1490,1574,404
427,288,788,1248,549,323,409,435,681,447,382,322,336,404,324,534
491,819,527,1093,2358,338,879,797,718,345,463,616,1407,359,601,571
1076,653,1069,987,361,458,502,1134,492,1205,647,281,393,294,620,676
378,563,2128,1037,682,1085,371,2485,1805,2016,1581,319,8592,851,3102,1277
1652,1302,1430,474,801,633,466,344,1567,1191,8573,585,527,692,617,531
586,207,1092,342,875,401,765,1447,406,1068,522,494,861,457,667,9074
6574,401,667,456,836,311,255,908,1062,637,813,1127,312,3072,779,512
545,386,428,1949,309,280,1054,222,387,415,480,864,555,567,556,730
1039,2417,448,799,2209,856,223,666,780,455,874,1096,1549,817,375,1929
438,775,429,233,366,453,656,764,594,653,432,330,1540,647,922,286
446,506,744,899,762,730,1059,820,926,834,1032,1761,756,1275,689,531
569,542,1429,299,489,459,1505,588,282,4586,455,497,522,223,2826,792
3529,854,735,7722,758,601,1093,1160,4123,971,1114,1179,1866,1394,615,718
619,2244,410,214,420,2680,306,882,875,548,558,793,1400,4030,998,597
258,265,223,519,973,441,686,680,2155,1111,772,916,441,885,622,950
1428,849,948,542,533,882,941,159,595,624,636,769,2239,1367,618,1062
163,835,231,707,678,482,279,418,1100,601,691,258,284,443,981,507
312,443,841,2002,622,1247,460,1612,826,631,211,665,1218,350,441,1138
370,1016,514,928,371,655,839,1942,336,698,2359,487,739,1453,753,638
418,232,539,379,665,272,567,170,394,1090,275,392,253,429,335,232
687,489,1313,593,704,1007,783,3413,2048,780,834,1094,544,613,1057,1271
2050,807,488,624,347,751,1275,649,934,629,591,1939,611,1610,307,315
730,685,441,791,610,338,207,489,929,2235,1951,414,378,539,1038,848
1010,778,460,333,1425,1477,745,1153,839,1036,918,1529,2457,7344,4189,4238
490,951,775,168,1419,780,1076,1367,1941,335,549,799,1042,623,257,4362
2536,333,969,1355,724,2181,501,806,2810,1934,5104,728,1212,1725,886,1043
787,194,3183,455,706,1361,1273,1022,538,2584,1241,1591,307,650,5379,269
415,2490,1392,1079,1580,1328,365,1543,827,790,806,652,763,1136,652,509
864,466,434,479,5879,1168,2932,543,2330,1408,422,383,455,239,1101,833
342,350,1169,1033,731,1862,277,276,559,748,837,441,674,940,1995,2940
487,805,650,865,197,1312,398,306,385,1287,1725,489,363,256,860,521
1620,1403,970,230,412,878,501,390,245,444,249,434,444,390,432,525
639,394,1347,1702,483,2700,3382,1881,1958,1154,2853,934,348,428,725,2107
684,328,2262,708,549,411,1213,2347,1797,930,291,996,1518,446,846,687
500,2899,414,1585,2234,2094,633,2448,1834,491,1414,931,756,450,344,931
888,1668,355,1143,1285,976,542,401,1013,6562,275,352,549,4046,479,1210
395,379,387,377,378,786,746,582,589,390,587,1231,897,212,648,745
490,505,585,1082,700,396,413,448,1034,1638,862,419,1711,775,799,1152
507,2100,718,394,735,380,845,398,475,1118,706,768,739,1642,1156,2934
390,769,316,313,856,881,1500,608,533,561,1033,1205,809,1014,348,620
288,842,490,407,385,1422,1757,536,1047,688,711,1147,1217,349,771,914
1338,555,619,342,1020,914,1497,264,429,321,590,512,391,853,1309,397
437,855,464,1417,1561,1463,769,322,434,767,685,569,565,1202,1069,488
539,270,371,465,1944,4575,1609,493,414,998,397,1080,379,357,411,635
1275,1561,490,508,575,362,582,503,556,240,1636,370,1366,1108,655,2022
392,797,479,897,781,707,1232,627,757,1040,432,296,910,588,414,555
1304,7497,1573,740,1111,1109,1176,546,535,687,1327,537,391,610,886,395
330,523,1181,459,536,251,846,309,670,508,2969,678,739,706,885,730
352,533,1026,2109,956,2900,4535,864,807,621,1217,1448,3011,567,1198,1206
1825,694,1031,810,321,463,810,1463,894,507,1034,683,904,545,988,454
5003,1891,971,981,760,8494,999,954,2515,447,967,780,641,245,1625,3327
322,456,272,1122,353,359,473,533,279,538,501,718,396,647,830,1203
1514,1357,2110,218,469,572,417,401,945,492,1759,565,420,1897,429,1440
1225,214,223,270,477,450,337,792,653,869,311,326,317,269,661,318
919,421,1064,714,737,879,1226,872,2391,425,644,1334,1019,453,619,444
613,815,474,670,750,292,861,2156,1452,2479,427,836,470,631,1466,301
676,705,656,724,596,1028,687,1180,618,604,1190,330,392,715,1340,648
274,926,1423,193,512,832,1341,905,799,725,521,546,1000,700,627,722
870,356,267,378,467,171,298,485,214,632,351,218,488,490,504,212
557,295,501,381,351,256,864,372,221,197,929,1962,680,235,685,1052
168,422,436,325,225,619,157,562,425,668,821,331,870,229,389,298
384,281,420,570,498,392,321,456,548,643,351,266,277,2062,393,1195
382,544,502,386,376,2282,2160,735,1542,2195,1351,3958,1255,756,496,395
2026,1698,1908,1006,400,1848,2491,3651,1106,1439,1230,1017,2008,12395,499,1820
1083,823,400,1778,742,1064,933,1059,488,846,355,560,2248,845,470,1325
3294,433,1233,764,1300,469,933,589,460,641,517,353,593,362,448,385
272,255,245,564,471,586,355,331,261,244,294,252,212,566,392,675
528,301,927,823,663,331,438,486,312,219,348,863,2035,1380,392,630
291,292,2260,1041,489,997,1327,2013,4790,584,2288,3213,298,369,1357,610
412,668,1571,290,1361,642,556,370,675,557,935,1269,469,372,431,197
525,1601,978,622,1854,775,1223,1457,1290,425,625,609,879,1114,1309,685
635,1218,3174,607,504,1464,674,433,1145,557,496,965,484,480,1106,1884
993,1352,855,3263,631,1276,1999,688,1193,858,510,292,1281,3377,522,309
2676,3310,1010,343,1106,789,879,3701,1050,254,842,1438,1165,505,737,1336
927,768,428,860,2434,689,766,576,1080,672,1418,1014,3324,724,232,494
732,305,656,650,5183,1348,491,225,1033,609,424,529,1567,998,2130,786
670,2948,3526,366,705,1127,193,1364,2604,1043,497,582,583,369,1744,903
496,580,659,399,826,339,502,387,1030,546,955,1327,740,441,724,648
630,3741,373,555,854,794,1167,583,327,525,319,967,1198,417,311,1367
671,835,763,637,488,379,310,691,617,435,307,445,447,836,1065,1060
447,1678,841,860,1157,385,2726,157,473,811,1800,957,290,864,862,1524
659,447,459,949,952,3038,475,891,419,2879,756,2361,557,2188,1080,1139
1368,1399,474,540,615,372,995,241,489,394,544,736,2133,249,2888,1083
741,1068,258,1294,1060,613,2695,1610,1254,547,730,478,636,2881,1116,500
445,431,855,306,371,1185,249,368,206,186,378,220,564,748,482,150
860,2242,2504,1252,488,619,1619,663,754,994,670,802,556,1520,612,568
1909,1501,1096,1151,1053,1243,1504,1366,771,1054,450,967,412,408,607,463
1637,593,235,818,1013,280,941,644,630,512,1266,461,684,1296,1448,366
378,314,465,461,303,234,1122,234,385,313,411,536,449,731,706,305
747,412,787,1725,606,887,917,634,381,476,440,4094,911,2877,552,971
918,797,507,924,1358,1146,632,581,912,542,514,508,836,1263,559,529
339,598,565,1437,1042,1100,583,1615,1827,510,1263,467,351,880,1097,740
287,658,734,425,586,431,718,251,682,544,412,379,1137,491,688,481
568,6464,1646,1112,1318,719,769,669,373,1797,1173,1547,362,1539,2520,771
