,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,32,189,18,10,27,90,5,4,7,85,20,191,11,5,8,117,95,9,5,15,6,9,154,8,27,14,80,5,845,476,39,5,9,19,8,3,35,5,16,8,8,314,2,13,6,12,320,2,12,107,28,5,61,15,8,9,61,5,6,9,5,37,67,8,126,63,127,133,6,24,26,24,3,264,21,17,38,1685,242,4,8,6,14,12,32,37,26,20,4,5,12,7,9,29,4,40,13,3,1090,21,28,2,18,7,5,35,1515,29,5,36,3,45,14,33,10,8,15,69,18,422,9,10,13,7,19,10,23,36,923,15,27,10,8,8,7,14,4,45,19,25,13,10,21,82,8,14,6,8,237,4,21,17,29,43,17,7,6,23,34,7,15,11,10,143,6,9,589,18,7,13,2,59,67,11,365,76,28,7,6,82,15,11,394,11,3,57,6,6,5,2,8,6,101,6,8,59,24,64,34,15,136,9,86,4,24,18,4,81,17,7,6,19,26,6,20,1155,10,2,19,49,15,7,16,9,16,6,7,7,25,24,21,19,23,11,179,62,67,2,18,1663,5,5,10,21,14,7,4,51,10,45,18,25,24,33,40,95
11,21,8,25,22,19,39,16,9,12,9,36,311,24,2110,7,8,171,10,141,20,5,16,9,10,6,4,8,2,6,6,31,11,17,16,16,23,11,6,66,4,8,120,320,4,26,53,8,89,7,5,1,11,811,15,13,313,48,4,20,5,15,2,13,5,8,77,15,42,16,10,56,7,2,269,11,2,37,234,17,3,26,9,6,23,38,10,1821,6,8,19,7,6,35,176,23,11,7,15,121,10,11,14,9,2,25,13,518,1747,2,12,6,9,4,48,8,7,25,114,7,5,43,1188,46,23,34,14,9,54,4,12,3,3,5,7,6,8,11,4,19,8,37,5,4,17,707,13,30,13,76,8,2,8,3,18,46,1,7,6,12,23,5,297,36,31,20,3,421,6,9,73,14,16,7,138,4,7,36,41,10,8,13,6,5,10,120,35,16,3,24,5,50,21,8,14,14,33,297,34,5,11,28,31,5,5,15,14,803,6,88,21,4,868,4,250,153,3,11,24,5,3,24,27,60,11,5,22,13,474,1,28,28,1,9,19,15,15,17,54,7,9,10,26,14,16,208,79,12,21,6,7,0,50,12,16,40,12
12,19,59,12,28,604,1,12,7,6,7,28,2223,12,9,7,6,231,27,167,9,12,32,6,29,101,54,36,14,20,13,10,8,25,11,26,14,716,3,14,28,21,117,12,46,82,21,6,9,44,15,6,3,16,17,9,31,7,6,50,10,32,7,15,2,20,48,39,18,25,188,9,24,22,35,99,8,366,8,12,20,11,14,14,11,13,2,105,10,58,1,25,37,12,10,15,8,2,9,8,8,12,38,5,210,17,5,3,4,17,238,8,13,8,22,491,479,96,24,17,51,3,21,280,23,7,14,13,1,20,16,24,4,23,5,59,59,4,126,13,30,16,1,28,17,43,10,5,789,1,44,24,17,14,11,8,8,9,33,7,21,111,11,12,14,6,36,244,10,35,67,23,116,78,11,4,119,1,28,15,33,238,12,7,6,71,21,60,30,2,9,27,14,5,4,6,129,7,6,9,4,174,17,7,7,46,5,163,2,309,5,8,7,7,20,20,12,11,18,443,29,15,13,1644,21,112,10,14,11,35,12,10,8,125,26,7,16,15,11,18,12,46,9,72,54,66,4,17,148,22,9,13,5,28,17,22,5
13,20,450,29,10,6,13,4,1001,4,8,5,27,23,34,42,1,29,8,10,11,15,116,58,6,9,12,211,9,20,49,2,41,7,26,15,10,8,34,24,8,18,1,34,2,158,59,72,3,17,40,8,13,46,6,10,34,8,25,396,129,8,12,4,14,14,0,8,13,14,19,9,19,17,5,13,773,33,9,6,2,4,8,34,6,8,5,22,101,8,89,2,18,28,202,16,11,2,9,7,71,5,12,6,21,18,17,7,28,22,27,5,123,11,12,3,24,3,9,13,21,31,43,191,902,35,5,25,122,87,14,6,21,19,11,8,61,15,10,14,63,21,7,5,7,13,20,151,14,6,40,2,21,70,19,22,644,38,48,12,16,386,48,54,35,21,14,5,15,6,10,60,66,9,8,9,3,7,4,15,11,16,10,17,61,24,43,7,76,4,10,15,23,4,32,44,27,23,11,9,26,55,9,4,12,9,8,8,61,7,5,10,6,10,33,17,21,13,10,10,1914,10,4,22,14,17,40,5,8,10,21,4,3,545,4,32,26,173,16,20,33,4,8,5,271,13,30,11,18,14,4,7,66,6,27,5,8
14,31,1,30,39,20,209,17,19,106,16,717,1,8,13,20,6,21,23,11,4,24,286,29,52,4,45,12,15,1073,5,12,6,6,14,10,308,360,8,7,7,3,327,12,132,10,11,14,479,115,9,7,174,8,40,5,8,114,765,99,9,27,19,13,18,5,5,9,26,398,6,9,35,190,16,40,13,8,25,2,4,33,9,21,11,9,6,13,20,39,24,179,4,6,14,4,23,20,2,6,5,7,24,224,8,2,279,22,25,53,125,308,40,36,7,10,38,4,12,6,22,117,12,9,13,18,64,22,80,24,6,6,10,9,12,50,14,704,6,16,15,42,37,38,36,6,5,7,355,10,5,7,2099,73,15,437,148,67,4,16,8,2,8,166,5,13,10,2,11,17,6,109,103,17,80,21,27,75,16,11,42,29,232,9,105,31,36,20,10,8,28,60,3,27,76,13,8,20,33,20,3,13,103,7,161,32,41,13,24,9,11,13,4,6,11,294,9,22,7,12,32,6,24,5,31,16,12,2,7,36,4,5,1,16,57,16,7,18,11,1254,5,5,175,146,14,36,21,17,25,16,5,2,1,8,26,1,10
15,6,3,10,98,10,1763,11,20,8,11,2,138,6,349,6,46,9,125,26,400,6,38,46,7,11,11,19,30,172,177,29,110,30,4,1,3,204,10,13,24,54,25,27,5,33,16,20,17,51,75,34,15,15,18,3,7,187,12,7,5,12,14,14,5,12,30,24,17,11,10,9,6,76,593,12,25,11,4,17,15,18,1149,22,15,200,14,15,4,14,29,755,6,25,24,10,17,526,40,62,22,37,7,31,3,29,12,4,3,41,10,5,14,42,7,110,115,460,1637,20,10,15,199,806,215,668,31,9,284,6,21,14,8,11,4,4,32,49,11,276,54,14,37,15,4,75,25,9,27,2,75,246,3,50,22,1,23,3,24,7,618,10,10,11,6,5,3,3,4,27,14,18,0,5,101,697,13,1420,30,4,5,246,47,1050,21,21,12,14,33,9,9,5,7,15,7,29,44,32,12,5,8,57,19,10,3,20,39,6,38,15,18,7,39,1,15,16,19,1376,25,15,1,25,13,140,30,3,19,14,25,22,6,5,20,4,4,6,6,17,1170,4,16,291,11,9,6,6,223,10,6,22,51,158,3,17,8,9,14
16,36,7,30,11,5,6,48,8,40,12,9,81,42,10,30,13,48,29,36,2,1095,43,4,16,16,55,7,14,19,1,68,21,181,38,48,4,7,36,5,27,11,146,10,23,42,14,339,71,37,24,34,10,1500,66,16,5,5,31,25,8,4,2,22,9,5,6,12,30,41,457,24,4,8,6,21,65,156,683,7,20,78,5,43,6,2,17,109,317,2,24,14,33,47,13,17,13,20,11,18,13,33,39,106,6,13,11,1,90,5,1191,21,4,28,11,6,79,9,3,10,39,17,9,24,12,12,396,6,10,9,7,23,12,20,4,15,155,22,72,50,17,9,11,32,36,2,7,61,11,14,7,3,31,14,44,21,3,0,4,53,2,7,12,7,262,5,7,150,1,51,15,33,25,13,377,5,26,11,24,9,12,393,27,12,181,29,21,0,25,6,21,9,18,13,11,13,8,9,59,3,373,8,237,95,7,30,15,268,5,9,4,78,60,67,14,25,2,57,5,6,2742,15,90,13,2,8,73,50,2,17,6,6,13,12,23,4,7,5,4,24,7,11,11,10,29,30,6,8,11,4,28,29,7,38,48,13,11
17,10,12,5,27,50,8,11,34,8,6,102,37,2,58,7,15,6,18,90,5,11,19,8,12,7,10,1,1,26,13,5,26,34,2,404,37,27,31,19,11,15,14,6,9,12,7,263,58,214,7,74,11,52,10,8,18,12,15,13,147,9,14,11,29,38,7,18,40,313,9,6,31,75,6,53,4,71,6,23,236,36,13,36,6,13,8,17,50,9,17,5,43,7,112,1,10,4,12,7,40,18,10,5,10,14,5,3,13,38,20,11,2,6,829,3,6,225,5,1,24,10,10,10,11,4,9,430,10,21,18,41,376,15,194,2737,18,15,9,45,3,7,29,22,15,26,11,16,8,45,179,3,29,19,188,16,157,4,39,48,88,19,7,41,48,28,9,5,11,11,13,37,87,12,18,25,12,16,535,16,39,9,11,460,4,13,22,84,60,127,30,12,11,45,6,21,33,5,17,13,8,5,12,49,64,64,14,4,26,19,235,6,22,11,11,72,37,109,131,3,26,24,8,9,17,11,3,24,14,267,9,4,23,19,18,5,18,327,21,6,40,17,114,22,7,46,7,34,17,13,7,5,6,17,4,102,21
18,6,14,6,808,21,3,4,4,17,9,28,11,86,64,21,20,45,16,12,63,11,19,5,530,5,5,4,5,13,39,15,11,10,21,276,6,8,3,2,26,35,34,20,271,20,10,13,21,28,11,2,28,9,8,13,24,7,7,16,5,8,9,1093,96,76,41,15,9,24,171,1569,13,26,52,19,8,36,45,6,8,108,6,31,110,16,26,5,252,97,6,4,7,9,11,12,1304,23,728,5,7,8,4,1958,13,9,35,4,26,7,18,3,5,61,26,71,12,14,10,48,35,10,9,15,8,17,13,14,11,8,9,7,11,8,1510,34,21,6,41,34,6,4,166,4,36,24,10,29,12,45,4,15,59,10,12,3,56,11,5,8,20,35,35,34,11,12,6,167,21,17,25,785,13,196,3,51,11,25,25,5,5,3,9,4,105,2,27,20,22,312,9,5,10,21,11,79,5,2691,15,56,38,19,8,3,28,14,13,3,17,36,53,20,40,7,42,8,9,620,9,43,9,12,18,13,204,52,18,9,285,15,45,7,5,33,6,2,4,15,140,74,42,5,5,4,6,52,83,13,33,4,4,58,5,2516,125,63,13
19,26,3,28,26,1,7,2,10,19,11,9,12,5,179,12,2,26,196,18,14,15,30,139,13,10,9,28,25,17,21,5,48,5,818,9,112,17,11,12,35,10,300,2,15,4,2,2,14,433,9,7,7,2,49,13,9,11,18,10,95,41,15,7,18,4,5,4,17,9,7,28,9,13,9,15,26,29,13,147,14,1,11,8,17,10,7,11,17,32,3,113,24,3,23,10,34,236,186,5,15,8,5,32,4,13,61,4,10,41,6,4,18,1,12,12,7,36,2,38,313,4,86,9,30,751,41,8,23,10,3,7,17,6,207,38,2,7,7,11,5,21,3,13,60,329,59,40,16,24,9,6,41,9,10,111,5,13,35,41,27,32,418,18,52,73,25,93,6,4,21,2423,58,3,3,53,52,6,5,51,42,10,12,172,6,34,61,24,12,3,2,5,29,8,2,49,4,7,11,4,8,24,14,141,307,7,23,4,5,7,16,13,11,82,9,7,27,10,2,5,15,9,11,43,17,494,12,22,12,3,10,26,13,8,45,4,76,7,137,15,22,12,9,3,257,10,14,7,8,4,14,50,7,77,11,7,31
20,4,8,5,7,9,31,67,6,10,32,11,32,13,2,35,38,5,8,1488,1137,13,3,15,36,3,9,26,7,5,28,108,43,314,39,14,11,7,388,74,10,23,866,11,43,27,5,218,3,19,21,11,4,18,5,19,21,26,25,9,6,921,24,12,18,222,29,22,27,6,11,5,25,8,8,7,12,14,20,21,6,9,11,10,26,9,2,22,9,8,11,42,8,45,6,10,13,5,21,28,8,57,5,5,5,34,8,8,12,16,8,51,33,81,21,10,1,679,13,15,25,23,4,67,27,3116,11,5,14,3,7,54,27,15,34,5,52,9,6,8,46,1,4,13,11,125,5,986,7,29,53,17,17,31,30,167,5,18,21,7,18,15,43,13,6,8,2,6,1,4,10,6,44,235,19,4,17,341,5,14,67,25,10,77,1547,9,55,1377,6,8,46,33,24,11,6,25,669,6,22,22,29,11,26,602,18,7,10,11,26,10,14,3,36,13,12,16,40,38,9,172,688,14,5,8,31,3,7,10,10,11,27,13,17,30,9,53,33,7,202,25,6,41,38,9,5,245,39,480,36,10,6,34,20,15,18,51,5
21,8,32,2,7,8,18,6,9,9,16,8,5,4,236,120,15,11,7,12,10,15,16,15,9,17,33,231,18,7,17,6,5,5,12,16,6,0,9,12,54,15,25,17,91,116,5,6,17,4,1132,14,10,16,5,88,8,7,185,43,10,6,6,8,0,4,1,17,6,15,12,21,31,30,5,5,7,8,41,5,5,18,36,11,7,27,9,9,10,24,11,14,0,12,3,17,11,42,3,9,2330,4,6,33,18,12,12,4,6,5,8,10,18,15,26,61,24,5,3,1,12,8,10,14,7,19,7,9,4,120,8,36,24,22,5,5,9,16,21,10,10,19,18,68,19,12,7,16,8,6,4,20,13,11,5,24,11,8,13,30,9,5,117,28,27,11,18,23,15,7,228,12,13,12,10,9,9,13,27,7,226,31,186,48,41,10,6,8,8,46,18,6,18,11,80,52,10,6,9,5,309,6,12,23,65,945,51,9,33,45,159,4,7,33,9,17,6,5,1003,40,7,7,15,4,8,4,43,13,22,14,9,4,7,5,10,14,732,566,18,7,13,43,4,9,2,13,13,23,5,54,17,2,9,10,114,157,7
22,35,29,4,5,7,10,67,219,12,17,14,16,9,15,19,13,8,6,58,6,4,412,2,9,19,22,35,6,10,2,9,10,127,21,8,7,50,21,18,12,580,47,12,13,14,6,60,17,1795,190,28,14,22,15,25,3,21,3,12,7,9,18,680,12,14,41,1895,2018,11,1,23,23,9,11,5,26,10,25,28,31,85,63,12,6,6,20,6,64,5,9,7,12,14,6,50,67,6,12,1926,21,7,3,20,10,4,1128,54,3,66,11,14,3,291,17,9,15,20,7,42,24,579,6,15,45,6,7,22,13,63,5,14,15,11,112,9,14,15,12,10,17,5,27,4,3,5,21,28,17,8,8,12,8,5,8,85,24,13,4,768,5,75,19,41,18,7,24,9,7,7,30,19,6,13,1232,99,26,8,13,153,14,5,30,6,27,4,6,57,21,33,11,9,7,11,15,12,91,9,17,9,5,8,57,48,61,70,7,9,5,9,22,5,9,16,10,46,16,5,19,8,23,2,11,23,2,5,12,3,6,8,171,8,7,13,4,5,22,17,9,27,270,20,19,6,3,48,3,14,16,4,20,55,67,4,60,21,15
23,9,136,70,19,87,9,5,27,2,5,54,10,42,11,19,2,3,62,4,4,6,13,0,5,17,49,7,42,8,24,4,6,14,14,316,19,55,32,12,10,403,24,19,14,250,8,6,17,3,7,2,12,8,69,17,5,3,20,11,19,267,16,482,10,55,10,2,1652,11,40,191,4,34,19,57,7,15,4,7,103,21,94,3,18,11,7,5,8,5,12,66,1,26,49,30,31,56,65,13,24,40,2,16,14,6,1,13,4,4,2,15,6,6,971,288,7,3,68,9,7,12,6,48,169,19,9,8,110,6,13,10,21,39,22,12,12,63,24,9,32,21,6,622,6,8,12,8,4,28,83,14,41,11,1,10,12,6,8,172,13,6,116,11,16,6,532,15,40,137,3,10,8,52,61,19,48,12,14,24,5,29,8,29,69,11,33,8,6,5,8,6,11,118,5,9,7,23,28,12,161,155,25,10,8,43,30,12,259,13,7,150,5,23,22,252,7,28,216,14,151,72,10,27,10,7,38,30,4,40,10,8,17,14,33,48,83,4,532,20,11,14,6,7,13,53,190,53,62,2,12,6,35,7,1,46,12
24,12,1,67,62,24,31,6,42,35,7,9,325,24,17,8,29,9,51,83,636,13,31,13,61,4,25,472,25,18,14,6,32,7,9,1137,7,35,5,4,12,780,18,2,78,239,6,11,7,24,10,162,13,7,11,60,11,9,63,5,15,3,2,88,42,6,64,15,9,21,585,1919,263,12,5,5,19,6,9,8,5,20,13,77,5,25,125,48,15,21,17,2,14,32,36,5,2,465,1,7,5,70,42,10,2,14,65,9,26,36,5,7,10,4,12,10,7,199,3,3,46,5,15,23,16,13,21,14,14,20,23,8,6,25,108,10,35,8,78,28,24,107,19,161,4,12,14,5,10,9,3,12,101,5,3,787,5,16,14,139,1,7,6,46,13,460,20,85,2131,9,544,43,7,1816,7,152,14,8,20,16,7,6,2,12,13,78,4,13,5,34,7,8,17,1053,4,7,450,196,95,14,8,17,8,12,54,5,8,7,4,32,11,23,41,15,3,11,31,16,6,9,27,5,64,40,7,45,77,14,7,6,20,156,83,5,14,320,8,5,747,55,7,3,141,6,14,13,11,24,26,13,11,6,165,5,15,15,393
