,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,114,14,0,152,1,2,75,5,2,5,7,10,25,1,1,5,3,2,0,1,5,2,8,33,4,1,1,12,6,5,4,3,2,9,3,2,7,7,8,4,9,33,3,4,7,7,10,4,108,4,5,22,13,2,9,6,84,18,2,153,2,3,16,29,6,2,65,0,0,1,5,3,5,9,0,10,2,1,87,43,4,5,644,4,8,9,2,2,18,3,11,2,11,25,7,5,540,11,0,1,9,0,4,3,10,11,13,2,2,189,9,1,6,1,9,61,8,2,1,10,3,3,5,2,3,56,5,6,4,2,52,4,5,58,13,4,17,5,0,0,2,18,51,16,17,43,0,3,1,29,0,22,0,6,6,172,8,53,2,29,9,0,27,110,3,5,7,5,8,5,10,9,67,12,38,0,21,160,2,6,1,3,2,2,2,2,3,3,1854,2,47,3,3,3,1,1,9,2,3,12,11,8,1,17,2,3,5,7,3,5,4,13,4,4,13,3,7,6,5,2,6,8,8,0,2,2,17,3,10,4,4,3,75,7,3,23,1,6,3,0,27,2,11,5,5,4,14,5,6,4,20,11,2,13,8,5
11,1,0,4,2,1,4,1,36,5,845,11,5,0,1,8,7,5,2,35,16,2,1,108,1,15,6,5,3,4,14,10,12,15,2,4,3,17,18,2,5,2,5,10,5,1,20,29,6,7,4,38,6,13,19,5,8,14,7,3,8,199,3,5,77,545,1,3,5,52,54,0,7,2,1,39,4,2,0,3,3,4,2,3,57,33,6,0,31,1,16,3,21,3,30,1,57,0,31,2,11,9,10,7,4,3,1,9,35,46,6,668,506,6,9,59,95,7,3,13,0,1,1,15,3,17,9,12,29,1078,0,5,2,0,3,3,54,23,2,2,4,7,3,10,5,2,166,0,2008,4,0,7,2,44,2,25,1,3,0,1,2,18,0,7,4,26,2,48,3,3,1,6,4,1,7,3,0,3,9,8,5,3,1,318,2,11,4,2,4,12,10,2,7,3,5,3,1,5,0,226,20,136,26,9,371,16,4,6,11,2,180,3,1,0,11,561,3,1,0,8,53,9,12,3,32,2,1,0,2,0,2,202,0,5,55,9,8,1,6,27,4,14,8,4,4,2,8,0,2,5,17,195,5,4,5,14,1
12,27,1,9,3,59,140,7,7,1,6,2,1,368,3,1,134,31,5,23,40,15,1,1,9,6,45,13,2,4,2,4,1,6,51,2,191,23,5,15,1,7,2,29,2,207,0,13,1,15,1,2,9,6,1,5,12,9,1,5,1,0,14,16,9,8,3,3,17,1,53,6,6,3,12,1,2,1,5,9,2,11,6,14,3,71,5,985,0,21,6,2,745,4,5,1,10,16,254,6,1,4,15,0,4,10,1,3,1,63,1,18,210,46,9,11,22,1,9,49,30,8,377,4,101,2,130,16,32,3,5,2,3,9,5,1,5,1,3,7,1,4,33,9,3,1,6,29,1,35,4,38,1,4,20,1,72,7,2,5,4,10,12,30,38,7,11,3,0,28,15,6,1,2,25,48,9,2,5,272,29,7,0,17,5,5,2,4,10,4,11,3,6,4,3,0,4,7,7,2,2,44,7,4,5,8,4,65,2,3,3,11,1,10,4,5,0,14,4,3,50,4,3,5,6,2,1,8,4,802,2,12,0,1,2,6,10,130,3,109,9,13,17,3,26,3,18,1,2,7,3,41,4,2,18,1,74
13,9,140,8,5,24,12,1,13,15,35,5,1,0,11,4,787,1,0,4,38,3,16,0,5,16,7,2,3,2,4,2,20,16,2,4,10,17,8,24,7,42,6,5,37,0,21,6,2,6,8,2,1,4,7,58,4,2,9,5,9,2,7,9,13,2,0,2,18,2,2,0,4,2,5,3,5,1,67,1,7,8,209,392,2,7,1,4,11,8,0,0,4,2,104,12,3,4,30,20,2,4,3,4,4,14,3,16,3,4,8,43,0,1,8,20,2,8,2,4,2,21,80,5,31,12,21,5,4,5,27,22,69,2,17,49,9,7,14,7,5,1,2,297,5,3,3,20,5,1,8,1,35,3,0,9,1,36,2,60,2,13,31,3,1,1,2,59,2,5,33,7,3,1,21,3,26,3,4,7,0,4,5,4,21,8,1,1,4,10,5,3,12,1,29,10,3,7,2,20,4,2,5,1,20,3,7,26,4,10,11,4,3,1,26,8,3,28,4,8,1,0,1,20,1,1,0,16,9,11,18,3,4,5,4,0,0,0,10,2,26,16,7,8,7,1,5,3,10,8,3,2,25,77,1,3,0
14,3,2,0,4,1,7,5,5,6,1,9,1260,2,5,1,3,6,21,8,3,7,37,3,20,10,3,6,14,3,3,73,2,9,3,17,4,1,2,11,1,3,2,1,48,6,5,3,0,3,12,14,4,3,15,2,0,25,2,7,3,7,3,30,8,44,4,200,1,73,7,5,55,149,0,7,29,1,4,264,5,4,21,17,3,9,7,24,31,14,4,11,3,2,45,2,1,4,1,6,3,6,37,18,4,2,2,1,1,11,30,4,3,45,4,0,3,2,5,1,6,0,22,25,384,12,2,2,2,3,5,4,12,4,3,20,5,2,2,4,125,1,2,6,1,0,11,40,48,7,4,152,5,6,1,4,8,3,5,15,62,14,15,13,1,4,4,4,1,3,2,2,9,2,2,5,5,11,32,2,0,34,0,2,184,2,911,2,7,11,4,1284,2,2079,1,5,4,28,3,3,21,1,14,9,0,2,8,1,6,2,0,38,2,4,10,10,12,7,2,78,19,10,11,8,0,3,24,3,3,3,7,4,2,9,0,4,66,3,13,1,883,2,0,97,4,34,175,2,94,1,2,57,1,3,3,3,2
15,4,3,7,3,5,28,1,1,2,39,0,6,20,24,7,3,10,6,5,3,11,6,2,205,4,123,3,14,4,2,10,3,2,547,2,4,7,1,16,54,62,17,2,14,7,4,0,5,1,27,7,79,1,10,27,4,8,7,4,3,16,9,563,18,125,2,8,2,2,12,55,3,5,10,1,10,8,110,43,15,4,64,25,7,3,10,3,9,6,4,15,3,18,12,2,15,7,4,216,17,4,10,7,3,2,1,6,5,1,6,2,1,10,152,6,7,4,9,238,3,109,14,2,3,4,11,23,6,0,22,6,17,4,3,4,18,0,11,4,4,1037,2,4,2,8,131,1,9,4,0,12,5,3,8,5,8,0,2,8,4,17,17,5,19,12,57,11,5,14,11,3,2165,3,4,2,10,1,15,10,4,13,2,48,6,312,38,10,2,6,1,5,1,12,26,28,27,82,2,7,5,5,7,2,5,121,3,3,2,5,3,140,33,18,1,1,194,11,10,15,6,8,58,0,10,4,1,3,5,40,6,25,34,8,12,21,172,8,1,29,9,4,4,3,3,64,4,7,0,15,4,10,25,4,22,111,33
16,55,15,1,8,5,31,2800,1,9,227,11,2,6,49,8,30,2688,80,9,6,11,1,4,1029,64,12,16,2,16,9,34,8,2,1257,20,2,5,4,2,7,4,4,2,4,14,10,0,2,0,2,0,21,5,84,3,5,2,178,15,3,194,192,4,13,2,7,6,9,2,19,3,2,4,30,25,2,6,3,8,11,6,1,2,86,4,4,6,80,2,2,267,2,1,2,9,3,3,3,17,0,27,1,5,4,6,11,34,3,144,4,3,2,7,1004,23,4,24,1,7,6,3,9,6,16,3,6,31,7,2,4,45,3,16,29,1,53,6,2,38,5,5,4,2,0,6,0,0,11,3,66,7,2,1523,7,32,1,8,1,3,28,4,6,4,0,115,5,21,4,6,0,18,6,9,5,8,6,1,6,7,6,45,9,156,13,1975,1,36,10,13,3,1,6,3,4,9,218,12,3,118,17,4,33,10,18,8,351,14,3,3,469,26,5,6,1,104,2,2,13,3,9,40,6,7,2,81,3,1,6,4,3,4,0,5,1,3,3,11,9,8,1147,2,73,1,0,55,10,10,290,3,2,15,2,9,0,2,3
17,4,8,10,21,1,385,8,4,7,18,3,5,2,1,1,5,4,3,2,5,0,2,16,3,1,2,3,10,10,0,5,5,5,7,59,1,16,5,20,2,22,2,4,13,4,5,28,134,34,6,3,6,19,2,15,9,2,4,6,5,7,3,0,64,2,2,4,12,23,8,6,18,12,5,5,9,5,4,6,2,20,352,1,0,13,1,2,7,1,3,4,6,541,75,4,2,2,5,20,3,40,25,4,7,0,22,6,2,1,5,135,5,4,53,360,15,2,2,22,8,2,8,2,3,6,4,2,3,3,10,8,3,4,24,23,4,14,4,5,19,11,5,10,9,3,1,3,8,17,12,3,1,8,40,5,48,3,43,6,6,2,366,18,0,19,16,1,27,3,2606,3,1,5,35,3,13,28,9,3,8,2,4,11,10,3,29,2,2,9,24,5,2,2,9,4,161,2,19,10,27,2,5,2,7,9,6,46,2,45,4,2,3,2,9,6,3,11,1,1,1,3,5,48,60,2265,2,4,10,7,4,20,11,5,4,1,3,46,336,3,1,3,13,3,2,1,23,13,5,0,5,3,7,1,1,11,14
18,7,16,6,34,1,10,4,8,12,2,4,21,1,94,12,29,2,9,3,16,3,0,1,5,6,2,19,13,23,1,77,20,7,77,3,2,13,1,93,43,30,16,8,5,2,2,8,48,2,3,1,46,1,3,3,1,2,183,3,5,30,7,4,29,3,82,1,0,2,5,3,2,2,416,213,6,3,6,1,4,6,38,27,25,7,7,45,16,112,1,4,19,2,28,10,4,19,2,170,4,12,39,3,2,8,4,0,6,15,4,1,1,3,4,6,2,3,37,13,0,81,4,13,2,2,15,5,22,4,2,15,5,5,18,129,2,7,3,2,93,3,4,3,1,3,2,16,7,216,7,0,8,2,1,1,0,45,2,10,685,4,36,5,76,9,1,3,11,2,2,8,3,7,1,6,7,2,17,3,2,2,1,11,9,2,2,9,3,3,3,6,3,15,1,3,7,3,1,19,1,39,1,5,4,5,9,2,13,0,3,14,8,2,1,4,67,0,2,8,22,8,9,23,16,3,3,129,0,12,2,7,10,3,15,44,2,24,4,16,17,37,3,231,2,4,21,45,4,0,7,123,1,23,9,21,11
19,211,2,651,94,2,4,15,2,8,18,15,0,7,4,21,1,3,21,5,11,7,333,5,2,4,2,1,39,4,4,2,2,4,2,5,3,6,4,3,5,8,5,3,13,1,4,12,9,17,10,2,14,732,2677,141,4,2,8,19,4,18,9,16,101,3,10,28,474,2,55,21,4,4,145,3,5,14,0,8,5,6,13,15,157,12,0,9,5,2,7,4,25,0,7,7,30,21,36,4,8,16,21,9,0,4,11,18,3,3,7,3,32,27,31,672,8,3,6,29,6,3,1,8,3,1,1,3,4,4,2,4,4,10,8,6,1,3,9,269,18,4,4,9,3,9,1,56,277,4,1,1,15,32,16,5,132,30,6,4,8,4,3,4,42,19,98,2,5,8,9,3,0,8,3,12,14,11,2,8,4,12,3,2,19,1,2,4,3,4,2,1,12,1,5,5,78,10,4,4,12,6,1,5,13,2,6,17,1,169,8,10,0,11,0,5,2,3,5,0,3,13,7,1,1,18,9,12,7,2,11,11,14,12,3,19,1,4,1,8,36,14,1,7,12,2,6,2755,1,1,26,3,3,4,3,11,615
20,3,9,16,28,11,7,95,7,5,4,1,26,1,1,39,1,1,11,1,37,1,7,21,11,14,4,40,2,11,4,78,1,6,9,2,2755,14,0,3,181,5,3,17,71,11,14,6,6,4,1,1,12,4,3,11,2,17,2,0,2,230,6,1,3,5,7,4,2,9,8,16,3,803,274,11,9,2,10,10,1,1,4,1,6,8,18,180,53,5,7,3,23,4,0,3,4,2,22,8,12,11,6,5,3,1,2228,1,0,5,5,1,312,0,55,1,686,1,9,23,8,2,4,14,23,2,3,7,0,5,2,2,22,9,8,7,40,3,2,2,5,1,2,7,67,1,155,32,12,4,3,182,8,4,0,3,11,13,31,2,3,1,2,5,48,1,26,7,16,4,27,0,4,9,5,4,4,0,43,6,2193,5,2,10,17,6,34,9,4,19,3,3,12,85,10,2,6,7,1,5,3,2,54,11,6,4,3,3,2,2,6,4,7,7,14,3,2,3,7,4,44,16,0,4,15,7,1,9,1,7,3,3,1,12,5,1,1723,19,5,3,3,1,1,1,33,1,0,7,3,4,5,2,43,5,0,10,3
21,4,8,2,5,2,6,11,2,36,10,0,1,3,6,3,11,6,602,3,5,1,9,8,11,4,4,7,3,129,2,2,0,105,5,2,30,13,4,4,26,6,9,5,1,24,18,591,13,4,3,1,36,5,20,23,4,14,11,5,1,2,2,4,15,2,6,0,17,37,5,2,1,1,7,0,49,8,3,2,14,19,130,2,13,64,15,1,7,7,28,4,3,0,39,3,157,2,6,3,10,1,1,3,2,7,5,2,15,34,6,2,38,4,3,8,1,11,0,2,9,1,7,3,13,2,1,6,42,0,1,13,15,1,1,4,7,6,0,9,4,7,13,3,4,13,58,14,5,2,9,6,6,21,2,467,14,43,10,7,1,210,15,24,9,6,4,34,41,7,15,5,376,2,3,5,17,3,5,3,5,8,9,4,7,0,8,1129,534,5,16,0,1,4,2,10,2,1,2,234,73,4,8,13,39,2,1,4,9,2,5,4,20,1,10,0,2,18,5,5,35,7,9,9,11,5,5,8,10,13,2,4,181,54,40,12,12,14,3,8,1,8,15,91,5,4,0,8,88,1,11,2,0,1,2,13,26
22,10,8,1,26,11,3,859,4,1,6,29,9,7,6,10,11,4,30,71,16,3,3,8,15,3,11,16,2,7,13,3,1,27,598,3,2,217,3,0,20,9,20,6,1,21,7,1,1,1,1,7,12,6,53,0,3,21,2,3,3,5,1,37,616,6,4,7,2,19,10,3,2,4,4,3,9,4,0,18,77,2,4,6,4,8,4,13,2,49,8,10,3,6,22,45,10,4,4,24,23,37,2,3,5,8,0,60,11,0,1,13,3,7,4,8,1,8,4,17,16,2,126,3,5,25,3,889,10,10,7,6,0,16,2,1,3,10,50,6,0,4,6,2,2,706,2,6,3,29,12,3,1,1320,3,5,8,6,1,1,4,9,21,8,10,3,7,4,3,2,31,1283,5,1,6,3,5,1,5,1,6,2,6,5,1,5,5,3,2,2,2,26,7,745,14,11,0,4,74,6,2,2,5,7,3,22,46,8,4,2,6,7,5,58,11,9,0,3,1,29,460,1,4,2,26,4,2,12,9,8,0,3,7,2,6,8,7,3,56,9,125,4,1,4,96,4,13,11,3,6,28,2,9,13,276,1,6
23,7,4,1,7,3,1,1,4,3,72,0,458,5,6,2,7,2,154,8,1,5,4,0,3,4,4,0,5,7,8,13,4,46,25,5,2,6,1,22,7,2,1,0,49,7,1,2,39,9,3,4,8,2,4,3,4,3,2,1,2,12,3,52,8,16,9,2,1,3,3,1,6,33,3,2,10,3,3,12,30,1,7,3,1,8,1,3,1,2,1,407,971,4,12,15,3,4,51,3,4,3,3,12,10,14,4,1,3,2,7,3,11,4,4,5,6,24,0,11,12,3,3,3,8,3,32,7,4,4,2,3,1,5,79,3,1,44,2,2,20,14,1,2,6,6,154,28,77,3,126,4,4,2,6,2,39,2,16,7,5,0,1,2,2,265,4,26,2,68,0,2,1,0,1,225,1,3,12,2,1,1,1,3,2,58,17,92,3,25,3,13,13,4,1205,3,7,12,37,1,0,29,6,9,3,10,1,2,6,0,3,2,5,103,2,6,3,1,8,2,1157,5,0,5,8,18,1,105,0,6,1,4,10,4,219,1,8,1,3,981,438,3,10,333,8,23,3,1,12,12,2,8,5,18,73,3,2
24,4,302,11,20,4,1,4,28,1,3,11,2,7,19,44,5,17,9,2,12,201,4,7,26,151,19,308,6,7,3,49,0,6,1,4,2,10,5,21,8,76,5,4,1,252,1,20,2,19,7,2,383,2,7,4,1,2,13,3,162,7,13,44,2,16,10,21,5,18,7,15,2,22,2,13,67,13,19,170,1721,4,12,12,3,4,9,3,21,3,38,55,16,2,21,2,1,8,41,5,5,2,0,6,19,5,9,79,4,95,5,1,3,31,1,2,4,4,167,3,526,14,0,3,6,16,35,15,3,0,8,3078,1909,26,0,15,8,13,8,2,17,1,0,3,21,9,3,600,13,96,6,1,0,185,50,265,3,1,2,2,46,14,12,10,15,5,115,1,10,2,10,1,24,7,12,18,0,21,4,120,44,126,7,24,14,2,2,11,3,2,20,20,8,9,908,84,6,3,1,10,1,14,7,150,16,0,5,2,343,3,3,0,8,6,27,50,4,5,4,3,0,1,0,5,2,9,21,88,1,8,1,7,5,4,107,10,4,4,19,2,5,2,1,2,4,8,2,16,0,8,2,4,0,1,7,0,1
