0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
533,676,1553,1190,1550,2141,1615,3031,1642,1281,1036,1173,6783,1799,893,1915
1319,1286,6678,884,3153,869,4071,1670,860,2098,1921,1079,2431,2355,2027,2354
471,1419,2336,1037,472,1595,2166,1126,2861,473,836,503,1450,873,559,709
2859,1071,1076,1626,1681,1035,1803,1248,999,1068,545,6115,1472,971,1419,1035
3217,4315,811,1717,1084,973,585,1510,2150,534,1379,737,1090,461,5584,3304
1914,788,1553,720,1662,2143,2133,2525,1220,349,2896,1126,3726,1073,369,443
709,743,435,495,681,923,1078,1021,1248,395,2537,599,940,771,2188,490
1317,1694,1273,1602,778,1131,1065,507,1225,1152,1580,347,863,1230,1104,1411
919,2746,633,2274,1350,1736,909,2420,1542,3370,2116,3698,1409,2717,1040,785
661,2760,1329,734,906,679,2048,1174,3416,856,2381,8513,1763,814,1508,1336
3183,840,1309,1450,10765,1360,914,1001,1388,923,1919,782,3021,664,906,3009
1506,930,1425,686,1132,1502,1079,565,517,1544,2143,1627,1195,735,1425,794
2239,707,408,1504,6938,752,513,423,1298,1777,1388,1225,981,1116,360,1104
356,648,1100,859,885,530,896,1157,1284,507,1154,2433,1313,1645,971,736
1566,1447,3095,1139,1122,2425,852,1775,3679,771,965,751,1301,1055,831,1016
840,702,724,2285,758,546,1252,822,3805,2135,1486,1545,1316,554,916,1923
2239,2569,1058,841,1144,861,1615,3604,332,703,2675,2010,896,750,1048,1275
756,920,392,730,844,1037,877,859,1506,478,662,1629,535,833,865,1433
1308,847,1340,612,617,731,2559,776,1218,1025,23702,7844,812,956,771,933
2155,2016,825,866,3240,1029,1085,555,4090,1028,1756,1593,1545,1085,1853,3156
1121,1262,930,825,642,1225,1682,1218,1017,1122,1563,655,892,1527,3496,1420
1938,520,3633,1852,2042,640,717,1404,1330,1089,952,721,1696,2613,846,1622
1649,3070,2321,1301,1625,2411,513,2016,1787,3418,1068,1722,3749,5174,6064,1668
1059,1947,4803,2332,893,948,1632,1097,1284,1502,1337,1238,1051,410,2182,1643
418,667,609,877,789,1063,543,1458,1895,1119,1218,1308,3296,1056,1731,898
653,623,1438,850,2116,775,435,394,688,483,897,1059,1289,727,1873,653
531,1810,685,530,496,1152,941,7776,1385,532,2098,740,1641,653,579,1077
618,570,742,643,664,386,975,1512,1713,870,589,242,1999,868,472,639
2769,751,1885,2582,2052,1748,1299,1941,1680,1747,1294,965,1344,781,876,1250
1234,1308,3850,1488,1017,551,4051,597,2549,2370,615,1350,417,580,1400,1970
981,876,735,937,497,2009,2306,1030,1102,1281,1291,646,950,1340,924,762
1620,966,1453,6978,635,1629,592,621,1347,1458,1332,2247,888,780,1674,1823
2842,734,1376,2864,1877,553,1644,607,420,655,3109,641,6764,1056,1392,541
973,1495,2300,2986,1909,439,1787,707,2215,733,4331,1642,873,496,955,1196
783,1373,1030,796,2306,1248,1138,930,1143,874,305,645,880,874,1799,1614
613,580,621,576,463,1142,634,6407,1403,786,2958,1654,1334,942,3530,3197
1147,1226,807,944,454,650,1097,452,1578,469,1741,972,785,1353,742,1195
1950,5116,791,1630,623,1503,1001,268,669,968,2107,517,462,359,625,1484
2168,535,459,3531,685,1671,1012,881,874,1047,1134,1110,2524,1610,953,944
2701,1075,824,908,5269,2709,1121,3420,1006,1435,2311,1430,6254,1253,897,9303
2887,612,817,681,986,2049,1438,1310,616,794,1354,1145,577,1684,1868,495
1695,5525,534,10045,1584,918,560,2358,890,1759,1376,1657,770,3073,576,1354
415,748,988,1903,775,1230,2244,634,2402,1373,1085,2086,1060,798,1848,1941
1201,922,1929,1274,500,915,715,781,1150,1466,499,1095,871,946,1584,549
2085,3614,1273,1325,1727,2639,1900,1897,1629,766,846,1166,1168,426,1217,1049
1907,1062,1536,500,1117,1382,3448,335,1584,1360,1936,970,936,773,670,1074
3866,1001,1711,1865,2807,1552,2084,1284,645,1588,969,1180,4105,2357,420,2587
715,671,1868,1236,462,1101,892,763,1308,1125,548,589,1261,1641,1203,1176
1383,1710,1017,1122,1380,1364,1070,900,688,1790,887,1760,983,1780,418,632
928,618,1470,1471,2756,1997,505,733,4143,4692,10678,1208,483,1574,16535,1549
2426,1190,4722,900,3037,4212,2307,1140,3730,791,1131,5266,475,1591,1576,2456
541,1277,1351,1166,1259,1240,858,943,1060,1007,689,1155,723,2419,786,2996
5084,1865,1210,879,2011,796,826,587,939,855,1464,636,430,1314,2013,829
1090,801,369,823,1651,546,591,1474,857,1026,1304,936,712,1044,1704,1165
2229,485,1158,1085,2013,1220,773,855,1577,1032,495,2883,1740,1445,1026,1450
2292,1573,1108,2101,3515,672,2424,984,2075,652,1379,586,1757,1324,1787,1417
1161,1609,1351,3256,1015,725,1556,2342,1954,297,1650,2441,649,527,485,2800
2867,1163,1023,801,1581,872,1623,3353,3368,1376,967,911,740,1157,1245,2851
575,1629,1393,1602,2190,2071,1651,983,680,3511,867,1878,1285,1603,1326,1418
900,1153,1118,938,1291,1250,1493,1268,476,1210,497,1009,1858,677,968,1998
840,944,880,3546,1339,634,745,1169,823,9525,548,318,1373,751,619,1477
2461,600,547,3987,1252,863,2650,1133,805,2765,873,432,1587,1720,868,2407
1187,3658,1832,1817,1918,568,652,2284,1438,982,435,541,1117,1651,1526,1145
2275,889,2138,952,1305,1415,1469,2016,1786,1366,1759,1351,1297,1850,913,1346
558,532,1710,1709,359,531,897,1576,465,1576,874,971,2038,1128,1275,1158
1494,1000,581,506,529,1281,720,1360,549,605,1215,557,1705,722,1480,6299
2670,1102,1698,1549,2243,856,1275,834,1207,2881,780,456,1270,3114,1128,2419
3291,531,738,657,1497,1356,932,1644,984,978,663,2354,834,452,2181,1075
947,5237,657,1011,3763,2224,1825,2688,1127,480,619,1228,4099,1581,672,610
1338,540,1416,1153,756,796,1795,586,998,1028,1857,1422,920,1141,2712,2423
2097,1558,1470,1507,932,2726,897,1137,422,1151,1190,770,1428,1554,1035,384
417,2785,876,739,721,564,1156,396,406,941,456,317,328,572,1056,1738
1133,943,2651,1454,948,944,1223,1051,1855,701,1430,10096,771,544,1590,3504
1252,828,2562,592,1598,455,724,1519,1131,976,2454,1862,1714,1057,5635,3558
721,1124,1682,881,2566,764,736,1028,2960,940,594,2880,2790,1513,968,4409
621,1152,622,1956,1693,1800,1548,1412,770,907,569,706,1610,3587,4054,2127
419,874,881,865,2058,809,2187,1572,677,975,1091,816,1107,358,583,943
5893,1108,963,840,4210,654,715,355,1294,1404,6873,2194,1362,1843,858,488
1845,2979,4278,1408,3170,1135,585,3821,3068,1072,1259,1054,761,784,648,1542
523,986,407,392,830,241,839,449,687,557,414,739,1331,246,547,985
572,885,1597,950,908,3469,573,1282,3587,594,527,917,998,533,937,1621
1618,972,1489,828,451,407,620,1332,740,1222,3473,677,545,645,1062,1088
2700,1118,2440,954,993,2482,1190,1782,1871,831,693,718,692,745,1107,637
1512,817,1125,913,2046,683,1240,1368,1168,1975,1157,4881,563,3258,743,682
1424,1421,5639,1878,905,1044,1553,1908,1502,1306,1389,886,2354,1341,1956,827
1416,996,1520,1490,2331,2626,1789,1730,1996,2777,2277,1332,643,848,2116,4002
951,2672,428,933,799,646,906,1099,1088,787,2416,1576,1409,1300,1556,506
4606,984,2867,12138,4555,3878,1833,1063,1095,2520,1736,2105,735,801,9205,2585
1216,1543,1120,1269,1302,1104,1033,1143,2294,1034,1229,3387,1199,630,3969,785
1012,331,1032,732,3370,1088,1480,368,3196,1199,1212,393,1047,820,684,1060
1112,854,481,693,1101,1109,1150,500,658,718,942,558,769,1062,935,1207
1289,1660,1919,1050,2804,634,1068,2801,2050,1047,3216,1141,1122,920,1540,1133
1523,737,2564,1359,2360,1121,1353,1475,398,1022,696,1276,2341,1947,941,3232
1037,859,1010,1792,1516,1167,1108,1017,324,397,1005,387,786,689,401,987
791,680,1401,1460,4984,606,1597,3383,502,563,10125,3913,1095,578,542,1474
1275,1548,2906,2405,752,575,539,2250,843,1723,1990,756,2386,810,333,1523
920,2362,1165,944,2236,1107,1452,1004,2239,2370,1667,917,794,2322,1014,4394
1276,1016,5306,963,732,2470,793,1398,638,1655,740,1581,982,788,2583,1081
3805,1090,1291,736,3582,1450,1398,1070,984,807,927,4684,459,2876,2046,926
1006,1684,2315,1630,844,2291,1519,2375,1266,2067,1001,3860,1038,1410,1101,1099
643,1789,896,889,1194,1848,760,573,761,814,815,803,1325,375,313,785
1392,745,532,528,580,918,628,1683,1379,691,685,1871,850,1789,638,1180
880,642,3656,508,1788,1754,820,2462,3362,610,711,1140,1147,1691,30256,971
390,511,1193,614,1415,690,368,1782,826,985,1507,623,1028,978,446,806
936,1351,2162,2349,1275,7644,2804,1132,1248,830,1096,619,2564,1476,530,1584
846,1697,695,1250,1280,958,1760,1693,1809,1900,4260,616,1517,692,760,3428
2435,1083,2589,982,797,44769,996,1853,1747,1309,1300,1183,702,17298,1125,1220
3030,2868,1707,1399,711,1073,1055,901,907,1099,1577,819,2193,1302,1517,450
4179,561,1693,681,2961,1082,1511,1742,2986,413,1083,612,2069,1597,522,774
1534,430,847,795,1941,941,1129,1566,6085,1230,620,982,4542,2735,1307,820
1297,472,1180,941,2054,1415,997,1141,1547,3691,557,1649,1346,1859,698,1991
1326,536,911,517,2461,799,1275,464,862,571,1716,3253,1106,1688,614,1737
878,801,834,1628,671,741,1099,585,1316,2440,1319,1765,876,931,2231,2630
283,740,1206,1043,1432,1464,1009,1233,1563,459,1352,941,2266,823,718,285
1363,1070,710,1543,1370,1337,1653,1390,2634,1032,936,488,2089,1437,987,737
700,1151,2230,1291,2364,740,823,2153,2253,1138,1302,940,1415,401,805,1295
1007,936,1946,862,1841,1818,1816,5775,1275,717,1487,2053,778,837,800,806
439,590,2082,939,1210,429,1102,1341,1208,1208,1690,1245,735,1391,353,748
1111,1758,696,920,3744,1373,2785,379,2064,592,431,2219,525,921,497,1321
2166,980,991,851,1607,5248,647,970,2217,2071,3475,3096,2058,880,1947,799
7307,1372,1933,2124,4407,1420,951,658,2333,425,4427,2301,1376,3310,2227,2162
958,1176,1205,757,1500,1268,928,951,1305,487,1330,1555,1422,579,1145,746
1223,1656,334,546,594,485,2067,546,638,471,490,496,585,897,880,405
667,744,924,595,1268,542,975,1823,1203,1867,301,1818,469,1223,487,651
2109,560,1800,1349,1356,1851,568,1886,1306,897,1871,1178,1191,2964,574,299
846,1654,4839,3017,598,1033,1687,1094,628,2153,2551,4886,9483,1425,2508,4206
600,2760,1642,4574,893,1714,2897,617,5633,760,1229,1481,532,926,1670,1380
1714,704,2579,1230,563,848,791,842,1984,592,1201,2408,897,2864,1766,1400
947,1105,1725,1453,1192,1322,1273,2311,1838,1084,4057,1737,518,2344,1632,971
1066,287,685,1570,896,1365,382,523,455,528,1215,554,748,492,511,704
1731,1387,935,1770,611,1118,4765,732,3931,1462,4270,991,2162,2327,2580,2520
858,1052,1366,501,6351,472,939,1006,4587,5880,1151,4508,1543,2434,1121,1221
1242,1490,962,5729,1214,1428,1041,3657,1912,846,1517,1759,1818,2011,1040,1076
587,2454,2798,974,1331,1571,617,2000,1106,1445,1067,1374,1295,1365,2373,2565
1081,7019,771,2123,770,663,2842,606,1102,345,917,3184,1353,788,733,839
576,1503,586,664,610,451,592,600,515,1303,2277,950,586,670,1268,584
1109,5306,2813,539,678,1394,1758,4001,1617,1500,1333,3000,953,473,1180,1802
1127,1265,1843,2019,578,471,1194,542,2649,4502,2705,716,719,1302,1824,1196
1656,678,498,1231,1191,1392,814,316,482,778,491,391,1053,567,1666,932
6277,1848,1245,1453,2301,1045,355,477,409,1771,656,675,1523,1497,444,856
2311,748,1472,1737,780,670,1512,2849,770,658,912,628,1755,1175,2139,2140
2057,396,2220,807,1441,1381,732,1446,2904,1240,1584,2208,3042,1764,1085,934
758,993,1682,1530,1190,1094,2046,1220,980,496,840,1312,1329,1154,728,3378
822,1615,657,1560,395,2065,678,923,2488,695,638,1552,1014,1639,3924,881
1146,795,1061,1137,1333,4427,1505,3037,4440,855,5663,563,2478,4004,3119,1656
2559,984,3753,1434,573,863,1552,1591,467,3146,2742,1524,819,811,1568,624
1034,1207,465,1647,2035,3372,565,3218,802,762,2547,3497,1717,484,2283,596
1361,1185,1252,13256,5436,4891,612,7994,1107,1315,1045,4715,1756,1440,1466,1240
1071,2004,1664,1180,939,696,14923,1348,2003,1723,797,1916,846,573,3029,1366
737,2237,1562,365,2164,1025,487,1056,2107,4558,1129,762,739,1235,661,707
594,4675,361,1257,1298,1457,989,2979,3369,721,1332,916,996,507,1015,1026
587,846,1204,1961,1375,700,1587,2195,389,1366,1191,1232,716,816,1299,1407
3128,784,710,1753,1104,1076,407,2520,586,1872,638,669,1714,1844,826,1338
1013,1232,1528,941,656,2152,1269,2907,1886,530,1343,507,700,2808,1590,1209
1400,1421,948,979,2370,674,1419,1139,1740,1085,610,2081,1101,620,1256,633
3110,731,1791,3965,2906,3809,1045,375,2368,1304,4785,5864,991,629,992,539
1385,1384,2463,1668,1618,1965,1334,1315,980,4151,731,1879,1192,1796,616,1839
768,1220,2064,1513,1668,1879,1763,511,1967,879,537,968,631,688,2804,848
891,556,2772,2727,8613,762,1060,759,537,1410,662,1901,988,846,826,756
1256,1471,946,1198,590,403,604,1049,889,1326,269,838,564,1173,1079,2079
1365,1188,885,466,1705,1327,716,1377,3012,2485,2724,2249,928,1189,1488,573
664,651,1226,1158,528,500,504,1682,1123,2494,1401,1106,1165,599,1245,2780
886,17431,693,1467,3576,5224,617,1024,4297,771,1292,3972,2154,947,1035,1333
708,655,593,2362,787,3484,496,2748,735,706,491,994,918,6834,319,2682
2306,1814,5696,1124,749,1818,800,3150,1407,1222,1903,632,564,827,1435,1127
606,930,742,3341,214,1264,859,1592,358,858,849,798,937,1558,2279,892
755,1104,2822,1023,1669,7521,328,1632,1048,570,1462,741,1791,1302,1214,691
627,1603,1200,1041,1677,1131,1185,1117,1302,3080,863,1415,1567,3877,758,3198
1181,957,696,3047,554,1628,1437,674,966,828,1034,1023,1864,1046,1051,1464
1542,566,1694,1688,1578,512,2082,1277,595,649,448,1590,649,497,1529,2222
498,1892,1046,4303,712,1068,1396,952,3663,706,891,1523,1163,2615,909,2163
782,1494,892,667,1559,432,619,1161,959,388,673,616,695,410,2466,739
958,1473,733,881,1230,2128,444,3953,628,1122,1198,680,1118,1657,603,1479
1013,416,1886,1677,7147,893,5137,2249,1448,2934,991,2158,1097,1040,2066,3130
7962,2070,2312,852,913,1025,834,3378,485,684,1334,2588,2184,1446,615,454
1823,1417,1651,566,824,1402,2056,768,3777,1956,362,619,5866,587,1074,1235
6086,1322,2543,665,2635,1639,1083,16015,1307,1198,399,4720,890,626,1414,993
771,1562,2099,730,890,984,1026,1167,881,650,3533,646,2522,2167,576,2369
568,793,769,717,10833,1080,1361,740,821,718,905,1000,993,1011,1346,537
791,681,972,639,1147,631,703,2277,1802,637,1395,486,1244,876,646,1667
607,1527,1133,988,1471,498,734,781,1743,485,866,1254,944,3368,1183,698
3713,1537,2856,670,1215,1120,2016,606,1207,1586,551,1017,1509,1317,815,697
1322,5403,1034,1107,3495,1080,926,787,1800,665,3411,721,2069,6159,1631,847
1475,706,992,442,580,708,385,927,982,621,569,1395,604,662,1016,335
1290,699,1113,2044,697,407,740,820,1011,1393,496,1218,747,996,352,1100
5063,2149,1926,427,903,1625,1132,1051,1607,1291,1074,848,2506,992,1670,3365
822,1008,5167,954,859,797,1547,548,901,832,1089,546,924,651,1413,1007
582,1211,3610,727,3425,546,815,712,490,540,1126,1639,2695,893,919,340
640,1270,719,1435,674,6417,285,1266,586,2701,1122,988,851,690,1613,1136
1635,1274,1337,967,1085,508,7664,2335,1530,1777,1959,1514,1149,2610,892,735
1517,1367,1353,1113,550,1511,3716,931,1458,596,403,4144,1154,1195,1400,1236
503,451,1393,540,1078,1285,1031,674,409,554,319,877,381,848,2194,1245
1538,2286,897,7253,1008,2586,884,1370,1354,1213,959,1171,1216,3377,1570,1989
3638,441,910,317,1329,278,740,2791,898,1565,1061,1343,1248,497,1659,467
469,2440,2405,1343,1239,811,1723,965,1078,3101,1679,1439,560,2243,1653,2834
859,1021,816,857,1048,3334,821,3556,1145,995,3364,969,433,2545,1987,386
1466,610,3137,813,1199,891,4546,1636,3659,9496,3116,1143,676,1417,748,925
1159,890,948,2460,1129,1672,767,1605,1340,3041,1159,1221,488,993,564,690
1247,723,754,522,594,1066,564,1598,1956,1974,483,976,499,1429,1901,1237
478,671,1197,1095,863,797,1613,987,726,608,2809,619,2351,757,1315,722
755,861,674,1566,1036,549,1231,645,538,985,1098,785,1071,584,1308,1006
673,497,1973,679,1236,1126,542,1200,568,916,985,997,559,5295,1080,769
1367,2146,1222,832,792,2389,1988,1472,794,891,2843,1620,722,2480,2782,2302
713,1545,1232,1298,442,1642,545,3603,2041,2536,736,909,555,8579,1744,1729
1008,2311,1147,696,482,666,761,1344,6075,6843,1023,1706,641,743,2265,2497
1976,1370,542,646,1474,1151,441,1235,998,901,860,1140,2443,1902,2472,8785
1426,1073,793,940,1679,1592,1025,2771,1123,1498,1076,1273,877,1367,824,823
966,630,1765,1507,2641,1626,1140,650,1079,3012,1302,1430,1145,1499,3353,1360
1084,659,742,1142,2103,461,814,1021,715,977,1104,1009,719,2250,1266,892
2122,759,983,1559,1591,709,964,1093,1008,3111,597,2236,970,499,542,1166
