,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,18,18,17,9,21,21,20,17,16,16,17,13,21,6,19,23,19,27,24,19,22,21,14,22,25,26,30,16,14,18,19,23,20,20,22,8,23,15,10,23,18,19,27,29,13,20,8,21,17,18,11,18,14,26,24,15,19,25,22,12,19,19,20,14,23,23,12,21,23,16,23,24,9,11,19,23,16,14,20,22,20,18,21,19,13,15,26,17,21,15,17,28,19,22,14,26,20,21,23,19,19,16,15,12,22,19,15,8,17,18,17,13,18,23,11,22,21,27,28,23,7,18,24,17,19,23,13,20,10,19,18,19,18,12,27,13,25,20,16,18,16,23,20,12,16,14,16,15,14,22,19,21,16,15,18,16,12,21,17,20,14,19,14,15,14,27,19,20,25,12,26,22,13,21,28,17,10,16,13,24,7,19,20,22,19,15,24,25,18,27,25,21,14,24,14,22,27,24,14,12,24,17,14,27,12,12,26,21,21,24,22,22,19,20,24,21,20,20,14,22,20,22,12,25,27,19,15,23,8,24,25,27,21,25,27,9,15,24,26,17,21,25,14,8,22,24,18,29,18,10,26,20,7,17,23,19
11,22,21,12,19,26,23,17,16,18,13,20,17,12,11,21,15,20,28,19,9,7,21,15,24,22,12,20,10,14,19,18,22,22,23,15,27,26,26,21,19,17,8,27,11,27,8,17,15,22,19,22,21,23,17,18,22,22,17,20,28,22,21,16,22,25,15,19,19,23,15,12,21,17,22,10,26,23,21,17,22,24,26,14,28,25,24,19,24,21,9,15,18,25,28,23,23,18,23,21,19,15,23,20,19,15,16,22,12,18,17,21,18,19,26,23,23,20,12,19,15,15,21,24,21,21,19,24,9,23,23,7,15,26,16,14,24,27,23,26,10,27,17,17,26,12,21,14,19,10,16,20,25,20,18,25,19,20,23,14,17,22,19,12,23,11,24,20,19,9,21,11,15,23,21,16,19,20,17,13,23,27,19,27,18,27,29,21,19,23,15,17,18,28,22,18,14,15,18,20,25,19,15,23,16,13,21,14,14,14,20,24,14,7,20,18,25,10,12,26,12,24,22,20,23,13,16,23,18,25,16,27,27,17,23,15,17,24,22,28,15,21,21,24,15,18,15,17,17,10,27,23,26,19,18,11,16
12,19,17,18,19,25,17,20,21,19,21,18,14,17,29,15,24,10,9,14,15,13,16,23,11,14,10,17,26,17,14,22,17,9,11,19,18,8,20,20,15,21,9,23,21,24,25,12,20,24,15,16,23,27,14,21,17,17,17,21,15,12,20,25,19,19,14,16,14,15,15,24,15,23,26,21,21,18,17,9,18,12,9,15,28,24,12,12,18,25,16,21,17,17,16,25,16,13,16,23,15,23,20,20,14,15,24,22,23,19,21,19,21,17,14,17,22,25,20,14,26,28,20,23,24,18,15,26,23,23,8,10,16,15,26,14,16,21,7,14,14,26,12,22,12,13,18,25,10,21,15,25,15,16,11,21,20,9,27,18,26,17,23,26,11,13,17,22,17,20,19,24,24,10,12,27,19,20,15,16,14,10,15,14,19,13,21,19,20,22,26,24,18,22,30,28,14,18,21,18,17,12,20,15,22,19,19,22,23,15,22,18,24,15,21,25,22,19,17,16,22,21,17,24,10,16,24,18,18,13,25,20,17,21,24,17,19,13,19,13,20,26,18,13,21,9,11,15,22,15,15,24,23,18,26,18,21
13,21,23,15,20,9,24,18,16,15,27,25,21,20,17,20,14,20,20,13,17,20,26,19,26,18,17,12,18,28,23,24,24,23,24,21,17,16,15,28,17,25,21,23,18,16,10,26,19,16,27,21,15,25,26,19,21,17,27,18,25,19,22,16,16,15,10,14,22,14,12,19,22,20,16,15,19,18,26,18,20,22,17,25,13,18,8,15,19,16,17,26,21,17,12,18,25,24,23,17,17,25,18,10,19,25,17,14,22,13,16,19,16,12,19,17,17,17,24,22,27,20,26,22,19,12,16,16,25,24,13,10,20,10,26,19,25,17,23,17,21,21,21,19,7,27,20,12,20,13,20,23,22,15,18,21,15,18,17,14,8,18,23,17,16,23,13,22,24,20,12,14,17,15,11,14,17,16,20,21,15,22,26,20,14,22,24,14,19,8,18,26,13,26,19,23,16,18,19,12,25,17,29,15,16,23,17,24,20,20,16,18,22,20,14,10,14,17,14,12,9,20,12,26,12,23,14,29,17,26,21,27,15,24,20,27,22,14,12,21,20,22,18,22,17,20,16,21,20,25,20,17,22,28,22,21,15
14,26,15,23,15,20,19,16,16,20,19,19,19,16,16,29,12,11,18,23,15,24,22,30,17,13,15,17,23,20,28,20,19,12,23,14,17,28,24,23,23,24,19,27,17,9,23,15,18,21,12,17,27,17,18,16,24,13,26,23,23,11,22,21,16,17,20,15,21,18,27,13,23,11,18,12,27,17,21,17,26,19,16,20,10,10,23,19,16,23,21,25,16,28,23,25,21,19,25,16,14,19,11,20,11,9,21,12,20,19,12,12,25,26,18,24,12,22,29,19,12,23,28,24,17,21,11,8,20,23,21,24,25,14,23,18,24,15,21,21,23,19,23,15,20,25,25,20,24,14,22,14,24,10,15,18,25,19,18,25,27,13,17,28,24,18,14,29,21,21,16,24,13,22,16,24,23,23,12,21,17,23,13,27,25,24,19,12,22,13,15,17,15,13,18,23,19,22,13,14,12,20,16,20,23,20,12,9,14,21,15,21,13,18,19,25,22,25,17,15,20,20,22,19,18,17,14,26,10,24,17,18,23,24,22,17,23,24,21,21,19,17,25,22,18,19,18,22,26,17,19,25,12,22,22,13,14
15,15,18,12,21,18,26,23,14,9,19,14,18,20,21,23,13,13,15,28,18,13,8,23,17,10,17,22,19,24,20,16,27,22,26,15,21,17,16,14,17,22,11,24,22,21,24,14,20,9,25,20,25,20,17,21,17,18,14,18,19,19,26,15,22,9,23,23,18,17,22,18,17,21,17,15,11,27,17,15,14,22,23,21,17,20,26,27,21,18,24,25,12,17,14,25,16,19,15,23,23,21,17,22,17,28,17,27,24,20,17,16,21,24,17,19,19,20,19,13,21,13,22,18,10,15,16,12,15,23,18,20,27,20,25,16,22,26,10,24,16,18,19,19,27,23,21,27,9,20,16,24,19,18,25,18,26,16,25,16,18,14,24,21,14,19,16,24,25,9,9,12,11,17,10,19,19,11,20,11,21,18,21,20,25,22,14,7,15,14,19,27,19,10,15,8,14,28,6,17,15,21,19,25,21,23,23,23,12,18,12,28,15,15,17,20,15,17,14,21,11,9,19,17,23,28,17,22,23,12,9,17,11,16,20,23,19,18,21,22,20,22,23,20,14,12,22,22,26,28,16,20,20,17,19,16,19
16,16,23,10,23,13,17,26,26,25,20,13,23,8,14,12,20,22,20,17,9,15,19,16,15,21,16,8,18,13,19,21,18,29,11,27,9,24,17,20,21,15,22,24,16,17,24,18,23,14,15,13,17,27,26,25,16,21,18,12,23,14,18,9,23,17,20,13,28,20,12,27,19,21,22,24,11,17,25,12,17,20,29,26,17,18,20,15,16,22,14,28,29,15,19,28,18,24,19,12,17,16,17,26,22,18,14,25,21,22,17,11,18,19,20,15,17,13,9,25,16,14,23,16,17,16,17,20,29,11,28,11,17,25,23,21,18,24,24,27,19,9,23,24,13,22,20,16,13,20,20,25,21,19,27,14,20,23,20,26,21,17,16,14,19,13,24,13,19,18,25,17,20,19,27,22,26,17,23,24,31,22,27,17,7,16,24,20,16,25,14,17,23,25,11,24,16,18,19,19,10,24,14,26,14,16,21,21,23,11,21,16,14,12,14,12,21,11,15,19,13,24,19,16,18,26,26,21,8,8,18,20,14,15,10,21,7,22,25,22,14,20,26,13,22,10,28,19,16,22,25,24,15,14,24,27,29
17,24,21,20,12,15,16,14,20,26,14,21,18,20,14,18,17,17,22,22,28,19,22,12,15,19,17,14,27,13,23,15,17,23,9,24,16,21,21,13,11,17,13,18,24,12,17,14,15,16,18,13,10,13,18,26,12,13,18,18,15,25,16,30,22,19,25,12,19,27,20,25,17,10,25,23,24,17,13,19,12,24,24,13,20,19,26,25,17,18,20,15,18,24,19,18,23,14,14,12,18,21,13,22,17,16,24,21,20,14,13,14,25,15,19,14,12,27,21,27,24,12,21,23,17,23,26,19,27,19,16,14,14,16,19,14,11,21,23,10,19,20,17,21,10,22,18,19,9,7,20,22,19,16,20,20,15,16,17,17,22,19,11,14,20,11,13,22,23,20,18,16,19,22,19,21,24,15,11,11,13,18,10,13,23,17,23,20,20,17,16,25,17,24,17,21,16,22,13,25,11,10,15,19,10,28,24,24,24,19,18,28,19,13,22,18,10,20,8,12,25,25,22,21,14,23,25,18,25,14,19,18,11,18,13,23,20,21,26,9,23,14,23,23,16,26,17,20,20,12,21,24,13,16,22,18,24
18,9,13,22,16,22,10,22,18,18,12,15,28,19,19,11,27,16,11,17,24,17,26,22,18,20,15,22,11,22,8,18,17,19,24,27,24,13,17,14,14,18,23,14,20,14,17,21,26,17,28,22,14,21,10,18,19,19,12,27,10,27,17,14,15,22,18,15,19,10,15,15,18,20,22,21,20,12,21,21,19,25,10,26,25,24,13,11,17,14,20,30,13,21,18,22,13,24,22,19,20,20,22,26,21,26,17,25,15,23,15,22,16,27,25,10,18,17,23,12,21,22,17,20,14,24,17,19,28,23,20,20,14,15,18,16,20,21,17,16,26,17,24,9,28,14,19,18,23,20,16,21,20,20,24,22,26,15,14,20,18,27,17,19,18,15,17,18,22,7,13,21,14,25,21,14,17,19,16,18,13,17,12,21,13,22,26,20,19,19,21,27,22,14,14,13,20,16,26,24,21,9,18,11,25,20,16,22,17,21,14,17,18,23,12,26,24,12,21,22,16,26,21,17,17,15,19,20,19,26,25,22,26,23,15,24,14,15,18,23,10,27,22,18,16,23,9,24,15,9,9,28,15,24,19,21,9
19,18,26,27,25,17,15,22,30,16,16,14,17,16,19,18,17,16,20,11,23,21,17,19,17,21,14,23,17,17,18,26,26,17,22,17,15,19,24,9,25,22,10,18,11,23,21,18,12,12,16,9,12,11,20,20,12,19,20,18,17,11,26,14,21,19,26,12,19,17,24,24,19,10,15,25,21,17,11,13,22,26,23,17,12,23,26,17,23,21,23,11,21,21,21,19,19,17,11,21,15,15,21,17,15,12,26,15,19,17,13,19,14,22,18,22,7,12,7,19,19,23,29,18,21,7,26,22,20,15,22,16,14,18,9,20,26,12,21,18,13,16,16,8,17,13,19,19,28,20,17,21,23,20,15,19,22,16,11,12,7,17,8,20,15,16,20,21,25,13,24,12,20,21,22,24,7,23,14,21,14,24,10,20,18,18,14,20,15,14,15,18,23,7,16,17,19,22,12,22,27,21,28,21,20,11,26,24,22,14,26,12,17,22,21,21,25,22,21,20,18,19,15,26,16,22,8,22,20,26,15,19,24,21,8,12,23,24,18,19,17,22,13,17,16,16,14,22,9,24,23,20,13,25,19,16,27
20,16,22,28,10,14,9,23,11,24,14,21,22,14,23,17,23,12,19,20,22,19,19,22,18,11,12,18,18,21,18,7,15,22,14,9,16,12,16,8,10,15,13,20,12,22,17,17,19,15,22,17,20,15,24,5,23,21,24,21,15,12,21,13,10,22,24,25,13,21,15,13,13,10,24,17,13,27,22,20,26,22,18,13,10,16,25,26,23,23,22,22,22,25,22,17,27,13,13,19,17,23,12,10,21,24,18,11,14,25,16,14,28,13,18,18,8,13,19,22,19,17,19,21,16,20,20,7,15,21,30,16,18,21,27,24,20,19,21,25,21,22,18,12,7,14,19,16,11,10,16,18,12,17,21,22,16,12,14,22,27,14,13,10,24,18,24,23,19,17,21,11,11,26,11,17,22,22,15,11,14,19,16,26,29,8,18,11,25,16,26,16,18,9,23,14,9,9,20,21,18,23,11,24,13,20,16,19,21,10,25,20,18,17,10,14,19,20,20,22,14,24,16,20,24,12,14,14,11,25,26,16,18,28,15,23,17,15,20,20,20,24,15,20,20,26,19,22,15,15,16,20,17,13,16,14,19
21,20,14,11,22,20,24,19,21,22,15,25,16,18,18,16,18,10,26,19,21,19,13,20,20,19,19,14,10,26,10,22,22,17,12,14,14,14,25,16,18,23,14,19,21,23,23,17,20,10,26,14,14,20,21,11,23,18,18,25,17,21,26,19,23,14,14,22,23,17,20,14,26,27,23,24,11,18,18,22,22,10,19,20,9,15,20,23,17,15,21,25,22,10,9,12,21,18,16,14,28,8,22,11,27,17,23,22,14,11,16,17,8,21,13,15,24,21,19,10,23,16,22,16,14,11,20,12,20,12,24,10,24,23,10,13,22,10,14,15,13,15,16,16,23,27,19,17,20,14,25,15,23,23,17,14,14,19,18,20,20,23,22,20,29,19,27,12,24,16,12,17,26,22,23,20,17,16,26,16,23,25,25,15,17,15,29,18,21,9,19,17,12,26,24,18,21,17,25,26,18,18,25,21,28,21,19,7,13,19,24,14,9,25,29,22,23,12,14,19,21,11,14,24,22,26,24,10,15,28,24,27,19,14,19,22,19,20,23,19,24,24,17,23,17,17,4,21,18,14,25,25,23,19,18,9,21
22,18,19,15,15,26,23,12,9,22,27,13,22,16,24,24,20,16,13,14,18,22,19,16,21,21,27,23,24,24,16,17,13,19,18,22,25,25,23,23,13,19,15,14,22,20,12,19,14,19,23,14,16,17,17,11,19,27,11,21,14,18,25,13,15,15,17,21,20,18,16,12,15,17,25,27,26,22,27,18,17,23,13,11,13,22,13,17,24,11,24,14,23,20,21,20,24,20,19,19,19,9,23,21,18,21,15,18,29,19,21,20,23,26,12,23,21,21,28,28,24,14,21,13,16,23,19,21,25,20,25,22,20,22,26,15,17,18,22,23,19,28,16,18,20,22,26,21,20,27,16,21,26,11,17,16,23,20,17,14,18,11,15,27,20,12,23,21,10,22,19,19,20,14,9,12,13,23,7,21,26,18,11,24,11,23,19,13,12,17,16,16,21,18,30,15,19,23,21,11,18,22,28,16,22,12,27,16,28,21,23,16,16,18,25,19,19,24,19,27,23,20,26,21,18,15,17,15,7,14,14,22,28,26,20,12,26,17,15,13,19,22,14,26,20,22,11,17,15,23,26,18,25,23,17,23,23
23,21,24,14,19,23,18,16,13,27,21,28,19,18,18,22,20,18,28,21,27,13,27,16,17,19,23,15,14,16,20,22,20,10,21,16,11,23,14,19,11,26,22,24,19,14,21,13,30,17,14,23,25,16,11,16,22,15,17,25,17,14,18,17,16,20,21,22,16,7,18,14,18,22,16,19,20,11,21,22,13,19,22,13,22,24,24,19,19,21,15,19,22,14,13,18,23,11,17,27,14,13,15,12,24,15,8,17,14,15,22,20,20,14,17,13,20,24,23,26,15,19,21,22,17,22,10,14,20,19,18,21,20,21,17,13,25,24,16,18,26,19,11,15,22,27,25,21,19,23,26,23,23,15,25,14,14,19,21,19,14,25,18,18,16,9,14,20,19,20,17,20,23,21,24,14,15,15,21,21,17,27,18,14,26,17,13,16,24,13,20,16,27,24,19,14,20,17,24,23,16,8,22,15,11,16,19,19,16,19,23,16,17,19,16,16,14,25,17,17,16,11,26,26,15,14,14,24,22,21,20,23,22,19,19,25,27,17,23,20,13,26,20,18,23,16,23,16,14,21,24,26,17,15,19,20,23
24,12,17,25,20,20,15,25,18,18,14,18,17,20,8,8,18,9,24,18,16,19,16,10,10,16,18,13,19,27,20,19,20,17,15,23,9,27,19,11,21,19,21,20,19,22,18,20,16,14,20,15,11,27,17,24,26,20,27,6,25,15,12,21,9,16,22,7,27,7,19,19,20,25,24,22,20,19,21,13,21,15,20,16,24,24,24,16,27,25,19,24,19,15,20,19,9,13,19,21,18,19,20,16,9,20,17,9,25,27,26,24,21,17,26,24,21,14,16,14,19,17,18,15,10,19,18,22,15,4,17,19,23,9,25,16,13,22,11,23,21,16,28,26,12,16,23,23,21,14,10,24,26,22,23,19,18,23,21,18,27,15,19,18,22,22,29,14,15,26,15,18,18,22,25,19,25,20,12,24,22,17,16,21,16,18,11,16,18,15,26,12,25,21,19,15,19,24,20,24,17,15,26,14,20,19,25,27,19,17,24,20,12,16,23,16,17,19,16,15,21,20,24,15,19,25,21,7,22,19,20,18,20,18,13,21,18,21,11,19,15,7,12,21,22,23,28,13,12,17,18,24,23,16,23,15,24
