,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
10,2,14,15,4,3,4,156,17,1,331,139,3,0,5,6,3,2,18,3,17,30,13,25,82,1,0,5,3,4,10,90,16,8,4,1,6,1,2,5,97,7,20,52,2,4,210,45,84,5,10,2,8,1,1,5,2,309,9,78,16,2,6,10,436,8,25,21,2,18,3,2,1,10,1,13,2,3,6,1,16,1,5,5,3,17,8,4,14,3,1,3,212,54,8,45,1,2,5,8,3,8,1,28,6,4,5,2,23,4,2,937,4,18,1,2,4,25,13,1,27,8,2,281,9,91,12,39,4,7,23,145,482,117,4,7,5,60,9,1,0,10,3,80,0,192,5,66,3,17,1,5,5,1,14,8,2,6,3,5,3,50,95,54,4,5,4,13,2,50,21,30,5,53,23,4,10,2,12,31,7,12,2,22,0,6,3,1,2,3,18,2,1,370,1,4,20,2,4,3,4,664,61,561,1,32,1,13,4,6,45,6,15,19,1,7,11,4,4,1,8,5,2,9,3,73,1,2,16,5,4,1,173,38,4,2,29,14,11,27,35,7,11,1,4,10,9,5,3,9,36,251,3,1364,3,24,172
11,8,4,4,7,2,6,47,12,48,8,48,21,36,3,10,14,317,10,7,14,3,3,4,11,144,10,58,5,8,25,30,14,6,5,7,26,4,21,2,1,2,331,3,3,5,5,6,3,3,2,75,1,2,6,3,6,8,14,1513,2,7,40,16,259,53,2,3,21,8,7,8,44,2,1,3,2,0,10,5,109,24,5,15,6,5,1,3,253,16,25,6,3,9,1,67,9,11,129,179,1,139,2,7,22,7,5,0,112,844,28,15,10,2,6,9,7,3,4,15,5,15,21,1,0,14,32,5,108,2,8,5,5,2,9,27,81,12,2,14,2,6,4,6,2,27,4,20,4,5,7,7,8,43,20,5,4,5,46,362,1,6,301,1,1,6,2,4,4,6,7,42,3,26,18,9,6,3,30,5,8,2,971,103,8,10,2,2,10,3,5,2,16,1,4,4,62,2,2,3,25,10,2,12,22,5,358,3,13,5,273,3,1,56,5,1,3,4,3,2,35,24,4,8,8,21,1,35,3,6,32,8,97,6,12,415,23,1132,37,3,4,3,38,4,8,7,15,71,3,3,698,0,3,6,4,17,7
12,11,24,3,6,38,115,13,8,86,11,4,0,42,12,35,21,5,3,55,11,5,1,4,3,5,5,2,118,8,160,0,23,2,5,5,12,0,430,3,4,30,6,23,31,6,2,3,64,6,2,2,34,35,3,9,7,651,10,17,4,426,15,11,23,26,4,3,5,3,6,2,427,5,23,4,51,3,22,6,13,2,4,5,8,12,27,17,11,8,1,5,16,342,26,4,91,73,165,13,1,2,5,2,4,3,46,289,5,8,1,5,4,6,92,28,8,3,3,37,10,4,8,4,2,4,116,27,2,20,50,6,4,3,5,2,4,2,9,3,6,2,6,5,6,14,8,3,56,79,5,6,10,4,2,1,20,9,2,12,2,3,6,8,6,3,15,29,9,20,1,1,6,2,3,6,27,1,7,8,4,3,7,22,31,4,20,13,3,10,3,479,6,1,28,9,5,3,2,2,17,26,10,1,3,5,4,50,2,11,4,4,62,65,13,9,3,10,81,11,44,22,8,1,7,7,9,2,7,3,3,9,127,11,7,989,37,7,16,16,4,3,8,4,13,10,11,1,60,0,94,1,5,34,13,7,1
13,4,17,2,30,150,11,34,4,29,21,14,1866,16,7,20,4,1,9,6,6,16,5,4,28,9,4,2,2,1247,2,6,2,3,6,1,3,8,402,190,6,2,12,106,9,7,396,7,5,16,11,27,0,22,8,8,22,1,10,3,0,18,565,4,22,3,2,12,5,0,18,8,5,1,7,560,5,21,10,5,3,3,92,7,21,7,1,4,1,11,8,11,21,36,5,13,8,12,5,15,6,4,115,6,2,7,6,11,11,26,8,6,14,9,1918,6,8,8,10,6,1,3,7,3,20,14,13,37,9,17,26,6,7,76,3,9,9,26,5,12,5,10,2,7,8,31,245,7,3,3,7,7,4,9,7,6,8,2,13,9,4,7,226,5,3,12,3,7,9,9,9,6,7,12,17,4,2,10,1,1,20,9,10,5,5,0,2362,78,46,13,12,3,5,219,3,0,2,9,6,3,4,4,547,3,25,11,270,610,59,4,9,4,9,19,7,4,9,1,1,117,5,11,9,5,5,0,3,8,11,5,6,1,12,26,26,1,4,1,2,34,171,2,6,6,8,16,4,7,11,18,1,24,0,44,8,0,9
14,2,4,4,6,77,6,13,5,9,6,5,1,7,5,5,6,4,7,1,70,10,0,8,13,12,6,1,1,3,3,6,4,5,28,4,5,14,5,1,2,2,1,0,82,3,8,1198,805,36,13,9,1,1,5,3,3,29,130,3,5,4,18,87,2,6,7,164,3,6,52,10,10,14,35,14,3,56,81,4,2,2,12,2,3,2,15,22,11,4,0,2,1,14,37,30,8,9,2,2,19,4,15,27,7,4,8,60,51,19,21,3,9,2,6,1,4,9,1,7,3,5,3,6,9,20,4,14,6,11,3,123,66,12,5,22,71,7,90,4,1,6,2,6,31,17,11,388,9,31,9,3,7,2,97,10,8,554,1900,4,3,1,0,51,31,2,2,35,5,18,20,1,6,4,0,5,3,1,6,0,87,345,58,20,43,30,6,16,5,5,3,22,7,5,4,32,98,7,9,6,906,4,5,10,40,4,0,9,5,7,8,7,73,3,7,4,43,13,14,1,45,6,2,1061,19,5,0,1,2,14,1,16,52,11,19,1,11,3,19,31,5,3,9,3,11,2,11,2,15,1,7,13,10,6,5,3,6
15,5,7,14,9,5,7,3,5,19,6,3,7,3,2,3,10,6,417,8,0,4,72,6,8,47,4,266,13,2,17,1,3,8,1,5,7,7,1,7,1,47,3,3,5,7,2,1,69,0,1419,2,9,11,2,3,3,164,3,3,11,10,13,32,4,1,11,4,6,2,3,2,5,2,12,51,87,58,4,2,1,3,13,1,10,1,8,945,6,20,7,6,3,50,8,1,24,1,7,21,4,8,15,10,24,8,8,5,13,0,13,5,15,3,10,1,6,26,2,21,3,6,5,220,4,35,1,18,125,5,11,38,62,3,61,3,7,71,3,3,0,6,58,1,3,0,7,9,57,8,10,39,37,0,3,37,6,7,137,39,9,4,8,114,5,1,1,11,5,3,1,12,4,2,825,33,24,23,7,13,9,3,61,2,1,1,5,3,12,2,2,6,48,31,5,7,8,4,5,3,11,4,11,2,1,8,6,1,9,67,6,4,5,0,5,8,3,10,2,30,2,2,3,17,16,11,3,5,3,4,12,146,12,11,6,4,1,4,209,4,2,5,109,22,12,11,3,6,4,3,7,131,6,3,5,24,10
16,11,6,40,1,79,10,15,4,10,4,6,76,2,6,8,1,11,11,2,33,87,74,7,7,10,3,5,29,1,11,87,2,4,3,23,3,4,5,3,6,6,13,322,6,7,3,3,6,467,46,11,2,2,1,1,8,10,2,7,78,6,15,19,3,5,5,33,16,9,4,11,11,27,1,5,15,223,2,2,8,687,118,3,22,12,3,15,4,70,5,9,12,8,17,3,6,11,97,3,1,3,1,6,10,3,24,6,110,32,599,28,13,0,1,68,30,6,12,17,7,9,63,5,6,16,3,645,725,1,1,4,13,5,5,4,523,1,4,107,0,7,12,5,8,6,16,4,64,30,3,17,4,2,2,10,9,6,4,6,6,9,5,3,3,154,3,53,13,6,10,6,17,36,1,27,11,9,8,39,14,10,1,2,6,4,2,4,78,9,12,41,2,12,2,58,96,2,5,8,46,6,21,2,13,27,2516,6,8,10,7,144,1,5,3,10,6,26,0,9,26,22,8,849,6,1,15,11,127,55,17,7,20,4,3,24,4,4,2,5,0,3,7,8,390,7,51,8,11,18,4,45,5,0,10,2,89
17,1077,41,3,7,53,20,30,16,27,14,11,16,2,4,3,14,26,11,5,26,3,2,11,80,13,10,0,7,13,5,1,4,11,24,141,2,24,18,16,32,69,28,12,9,3,0,16,6,5,2,6,3,21,9,0,2,11,8,7,3,8,6,5,45,4,5,14,3,7,1,2,3,4,14,7,24,3,2,2,2,4,88,7,22,4,8,26,6,0,14,45,2,2,22,1,23,10,60,3,4,9,19,3,2,8,5,2225,8,1,3,33,4,1,5,11,5,2,20,6,10,47,4,11,3,30,4,3,7,21,6,5,11,0,114,46,3,15,55,12,65,11,84,0,58,52,1,4,6,1409,2,7,3,14,7,4,12,5,16,73,2,2,4,14,3,4,5,123,5,0,7,4,3,30,2,11,5,23,4,2,3,5,20,8,3,30,6,7,6,2,19,3,8,4,3,13,5,14,53,1,4,48,19,20,12,1,12,3,5,61,3,0,11,21,16,5,3,1,20,4,43,2,1,1,0,5,15,4,63,3,4,22,567,3,2,18,4,7,4,5,2,2,9,1,4,25,7,3,30,2,24,3,19,2,52,4,8
18,5,11,3,4,3,6,1,21,2,27,2,3,159,28,4,9,3,6,7,260,3,9,1,7,2,4,36,4,11,1,1270,62,15,9,2,8,13,18,15,7,2,1,1,0,5,6,14,3,9,8,39,0,3,7,9,4,4,4,3,6,13,6,0,8,3,3,5,50,130,1,1187,5,2,14,11,9,77,5,2,2,15,4,12,11,0,1040,2,7,104,7,61,1,3,269,19,4,3,3,11,13,14,3,6,7,42,7,80,6,19,1,16,22,6,9,4,5,3,9,8,7,6,5,13,66,23,21,204,1,1,7,51,3,200,6,62,4,4,4,13,14,34,1198,3,7,85,6,113,3,12,3,54,2,0,7,17,34,2,37,12,74,36,10,2,11,8,3,2,15,2,11,7,4,27,71,9,1,8,10,4,7,7,9,1,33,11,6,6,15,6,35,19,7,8,36,15,3,2,814,37,9,24,4,57,7,9,721,5,12,7,12,1408,1,9,10,15,28,38,8,1,8,1,1,9,1,6,8,17,10,19,5,29,2,11,1,14,4,2,2,0,10,1,4,20,3,5,39,12,15,8,13,1,17,11,5,11,3
19,44,7,626,0,39,11,8,16,1174,27,3,194,14,6,38,1,2,5,6,18,7,159,6,1,4,126,23,2,5,11,3,4,3,3,5,6,443,8,49,6,19,177,1,28,3,1,5,8,5,6,8,2,1661,47,0,5,61,23,3,2,30,15,31,7,17,6,1,2,33,1,5,7,12,2,2,9,2,48,8,1,17,10,2,8,2,7,113,19,0,15,4,8,4,6,1,16,6,26,5,17,2,482,8,4,4,3,2,7,1,4,5,1,435,1,22,19,45,2,21,133,13,6,1503,2459,9,52,1,7,37,4,2,5,5,2,5,4,4,8,20,15,2,89,16,21,7,2,3,2,13,3,155,3,244,5,13,51,14,124,3,9,5,7,6,3,5,26,591,19,26,1,4,39,19,3,4,30,14,3,15,5,4,2,9,67,13,4,3,4,17,12,5,392,2,4,2,1,61,4,2,3,2,2,11,11,8,6,2,6,14,32,4,6,4,8,1,84,6,4,163,261,1,9,5,10,2,8,9,2,18,6,17,2,1,9,1,5,5,9,6,16,11,56,7,3,2,14,58,36,3,4,4,21,5,4,3,3
20,3,1,3,8,5,4,1,10,21,8,8,7,2,2,17,42,5,29,5,8,8,7,0,14,0,4,9,135,4,8,5,1071,14,1672,7,21,4,23,7,4,47,9,90,2,2,3,18,27,3,9,27,15,2,5,6,2,5,20,241,90,14,5,3,3,5,53,3,1492,2,3,1,88,1,4,5,3,4,7,0,2,31,14,1,14,19,6,187,3,534,262,46,882,264,18,86,1,2,4,13,15,49,1,3,220,1,8,10,5,50,3,27,39,80,8,0,22,5,4,3,6,6,4,5,6,3,11,39,3,5,5,6,2,11,8,4,7,2,2,12,8,4,6,4,9,4,4,1,4,87,66,5,3,3,2,3,30,6,3,38,7,51,20,4,0,22,14,1,4,360,654,40,5,28,31,8,2,22,0,6,13,5,52,6,1,174,1,56,0,16,10,18,4,4,8,22,6,44,19,21,47,5,3,1,13,4,33,2,26,3,9,1642,4,4,9,17,19,15,11,12,2,2,830,7,11,11,13,2,4,5,3,9,4,21,11,25,6,3,7,0,1,18,204,7,60,6,6,71,7,18,42,2,6,302,7,9,146
21,39,2,1,2,1,13,26,5,7,4,3,4,3,7,9,2,31,4,11,20,45,944,6,3,12,24,120,16,3,2,3,3,12,3,2,1,3,4,5,5,80,6,22,17,20,7,4,13,14,29,3,17,6,11,9,1,28,95,6,2,9,3,9,2109,24,1,5,1,8,2,4,2,5,4,5,4,69,1,1,3,4,3,9,63,0,10,11,2,26,26,3,1,6,5,7,25,3,48,5,1,32,58,5,13,11,12,11,93,3,3,7,30,7,14,4,2,10,14,2,12,5,175,5,29,6,7,8,3,79,22,3,5,6,1,15,15,23,60,46,3,5,1,6,14,12,2961,28,14,6,3,5,56,4,5,3,0,7,4,5,4,10,2,9,8,16,2,10,4,161,2,14,30,6,7,2,21,12,4,3,16,3,49,3,11,1,5,6,4,13,9,7,6,11,10,12,7,2,862,5,4,65,5,207,123,5,2,19,6,22,6,1,4,8,3,0,7,20,8,4,6,2,498,1,10,7,3,36,4,9,19,2,9,269,4,2,8,13,5,36,9,35,3,5,1,118,12,21,4,76,3,8,0,6,1,15,30
22,3,9,16,22,4,35,55,12,6,3,252,5,221,0,7,15,46,2,23,12,18,105,4,2,13,1,4,8,6,3,6,23,3,1,3,17,18,6,5,9,2,3,7,1,1,2,25,10,22,21,19,11,80,7,9,5,70,890,7,635,60,45,5,1,53,15,7,4,21,19,76,3,10,0,15,13,4,5,5,29,11,4,4,11,0,216,13,7,1157,25,3,2,26,0,5,2,0,57,8,237,52,24,33,6,6,5,362,7,6,2,28,2,4,3,1,13,7,7,6,27,8,823,3,434,11,93,4,3,14,34,82,15,1,3,19,64,1,2,1,0,4,12,1316,28,1,3,5,6,64,14,2,792,3,95,8,72,1,26,4,5,9,10,110,1,5,26,6,20,12,1,6,8,5,24,0,1917,5,10,25,3,37,2164,22,16,6,7,9,7,3,4,2,109,10,33,14,4,16,8,5,14,6,1,13,9,9,6,4,3,19,3,10,4,132,90,1,16,17,1,2,208,5,4,1,85,517,22,7,3,41,5,2,6,3,4,12,674,2,6,4,5,1,4,7,7,5,38,0,10,5,4,3,8,1,3,10,41
23,8,77,6,0,0,6,14,3,2,4,2,11,170,31,3,15,38,4,4,7,50,0,5,3,3,1,3,17,35,3,5,2011,27,30,9,4,7,3,28,12,2,2,6,3,18,1,15,42,632,21,10,4,2,19,10,6,48,11,8,41,3,28,1,320,125,73,6,45,12,8,3,8,1,2,5,8,9,8,9,177,16,84,47,3,43,18,11,7,7,8,42,11,20,14,2,8,16,3,14,3,7,5,23,9,1,4,5,6,385,12,3,8,7,0,13,43,111,1,4,4,1,3,6,6,566,5,297,4,13,0,13,11,4,9,17,10,8,6,5,0,108,5,4,2,9,54,4,106,6,1,2,18,4,2,8,2,157,168,58,133,477,5,12,3,1,15,12,7,18,3,3,4,4,9,7,1,4,2725,12,3,2,13,1482,22,210,4,32,3,1,21,28,43,2,1,3,133,8,6,85,41,15,22,1,4,4,0,4,2,12,12,12,11,58,149,116,12,3,19,3,1143,16,7,78,4,8,1009,5,5,11,3,3,3,35,268,7,3,28,4,109,6,5,3,4,5,85,2984,2,12,5,0,4,4,9,10,120,4
24,5,3,1,6,2,15,21,101,2,3,3,2,2,7,3,10,6,4,672,16,8,394,21,12,1,24,7,29,2,2,11,20,5,28,19,13,246,6,6,0,2,4,7,6,862,158,3,2,22,4,2,6,11,13,2,7,1,9,6,9,5,306,10,6,6,43,7,6,161,26,2,0,13,4,8,22,221,47,181,13,9,21,2,1,3,13,10,5,14,1,12,4,3,6,8,8,6,12,3,5,21,2,30,1,6,3,20,2,1,43,3,15,21,10,18,30,22,11,2,74,33,22,5,9,114,5,5,3,5,1,10,13,3,1,45,39,35,14,2,16,17,33,8,10,3,14,5,23,12,15,54,912,3,4,0,35,913,0,6,21,2,1,19,6,14,6,25,5,2,4,1441,2,7,9,3,20,181,27,46,18,5,3,3,13,1,4,5,3,23,5,1,14,220,8,1,4,49,2,14,7,25,3,4,15,37,30,2,7,10,7,90,14,6,203,5,13,10,5,7,199,101,3,57,28,17,2,34,6,2,49,34,5,1,104,7,34,9,2,72,7,4,2,16,6,3,14,2,63,3,21,12,1,892,27,1,17
